,,,EleR_01,HydR_01
period1,sc01,t3743, 0.42069303045 ,
period1,sc01,t3744, 0.2624668046 ,
period1,sc01,t3745, 0.213638322975 ,
period1,sc01,t3746, 0.272671408625 ,
period1,sc01,t3747, 0.281010654925 ,
period1,sc01,t3748, 0.288910993525 ,
period1,sc01,t3749, 0.356502779325 ,
period1,sc01,t3750, 0.377131441225 ,
period1,sc01,t3751, 0.400174095475 ,
period1,sc01,t3752, 0.322926340275 ,
period1,sc01,t3753, 0.109836651925 ,
period1,sc01,t3754, 0.03313753135 ,
period1,sc01,t3755, 0.0254566466 ,
period1,sc01,t3756, 0.019202211875 ,
period1,sc01,t3757, 0.013496411775 ,
period1,sc01,t3758, 0.00724197705 ,
period1,sc01,t3759, 0.001865357725 ,
period1,sc01,t3760, 0.011740780975 ,
period1,sc01,t3761, 0.0434518623 ,
period1,sc01,t3762, 0.300761501425 ,
period1,sc01,t3763, 0.421022211225 ,
period1,sc01,t3764, 0.4406633308 ,
period1,sc01,t3765, 0.42771555365 ,
period1,sc01,t3766, 0.4204735766 ,
period1,sc01,t3767, 0.38645822985 ,
period1,sc01,t3768, 0.24030196575 ,
period1,sc01,t3769, 0.0237010158 ,
period1,sc01,t3770,-0.00021945385 ,
period1,sc01,t3771,-0.00021945385 ,
period1,sc01,t3772,-0.001206996175 ,
period1,sc01,t3773, 0.001645903875 ,
period1,sc01,t3774, 0.006912796275 ,
period1,sc01,t3775, 0.002962626975 ,
period1,sc01,t3776, 0.002523719275 ,
period1,sc01,t3777, 0.002743173125 ,
period1,sc01,t3778, 0.0017556308 ,
period1,sc01,t3779, 0.001426450025 ,
period1,sc01,t3780,-0.002084811575 ,
period1,sc01,t3781,-0.00241399235 ,
period1,sc01,t3782,-0.001426450025 ,
period1,sc01,t3783,-0.00241399235 ,
period1,sc01,t3784,-0.0013167231 ,
period1,sc01,t3785, 0.1641514798 ,
period1,sc01,t3786, 0.3695602834 ,
period1,sc01,t3787, 0.423655657425 ,
period1,sc01,t3788, 0.493441981725 ,
period1,sc01,t3789, 0.586709867975 ,
period1,sc01,t3790, 0.519337536025 ,
period1,sc01,t3791, 0.433311626825 ,
period1,sc01,t3792, 0.4459302232 ,
period1,sc01,t3793, 0.437042342275 ,
period1,sc01,t3794, 0.41410941495 ,
period1,sc01,t3795, 0.37548553735 ,
period1,sc01,t3796, 0.3577097755 ,
period1,sc01,t3797, 0.299664232175 ,
period1,sc01,t3798, 0.216710676875 ,
period1,sc01,t3799, 0.03972114685 ,
period1,sc01,t3800, 0.0136061387 ,
period1,sc01,t3801, 0.01075323865 ,
period1,sc01,t3802, 0.000768088475 ,
period1,sc01,t3803,-0.00241399235 ,
period1,sc01,t3804, 0.00329180775 ,
period1,sc01,t3805, 0.0109726925 ,
period1,sc01,t3806, 0.010643511725 ,
period1,sc01,t3807, 0.013276957925 ,
period1,sc01,t3808, 0.018982758025 ,
period1,sc01,t3809, 0.0465242162 ,
period1,sc01,t3810, 0.06210543955 ,
period1,sc01,t3811, 0.2945070667 ,
period1,sc01,t3812, 0.369670010325 ,
period1,sc01,t3813, 0.41454832265 ,
period1,sc01,t3814, 0.392493210725 ,
period1,sc01,t3815, 0.3129411901 ,
period1,sc01,t3816, 0.0513522009 ,
period1,sc01,t3817, 0.044000496925 ,
period1,sc01,t3818, 0.04191568535 ,
period1,sc01,t3819, 0.0434518623 ,
period1,sc01,t3820, 0.0934873401 ,
period1,sc01,t3821, 0.2001419112 ,
period1,sc01,t3822, 0.481152566125 ,
period1,sc01,t3823, 0.42815446135 ,
period1,sc01,t3824, 0.071651682025 ,
period1,sc01,t3825, 0.045317220025 ,
period1,sc01,t3826, 0.027980365875 ,
period1,sc01,t3827, 0.021616204225 ,
period1,sc01,t3828, 0.00329180775 ,
period1,sc01,t3829,-0.02655391585 ,
period1,sc01,t3830,-0.024469104275 ,
period1,sc01,t3831,-0.0035112616 ,
period1,sc01,t3832, 0.011960234825 ,
period1,sc01,t3833, 0.05771636255 ,
period1,sc01,t3834, 0.375156356575 ,
period1,sc01,t3835, 0.406099349425 ,
period1,sc01,t3836, 0.414219141875 ,
period1,sc01,t3837, 0.419924941975 ,
period1,sc01,t3838, 0.4116954226 ,
period1,sc01,t3839, 0.410049518725 ,
period1,sc01,t3840, 0.405002080175 ,
period1,sc01,t3841, 0.398857372375 ,
period1,sc01,t3842, 0.384373418275 ,
period1,sc01,t3843, 0.343993909875 ,
period1,sc01,t3844, 0.3168913594 ,
period1,sc01,t3845, 0.358038956275 ,
period1,sc01,t3846, 0.43473807685 ,
period1,sc01,t3847, 0.88198502315 ,
period1,sc01,t3848, 0.9059054928 ,
period1,sc01,t3849, 0.765125848025 ,
period1,sc01,t3850, 0.250506569775 ,
period1,sc01,t3851, 0.267733697 ,
period1,sc01,t3852, 0.1953139265 ,
period1,sc01,t3853, 0.17402690305 ,
period1,sc01,t3854, 0.271354685525 ,
period1,sc01,t3855, 0.3454203599 ,
period1,sc01,t3856, 0.522409889925 ,
period1,sc01,t3857, 0.64146360355 ,
period1,sc01,t3858, 0.782682156025 ,
period1,sc01,t3859, 0.9124891083 ,
period1,sc01,t3860, 0.940030566475 ,
period1,sc01,t3861, 1.00926825615 ,
period1,sc01,t3862, 1.08300474975 ,
period1,sc01,t3863, 0.9432126473 ,
period1,sc01,t3864, 0.514070643625 ,
period1,sc01,t3865, 0.452623565625 ,
period1,sc01,t3866, 0.440773057725 ,
period1,sc01,t3867, 0.416962315 ,
period1,sc01,t3868, 0.428922549825 ,
period1,sc01,t3869, 0.48038447765 ,
period1,sc01,t3870, 0.739669201425 ,
period1,sc01,t3871, 1.191085770875 ,
period1,sc01,t3872, 0.939591658775 ,
period1,sc01,t3873, 0.717723816425 ,
period1,sc01,t3874, 0.183134237825 ,
period1,sc01,t3875, 0.054314827875 ,
period1,sc01,t3876, 0.030723539 ,
period1,sc01,t3877, 0.012179688675 ,
period1,sc01,t3878, 0.004937711625 ,
period1,sc01,t3879, 0.0026334462 ,
period1,sc01,t3880, 0.029516542825 ,
period1,sc01,t3881, 0.3489316215 ,
period1,sc01,t3882, 0.4902599009 ,
period1,sc01,t3883, 0.7026912277 ,
period1,sc01,t3884, 1.122616169675 ,
period1,sc01,t3885, 0.951881074375 ,
period1,sc01,t3886, 0.629283914875 ,
period1,sc01,t3887, 0.430897634475 ,
period1,sc01,t3888, 0.49969641645 ,
period1,sc01,t3889, 0.435067257625 ,
period1,sc01,t3890, 0.416633134225 ,
period1,sc01,t3891, 0.405002080175 ,
period1,sc01,t3892, 0.30438248995 ,
period1,sc01,t3893, 0.391395941475 ,
period1,sc01,t3894, 0.5754079947 ,
period1,sc01,t3895, 0.5723356408 ,
period1,sc01,t3896, 0.439895242325 ,
period1,sc01,t3897, 0.207932522875 ,
period1,sc01,t3898, 0.02392046965 ,
period1,sc01,t3899, 0.004498803925 ,
period1,sc01,t3900, 0 ,
period1,sc01,t3901, 0.0083392463 ,
period1,sc01,t3902, 0.012618596375 ,
period1,sc01,t3903, 0.024249650425 ,
period1,sc01,t3904, 0.044878312325 ,
period1,sc01,t3905, 0.08185628605 ,
period1,sc01,t3906, 0.462279535025 ,
period1,sc01,t3907, 0.657593461525 ,
period1,sc01,t3908, 0.730013232025 ,
period1,sc01,t3909, 0.61644586465 ,
period1,sc01,t3910, 0.568056290725 ,
period1,sc01,t3911, 0.4757759468 ,
period1,sc01,t3912, 0.39523638385 ,
period1,sc01,t3913, 0.311075832375 ,
period1,sc01,t3914, 0.32237770565 ,
period1,sc01,t3915, 0.342348006 ,
period1,sc01,t3916, 0.346188448375 ,
period1,sc01,t3917, 0.394687749225 ,
period1,sc01,t3918, 0.459646088825 ,
period1,sc01,t3919, 0.474020316 ,
period1,sc01,t3920, 0.429361457525 ,
period1,sc01,t3921, 0.239094969575 ,
period1,sc01,t3922, 0.0460853085 ,
period1,sc01,t3923, 0.007571157825 ,
period1,sc01,t3924, 0.000987542325 ,
period1,sc01,t3925,-0.00109726925 ,
period1,sc01,t3926,-0.000548634625 ,
period1,sc01,t3927, 0.00548634625 ,
period1,sc01,t3928, 0.02523719275 ,
period1,sc01,t3929, 0.19641119575 ,
period1,sc01,t3930, 0.4209124843 ,
period1,sc01,t3931, 0.53568684785 ,
period1,sc01,t3932, 0.57299400235 ,
period1,sc01,t3933, 0.49311280095 ,
period1,sc01,t3934, 0.407635526375 ,
period1,sc01,t3935, 0.370108918025 ,
period1,sc01,t3936, 0.385251233675 ,
period1,sc01,t3937, 0.22494019625 ,
period1,sc01,t3938, 0.053217558625 ,
period1,sc01,t3939, 0.05420510095 ,
period1,sc01,t3940, 0.02830954665 ,
period1,sc01,t3941, 0.023152381175 ,
period1,sc01,t3942, 0.038733604525 ,
period1,sc01,t3943, 0.05244947015 ,
period1,sc01,t3944, 0.046853396975 ,
period1,sc01,t3945, 0.009985150175 ,
period1,sc01,t3946,-0.008010065525 ,
period1,sc01,t3947,-0.057058001 ,
period1,sc01,t3948,-0.163602845175 ,
period1,sc01,t3949,-0.22011221155 ,
period1,sc01,t3950,-0.239972784975 ,
period1,sc01,t3951,-0.0377460622 ,
period1,sc01,t3952, 0 ,
period1,sc01,t3953, 0.038075242975 ,
period1,sc01,t3954, 0.31842753635 ,
period1,sc01,t3955, 0.282107924175 ,
period1,sc01,t3956, 0.6228100263 ,
period1,sc01,t3957, 0.596914472 ,
period1,sc01,t3958, 0.58221106405 ,
period1,sc01,t3959, 0.49091826245 ,
period1,sc01,t3960, 0.4384687923 ,
period1,sc01,t3961, 0.4187179458 ,
period1,sc01,t3962, 0.417072041925 ,
period1,sc01,t3963, 0.411366241825 ,
period1,sc01,t3964, 0.39655310695 ,
period1,sc01,t3965, 0.386238776 ,
period1,sc01,t3966, 0.331923948125 ,
period1,sc01,t3967, 0.056509366375 ,
period1,sc01,t3968, 0.0566190933 ,
period1,sc01,t3969, 0.04937711625 ,
period1,sc01,t3970, 0.01031433095 ,
period1,sc01,t3971,-0.00021945385 ,
period1,sc01,t3972,-0.01382559255 ,
period1,sc01,t3973,-0.0636416165 ,
period1,sc01,t3974,-0.03796551605 ,
period1,sc01,t3975,-0.006034980875 ,
period1,sc01,t3976, 0.0250177389 ,
period1,sc01,t3977, 0.30723539 ,
period1,sc01,t3978, 0.518020812925 ,
period1,sc01,t3979, 0.5973533797 ,
period1,sc01,t3980, 0.6394885189 ,
period1,sc01,t3981, 0.737035755225 ,
period1,sc01,t3982, 0.6969854276 ,
period1,sc01,t3983, 0.5767247178 ,
period1,sc01,t3984, 0.44351623085 ,
period1,sc01,t3985, 0.422997295875 ,
period1,sc01,t3986, 0.4046728994 ,
period1,sc01,t3987, 0.413780234175 ,
period1,sc01,t3988, 0.401929726275 ,
period1,sc01,t3989, 0.40269781475 ,
period1,sc01,t3990, 0.431555996025 ,
period1,sc01,t3991, 0.547866536525 ,
period1,sc01,t3992, 0.477641304525 ,
period1,sc01,t3993, 0.40445344555 ,
period1,sc01,t3994, 0.35924595245 ,
period1,sc01,t3995, 0.10643511725 ,
period1,sc01,t3996, 0.0430129546 ,
period1,sc01,t3997, 0.018543850325 ,
period1,sc01,t3998, 0.0245788312 ,
period1,sc01,t3999, 0.0447685854 ,
period1,sc01,t4000, 0.08448973225 ,
period1,sc01,t4001, 0.322926340275 ,
period1,sc01,t4002, 0.385690141375 ,
period1,sc01,t4003, 0.396443380025 ,
period1,sc01,t4004, 0.4090619764 ,
period1,sc01,t4005, 0.424314018975 ,
period1,sc01,t4006, 0.418388765025 ,
period1,sc01,t4007, 0.377131441225 ,
period1,sc01,t4008, 0.3107466516 ,
period1,sc01,t4009, 0.317001086325 ,
period1,sc01,t4010, 0.279255024125 ,
period1,sc01,t4011, 0.259065269925 ,
period1,sc01,t4012, 0.2536886506 ,
period1,sc01,t4013, 0.304272763025 ,
period1,sc01,t4014, 0.368133833375 ,
period1,sc01,t4015, 0.419047126575 ,
period1,sc01,t4016, 0.422119480475 ,
period1,sc01,t4017, 0.3958947454 ,
period1,sc01,t4018, 0.0469631239 ,
period1,sc01,t4019, 0.017007673375 ,
period1,sc01,t4020, 0.00373071545 ,
period1,sc01,t4021,-0.009546242475 ,
period1,sc01,t4022, 0.00416962315 ,
period1,sc01,t4023, 0.014374227175 ,
period1,sc01,t4024, 0.05069383935 ,
period1,sc01,t4025, 0.26268625845 ,
period1,sc01,t4026, 0.37329099885 ,
period1,sc01,t4027, 0.4160844996 ,
period1,sc01,t4028, 0.467985335125 ,
period1,sc01,t4029, 0.471935504425 ,
period1,sc01,t4030, 0.282546831875 ,
period1,sc01,t4031, 0.397760103125 ,
period1,sc01,t4032, 0.42727664595 ,
period1,sc01,t4033, 0.37416881425 ,
period1,sc01,t4034, 0.1562511412 ,
period1,sc01,t4035, 0.271354685525 ,
period1,sc01,t4036, 0.3932612992 ,
period1,sc01,t4037, 0.4064285302 ,
period1,sc01,t4038, 0.4406633308 ,
period1,sc01,t4039, 0.448892850175 ,
period1,sc01,t4040, 0.4292517306 ,
period1,sc01,t4041, 0.40357563015 ,
period1,sc01,t4042, 0.14813134875 ,
period1,sc01,t4043, 0.017666034925 ,
period1,sc01,t4044, 0.003182080825 ,
period1,sc01,t4045, 0.001865357725 ,
period1,sc01,t4046, 0.00153617695 ,
period1,sc01,t4047, 0.000987542325 ,
period1,sc01,t4048, 0.0258955543 ,
period1,sc01,t4049, 0.335654663575 ,
period1,sc01,t4050, 0.3923834838 ,
period1,sc01,t4051, 0.40577016865 ,
period1,sc01,t4052, 0.453281927175 ,
period1,sc01,t4053, 0.453940288725 ,
period1,sc01,t4054, 0.440334150025 ,
period1,sc01,t4055, 0.403685357075 ,
period1,sc01,t4056, 0.38338587595 ,
period1,sc01,t4057, 0.3673657449 ,
period1,sc01,t4058, 0.3515650677 ,
period1,sc01,t4059, 0.106325390325 ,
period1,sc01,t4060, 0.024908011975 ,
period1,sc01,t4061, 0.1523009719 ,
period1,sc01,t4062, 0.34827325995 ,
period1,sc01,t4063, 0.34607872145 ,
period1,sc01,t4064, 0.247653669725 ,
period1,sc01,t4065, 0.029077635125 ,
period1,sc01,t4066, 0.000109726925 ,
period1,sc01,t4067,-0.01163105405 ,
period1,sc01,t4068,-0.0276511851 ,
period1,sc01,t4069,-0.030174904375 ,
period1,sc01,t4070,-0.035002889075 ,
period1,sc01,t4071,-0.035002889075 ,
period1,sc01,t4072,-0.0280900928 ,
period1,sc01,t4073, 0.00460853085 ,
period1,sc01,t4074, 0.3217193441 ,
period1,sc01,t4075, 0.37460772195 ,
period1,sc01,t4076, 0.4380298846 ,
period1,sc01,t4077, 0.465571342775 ,
period1,sc01,t4078, 0.449112304025 ,
period1,sc01,t4079, 0.4288128229 ,
period1,sc01,t4080, 0.395346110775 ,
period1,sc01,t4081, 0.381959425925 ,
period1,sc01,t4082, 0.374497995025 ,
period1,sc01,t4083, 0.388762495275 ,
period1,sc01,t4084, 0.242825685025 ,
period1,sc01,t4085, 0.404124264775 ,
period1,sc01,t4086, 0.4020394532 ,
period1,sc01,t4087, 0.08668427075 ,
period1,sc01,t4088, 0.086135636125 ,
period1,sc01,t4089, 0.07834502445 ,
period1,sc01,t4090, 0.0601303549 ,
period1,sc01,t4091, 0.01689794645 ,
period1,sc01,t4092,-0.0210675696 ,
period1,sc01,t4093,-0.031711081325 ,
period1,sc01,t4094,-0.0237010158 ,
period1,sc01,t4095, 0.0149228618 ,
period1,sc01,t4096, 0.091402528525 ,
period1,sc01,t4097, 0.108300474975 ,
period1,sc01,t4098, 0.40577016865 ,
period1,sc01,t4099, 0.421680572775 ,
period1,sc01,t4100, 0.519337536025 ,
period1,sc01,t4101, 0.469082604375 ,
period1,sc01,t4102, 0.43517698455 ,
period1,sc01,t4103, 0.1329890331 ,
period1,sc01,t4104, 0.04454913155 ,
period1,sc01,t4105, 0.04147677765 ,
period1,sc01,t4106, 0.035880704475 ,
period1,sc01,t4107, 0.06166653185 ,
period1,sc01,t4108, 0.014154773325 ,
period1,sc01,t4109, 0.013276957925 ,
period1,sc01,t4110, 0.013276957925 ,
period1,sc01,t4111, 0.010424057875 ,
period1,sc01,t4112, 0.008010065525 ,
period1,sc01,t4113,-0.00241399235 ,
period1,sc01,t4114,-0.0100948771 ,
period1,sc01,t4115,-0.02260374655 ,
period1,sc01,t4116,-0.154385783475 ,
period1,sc01,t4117,-0.262795985375 ,
period1,sc01,t4118,-0.274865947125 ,
period1,sc01,t4119,-0.048170120075 ,
period1,sc01,t4120, 0.00021945385 ,
period1,sc01,t4121, 0.06912796275 ,
period1,sc01,t4122, 0.103911397975 ,
period1,sc01,t4123, 0.41893739965 ,
period1,sc01,t4124, 0.44746640015 ,
period1,sc01,t4125, 0.597682560475 ,
period1,sc01,t4126, 0.785644783 ,
period1,sc01,t4127, 0.477641304525 ,
period1,sc01,t4128, 0.389420856825 ,
period1,sc01,t4129, 0.21879548845 ,
period1,sc01,t4130, 0.158994314325 ,
period1,sc01,t4131, 0.074504582075 ,
period1,sc01,t4132, 0.091402528525 ,
period1,sc01,t4133, 0.102814128725 ,
period1,sc01,t4134, 0.1062156634 ,
period1,sc01,t4135, 0.084380005325 ,
period1,sc01,t4136, 0.0368682468 ,
period1,sc01,t4137,-0.0008778154 ,
period1,sc01,t4138,-0.039391966075 ,
period1,sc01,t4139,-0.07000577815 ,
period1,sc01,t4140,-0.066384789625 ,
period1,sc01,t4141,-0.06429997805 ,
period1,sc01,t4142,-0.10511839415 ,
period1,sc01,t4143,-0.0724197705 ,
period1,sc01,t4144,-0.01558122335 ,
period1,sc01,t4145, 0.0627638011 ,
period1,sc01,t4146, 0.2532497429 ,
period1,sc01,t4147, 0.376473079675 ,
period1,sc01,t4148, 0.396004472325 ,
period1,sc01,t4149, 0.399954641625 ,
period1,sc01,t4150, 0.07263922435 ,
period1,sc01,t4151, 0.049706297025 ,
period1,sc01,t4152, 0.044658858475 ,
period1,sc01,t4153, 0.01953139265 ,
period1,sc01,t4154, 0.017446581075 ,
period1,sc01,t4155, 0.0017556308 ,
period1,sc01,t4156, 0.000109726925 ,
period1,sc01,t4157, 0.0197508465 ,
period1,sc01,t4158, 0.281010654925 ,
period1,sc01,t4159, 0.3010906822 ,
period1,sc01,t4160, 0.301639316825 ,
period1,sc01,t4161, 0.098425051725 ,
period1,sc01,t4162, 0.03664879295 ,
period1,sc01,t4163, 0.024030196575 ,
period1,sc01,t4164, 0.010424057875 ,
period1,sc01,t4165,-0.004937711625 ,
period1,sc01,t4166, 0.0035112616 ,
period1,sc01,t4167, 0.005157165475 ,
period1,sc01,t4168, 0.008668427075 ,
period1,sc01,t4169, 0.0149228618 ,
period1,sc01,t4170, 0.0329180775 ,
period1,sc01,t4171, 0.07263922435 ,
period1,sc01,t4172, 0.307125663075 ,
period1,sc01,t4173, 0.296152970575 ,
period1,sc01,t4174, 0.0886593554 ,
period1,sc01,t4175, 0.028858181275 ,
period1,sc01,t4176, 0.032369442875 ,
period1,sc01,t4177, 0.01909248495 ,
period1,sc01,t4178, 0.00943651555 ,
period1,sc01,t4179, 0.0013167231 ,
period1,sc01,t4180, 0 ,
period1,sc01,t4181, 0.030174904375 ,
period1,sc01,t4182, 0.04718257775 ,
period1,sc01,t4183, 0.076699120575 ,
period1,sc01,t4184, 0.136610021625 ,
period1,sc01,t4185, 0.0245788312 ,
period1,sc01,t4186, 0.000768088475 ,
period1,sc01,t4187,-0.0021945385 ,
period1,sc01,t4188,-0.0201897542 ,
period1,sc01,t4189,-0.015690950275 ,
period1,sc01,t4190,-0.014593681025 ,
period1,sc01,t4191,-0.0100948771 ,
period1,sc01,t4192, 0.0166784926 ,
period1,sc01,t4193, 0.041147596875 ,
period1,sc01,t4194, 0.109836651925 ,
period1,sc01,t4195, 0.134854390825 ,
period1,sc01,t4196, 0.16876001065 ,
period1,sc01,t4197, 0.061447078 ,
period1,sc01,t4198, 0.04630476235 ,
period1,sc01,t4199, 0.0294068159 ,
period1,sc01,t4200, 0.02216483885 ,
period1,sc01,t4201, 0.01645903875 ,
period1,sc01,t4202, 0.013935319475 ,
period1,sc01,t4203, 0.0092170617 ,
period1,sc01,t4204, 0.017446581075 ,
period1,sc01,t4205, 0.08273410145 ,
period1,sc01,t4206, 0.109178290375 ,
period1,sc01,t4207, 0.151313429575 ,
period1,sc01,t4208, 0.152630152675 ,
period1,sc01,t4209, 0.1461562641 ,
period1,sc01,t4210, 0.068140420425 ,
period1,sc01,t4211, 0.018324396475 ,
period1,sc01,t4212, 0.01206996175 ,
period1,sc01,t4213, 0 ,
period1,sc01,t4214,-0.00021945385 ,
period1,sc01,t4215, 0.008778154 ,
period1,sc01,t4216, 0.095352697825 ,
period1,sc01,t4217, 0.16393202595 ,
period1,sc01,t4218, 0.350796979225 ,
period1,sc01,t4219, 0.394029387675 ,
period1,sc01,t4220, 0.44000496925 ,
period1,sc01,t4221, 0.43517698455 ,
period1,sc01,t4222, 0.422997295875 ,
period1,sc01,t4223, 0.4200346689 ,
period1,sc01,t4224, 0.4182790381 ,
period1,sc01,t4225, 0.394248841525 ,
period1,sc01,t4226, 0.36582956795 ,
period1,sc01,t4227, 0.392932118425 ,
period1,sc01,t4228, 0.394907203075 ,
period1,sc01,t4229, 0.3998449147 ,
period1,sc01,t4230, 0.41147596875 ,
period1,sc01,t4231, 0.46677833895 ,
period1,sc01,t4232, 0.589562768025 ,
period1,sc01,t4233, 0.553352882775 ,
period1,sc01,t4234, 0.408732795625 ,
period1,sc01,t4235, 0.36626847565 ,
period1,sc01,t4236, 0.278596662575 ,
period1,sc01,t4237, 0.328851594225 ,
period1,sc01,t4238, 0.3757049912 ,
period1,sc01,t4239, 0.41059815335 ,
period1,sc01,t4240, 0.33686165975 ,
period1,sc01,t4241, 0.50715784735 ,
period1,sc01,t4242, 0.4753370391 ,
period1,sc01,t4243, 0.5547793328 ,
period1,sc01,t4244, 0.564106121425 ,
period1,sc01,t4245, 0.57036055615 ,
period1,sc01,t4246, 0.445601042425 ,
period1,sc01,t4247, 0.41279269185 ,
period1,sc01,t4248, 0.400613003175 ,
period1,sc01,t4249, 0.39040839915 ,
period1,sc01,t4250, 0.368133833375 ,
period1,sc01,t4251, 0.34520090605 ,
period1,sc01,t4252, 0.321829071025 ,
period1,sc01,t4253, 0.31974425945 ,
period1,sc01,t4254, 0.357600048575 ,
period1,sc01,t4255, 0.38426369135 ,
period1,sc01,t4256, 0.49442952405 ,
period1,sc01,t4257, 0.4928933471 ,
period1,sc01,t4258, 0.482030381525 ,
period1,sc01,t4259, 0.4152066842 ,
period1,sc01,t4260, 0.24074087345 ,
period1,sc01,t4261, 0.074504582075 ,
period1,sc01,t4262, 0.045756127725 ,
period1,sc01,t4263, 0.04498803925 ,
period1,sc01,t4264, 0.0434518623 ,
period1,sc01,t4265, 0.040489235325 ,
period1,sc01,t4266, 0.04279350075 ,
period1,sc01,t4267, 0.0509132932 ,
period1,sc01,t4268, 0.06034980875 ,
period1,sc01,t4269, 0.109726925 ,
period1,sc01,t4270, 0.152849606525 ,
period1,sc01,t4271, 0.08229519375 ,
period1,sc01,t4272, 0.0346737083 ,
period1,sc01,t4273, 0.028858181275 ,
period1,sc01,t4274, 0.027980365875 ,
period1,sc01,t4275, 0.02874845435 ,
period1,sc01,t4276, 0.032149989025 ,
period1,sc01,t4277, 0.04498803925 ,
period1,sc01,t4278, 0.05903308565 ,
period1,sc01,t4279, 0.080429836025 ,
period1,sc01,t4280, 0.083063282225 ,
period1,sc01,t4281, 0.042244866125 ,
period1,sc01,t4282, 0.00329180775 ,
period1,sc01,t4283, 0.000768088475 ,
period1,sc01,t4284,-0.00680306935 ,
period1,sc01,t4285,-0.0223842927 ,
period1,sc01,t4286,-0.018543850325 ,
period1,sc01,t4287, 0 ,
period1,sc01,t4288, 0.011082419425 ,
period1,sc01,t4289, 0.031711081325 ,
period1,sc01,t4290, 0.05991090105 ,
period1,sc01,t4291, 0.05947199335 ,
period1,sc01,t4292, 0.049267389325 ,
period1,sc01,t4293, 0.030833265925 ,
period1,sc01,t4294, 0.0136061387 ,
period1,sc01,t4295, 0 ,
period1,sc01,t4296, 0.01733685415 ,
period1,sc01,t4297, 0 ,
period1,sc01,t4298,-0.00153617695 ,
period1,sc01,t4299,-0.00197508465 ,
period1,sc01,t4300,-0.003401534675 ,
period1,sc01,t4301,-0.005596073175 ,
period1,sc01,t4302,-0.00548634625 ,
period1,sc01,t4303,-0.008448973225 ,
period1,sc01,t4304,-0.013496411775 ,
period1,sc01,t4305,-0.002084811575 ,
period1,sc01,t4306,-0.012179688675 ,
period1,sc01,t4307,-0.021945385 ,
period1,sc01,t4308,-0.059362266425 ,
period1,sc01,t4309,-0.218466307675 ,
period1,sc01,t4310,-0.259065269925 ,
period1,sc01,t4311,-0.1654682029 ,
period1,sc01,t4312,-0.02348156195 ,
period1,sc01,t4313,-0.002743173125 ,
period1,sc01,t4314, 0 ,
period1,sc01,t4315, 0.025127465825 ,
period1,sc01,t4316, 0.027102550475 ,
period1,sc01,t4317, 0.0197508465 ,
period1,sc01,t4318, 0.004389077 ,
period1,sc01,t4319,-0.000768088475 ,
period1,sc01,t4320,-0.000768088475 ,
period1,sc01,t4321,-0.00109726925 ,
period1,sc01,t4322,-0.003401534675 ,
period1,sc01,t4323,-0.002084811575 ,
period1,sc01,t4324,-0.00109726925 ,
period1,sc01,t4325, 0.0166784926 ,
period1,sc01,t4326, 0.332362855825 ,
period1,sc01,t4327, 0.38601932215 ,
period1,sc01,t4328, 0.3664879295 ,
period1,sc01,t4329, 0.340043740575 ,
period1,sc01,t4330, 0.319634532525 ,
period1,sc01,t4331, 0.025566373525 ,
period1,sc01,t4332, 0.02128702345 ,
period1,sc01,t4333, 0.015471496425 ,
period1,sc01,t4334, 0.0329180775 ,
period1,sc01,t4335, 0.180061883925 ,
period1,sc01,t4336, 0.328851594225 ,
period1,sc01,t4337, 0.360672402475 ,
period1,sc01,t4338, 0.40840361485 ,
period1,sc01,t4339, 0.42595992285 ,
period1,sc01,t4340, 0.436822888425 ,
period1,sc01,t4341, 0.44000496925 ,
period1,sc01,t4342, 0.415755318825 ,
period1,sc01,t4343, 0.37285209115 ,
period1,sc01,t4344, 0.359355679375 ,
period1,sc01,t4345, 0.33642275205 ,
period1,sc01,t4346, 0.344432817575 ,
period1,sc01,t4347, 0.337190840525 ,
period1,sc01,t4348, 0.3195248056 ,
period1,sc01,t4349, 0.338946471325 ,
period1,sc01,t4350, 0.362428033275 ,
period1,sc01,t4351, 0.48038447765 ,
period1,sc01,t4352, 0.438139611525 ,
period1,sc01,t4353, 0.342238279075 ,
period1,sc01,t4354, 0.3357643905 ,
period1,sc01,t4355, 0.1790743416 ,
period1,sc01,t4356, 0.099522320975 ,
period1,sc01,t4357, 0.077138028275 ,
period1,sc01,t4358, 0.228561184775 ,
period1,sc01,t4359, 0.162505575925 ,
period1,sc01,t4360, 0.489052904725 ,
period1,sc01,t4361, 0.640476061225 ,
period1,sc01,t4362, 0.73012295895 ,
period1,sc01,t4363, 0.8141737835 ,
period1,sc01,t4364, 0.98512833265 ,
period1,sc01,t4365, 0.7882782292 ,
period1,sc01,t4366, 0.68623218895 ,
period1,sc01,t4367, 0.442748142375 ,
period1,sc01,t4368, 0.42464319975 ,
period1,sc01,t4369, 0.42288756895 ,
period1,sc01,t4370, 0.442309234675 ,
period1,sc01,t4371, 0.421900026625 ,
period1,sc01,t4372, 0.38558041445 ,
period1,sc01,t4373, 0.450429027125 ,
period1,sc01,t4374, 0.594610206575 ,
period1,sc01,t4375, 0.668785607875 ,
period1,sc01,t4376, 0.65814209615 ,
period1,sc01,t4377, 0.6004257336 ,
period1,sc01,t4378, 0.5547793328 ,
period1,sc01,t4379, 0.263015439225 ,
period1,sc01,t4380, 0.22581801165 ,
