,,,EleD_01,HydD1,EleD_02,EleD_03,EleD_04,EleD_05,EleD_06,EleD_07,EleD_08,EleD_09,EleD_10
period1,sc01,t4769, 0.218929618280549 ,, 0 , 0.269715084939338 , 0.229053954205973 , 0.239717387824974 , 0.20210545945316 , 5.98660924831762E-02 , 2.72298989069551 , 0.498220827332996 , 0.161135502446192 
period1,sc01,t4770, 0 ,, 0.163671622136627 , 0.397142934177745 , 5.15267406353055E-02 , 0.195768748716473 , 0.167356645949961 , 3.96338922648862 , 3.97180518522649 , 0 , 0.160710043036425 
period1,sc01,t4771, 0.171065839157703 ,, 0.189054797638987 , 0 , 3.97548669980439 , 0.407757198171096 , 0.234186866590338 , 0.372254141397456 , 3.93381282090297 , 0.409953119541687 , 0.375400233266612 
period1,sc01,t4772, 0.150894798198645 ,, 0.17298455508995 , 0.258351719122178 , 0.409787296246299 , 0.291436010601905 , 0.172188325600173 , 0.262055130285014 , 0.25673029481032 , 0.532836136925389 , 0.307639299849072 
period1,sc01,t4773, 0.214999322719607 ,, 0.231566922845539 , 0.237702917716144 , 0.423819551004922 , 0.445776797704873 , 3.87945144866175 , 2.54208162068873 , 0.421838012781885 , 0.253380378895891 , 0.246108444793366 
period1,sc01,t4774, 0.242834136784679 ,, 5.06835305464445E-02 , 4.63612933205049E-02 , 0.228902383468259 , 0.457525598378449 , 0.265997718190652 , 0.265637370603673 , 0.213181974392687 , 0.153973781061825 , 3.48959774503613 
period1,sc01,t4775, 0.165137396343624 ,, 0.199804834988326 , 0.187809196616531 , 0.236534515904923 , 0 , 3.10879728696491 , 3.26674763549355 , 3.20074175177745 , 0.209518008833086 , 0.245873043194772 
period1,sc01,t4776, 0.182425439459817 ,, 0.192720094871692 , 0.049392738220608 , 0.223592157588576 , 0.218872908040162 , 0.118687369832042 , 0.17669876417119 , 8.43022876441976E-02 , 0 , 3.16351969509648 
period1,sc01,t4777, 0.214983824682331 ,, 0.168314531063166 , 0.233811685204194 , 0.179331367521364 , 0.046508497575874 , 0 , 3.70560411745766 , 3.27542218577007 , 0.164585004054953 , 0.245021842002555 
period1,sc01,t4778, 0.234109480029501 ,, 0.048884000251717 , 0 , 5.42666622836047E-02 , 0.159835807451899 , 3.61602714608558 , 6.12216754727649E-02 , 3.29076615684014 , 0.140934626184615 , 3.78306664513087 
period1,sc01,t4779, 4.82605949262173E-02 ,, 5.20778147796421E-02 , 0 , 0.176294966338457 , 4.74695853934246E-02 , 0.160395836570212 , 0.226901113872189 , 0.198571676632369 , 0.192344406486841 , 9.95229844445429E-02 
period1,sc01,t4780, 4.91818720019234E-02 ,, 0 , 0.23487168472712 , 0.223825732127842 , 0.176889226757196 , 0.264472217512472 , 0 , 0.152875571196255 , 3.16241361326985 , 5.52599050443713E-02 
period1,sc01,t4781, 0.207451559062638 ,, 0.152246105003763 , 0.169397090329245 , 0.210498581491438 , 0.182453767224625 , 3.56822698759252 , 0.241622856837124 , 0.147947886319546 , 0.20601232141728 , 3.55557159245903 
period1,sc01,t4782, 0.154805576253745 ,, 4.39774029345641E-02 , 0.048978445453891 , 0.220317192518043 , 5.43838177334784E-02 , 0.25930348841047 , 3.67782852444586 , 0.255424987559754 , 0.232824832831194 , 0.251461406042257 
period1,sc01,t4783, 4.42487180898365E-02 ,, 0.235859695961275 , 0.16096127782762 , 0.235468894941562 , 4.49598028908821 , 8.20332755375142E-02 , 0.174051189817592 , 0.139551048162667 , 0.14165995616652 , 0.230529702047499 
period1,sc01,t4784, 3.29912579982241 ,, 0.155895733601587 , 0 , 0.16673660663922 , 0.222242538802368 , 3.85859810951562 , 3.39178231031609 , 0.144235315653562 , 2.42510826630039 , 9.70308708359281E-02 
period1,sc01,t4785, 0.465251095202966 ,, 0.204488714892664 , 4.74962893192527E-02 , 0.187607286499004 , 0.232770784369551 , 0.197879886772469 , 3.37311570331023 , 0 , 7.80949818773048E-02 , 1.78069621073162 
period1,sc01,t4786, 4.80064323990688E-02 ,, 0.221156824220001 , 0.317220154681253 , 5.62304658522185E-02 , 4.65635086750128E-02 , 3.3072661203662 , 0.145810457979688 , 0.257608513656066 , 0.114366384547869 , 3.57590381312179 
period1,sc01,t4787, 0.397982536668813 ,, 0.227145498415594 , 4.69378344816208E-02 , 0.057124179488601 , 0.21603781851153 , 6.05833069282484E-02 , 0.254022774304468 , 3.44363421758385 , 0.173234472119486 , 8.60165989992914E-02 
period1,sc01,t4788, 0.232125015852166 ,, 0.199731597497277 , 5.39657006847344E-02 , 0.239586694595249 , 0.185352202912028 , 3.79876159764153 , 0.204249673344517 , 0.232333254147137 , 0.190916732420643 , 0.171475832280062 
period1,sc01,t4789, 5.29226449961943E-02 ,, 0.223568246855404 , 0.24253767834778 , 0.233153688109995 , 0.2138095675628 , 0.105779136142006 , 0.243113705309393 , 0.151655776656227 , 3.42166045177656 , 0.143038254785176 
period1,sc01,t4790, 0.20455323787363 ,, 0.208284178247874 , 0.205958052577033 , 5.26541693583293E-02 , 0.1580188471411 , 3.99295471706555 , 0.255988966611698 , 3.62194533753937 , 0.14868222118385 , 0.246284349601234 
period1,sc01,t4791, 0.20741600396732 ,, 4.62935617047934E-02 , 9.59095790262241E-02 , 0.158883263806186 , 0.137882490360918 , 3.87506128245202 , 0.25003466740302 , 3.43360959651089 , 8.44162132314841E-02 , 0.26533288762221 
period1,sc01,t4792, 0.198549329247493 ,, 0.207991528613616 , 0.208501313787925 , 0.191497182865985 , 0.306885020362847 , 0.168895589835524 , 0.148807507359551 , 0.163754488722526 , 3.54583781778061 , 3.12370692158349 
period1,sc01,t4793, 0.18027472066394 ,, 5.17033645026202E-02 , 0.194211481415156 , 0.233099356128134 , 0.2218480193787 , 2.41925593189192 , 0.148740968756654 , 9.27528868984775E-02 , 0.431808932257835 , 0.146190371497221 
period1,sc01,t4794, 0.148474738987272 ,, 4.50519054268415E-02 , 0.191426816821263 , 0.236069563482269 , 3.53453976145205 , 0.136553901839755 , 0.180243196721583 , 4.02243464326642 , 0.171000908264493 , 0.170603412877215 
period1,sc01,t4795, 0.220222155969224 ,, 3.91927996614852 , 4.71241456889745E-02 , 0.313053074150238 , 3.06011533849109 , 0.251623320214284 , 3.48161797463758 , 4.14683351561207 , 3.93323482730346 , 3.75025496960873 
period1,sc01,t4796, 4.50275700390222E-02 ,, 0.204465590810885 , 0.203867111263798 , 4.82383589938179E-02 , 4.56473496371822E-02 , 0.263153968282346 , 0.271843364755517 , 2.28548767395876 , 3.80932873679017 , 0.48639617616335 
period1,sc01,t4797, 5.48092340644941E-02 ,, 4.38742661502662E-02 , 0.165939635798291 , 0.222319642239513 , 0.289580882916188 , 0.233829489514095 , 0.28358284643191 , 0.505707311302112 , 0.458047344211782 , 0.499305798911924 
period1,sc01,t4798, 5.32625398943022E-02 ,, 0.286947222005507 , 4.76309871009082E-02 , 0.244486009088466 , 0.176889746293349 , 0.239424652904421 , 5.41061465560172E-02 , 0.40999073976854 , 0.259214121797466 , 0.137832163864566 
period1,sc01,t4799, 0 ,, 0 , 0.241238959418463 , 4.92590507311741E-02 , 0.177784342405064 , 0.186994514443067 , 0.167780304741149 , 0.26231723643441 , 0 , 5.75921149523338E-02 
period1,sc01,t4800, 0 ,, 0.202836070969043 , 5.17705991327251E-02 , 5.19601591561982E-02 , 0 , 0.142493686858865 , 0.234517094613661 , 0.109380998160873 , 3.66927971359506 , 0.258063569604324 
period1,sc01,t4801, 5.20620172208125E-02 ,, 0.215702703781632 , 0.251031843334071 , 4.97644674751098E-02 , 0.320911112008407 , 0.108292971787267 , 0.156463465614467 , 0.15704774679297 , 6.05164611232112E-02 , 3.38904097020974 
period1,sc01,t4802, 0.156135282843067 ,, 4.88954303290793E-02 , 0.207484761688273 , 0.212310018953714 , 4.59057232892443E-02 , 5.89080485132022E-02 , 0.151493311564613 , 0.133367236445762 , 0.140769429914133 , 8.69045747134676E-02 
period1,sc01,t4803, 0.181394280956193 ,, 0.219136250288449 , 0 , 5.55732465871422E-02 , 0.239188684082932 , 0.260338933367008 , 0.249040259684053 , 3.44389853722097 , 0.107499365924049 , 9.12959776137055E-02 
period1,sc01,t4804, 0.212362978510885 ,, 0.132282321936025 , 0.166387247771085 , 0.221929317532163 , 5.74477866767215E-02 , 0.215800801131933 , 0.152935070265326 , 0.24784520535641 , 9.60964519889247E-02 , 0.185862913122119 
period1,sc01,t4805, 4.60408842738234E-02 ,, 5.33066813060325E-02 , 3.82313273373763 , 0.242797454513203 , 5.07858392090597E-02 , 3.51766499348866 , 0.174743781331497 , 0.266719672597467 , 6.51005216005408E-02 , 0.100872676239895 
period1,sc01,t4806, 0 ,, 4.71993643867607E-02 , 4.54325303988852E-02 , 5.50117396637804E-02 , 0.235345984655994 , 3.71899187792957 , 0.192727947342507 , 0.236208707828733 , 0.510976132813222 , 9.61691392600262E-02 
period1,sc01,t4807, 5.45492762539462E-02 ,, 0.218871333662931 , 0.338423340485317 , 0.168086296080586 , 0.193030795559908 , 3.29319599927422 , 3.12791677566704 , 8.03997181995427E-02 , 0.232800269747922 , 1.85894942764402 
period1,sc01,t4808, 0.186412992493859 ,, 0.208065613634321 , 0.16256720063618 , 5.67390999562995E-02 , 5.28291812038382E-02 , 0.444129219395396 , 0.546906476893145 , 0.237524510886824 , 0.133015146615045 , 0.113573098673312 
period1,sc01,t4809, 0 ,, 0.222551882494541 , 0.168001528870367 , 4.95774731377363E-02 , 0.334036992856284 , 0.226999184192058 , 0.191686418391226 , 0.189469527968963 , 2.29033139484276 , 0.190427406373022 
period1,sc01,t4810, 5.37653374273663E-02 ,, 0.296803203233946 , 0.307342173642921 , 0.213476332668051 , 0.211969162336584 , 0.247090619316966 , 3.8700306810473 , 0.117127192542259 , 0.235934925805057 , 3.18889813211081 
period1,sc01,t4811, 0.149673882658705 ,, 0.043863820732895 , 0.219192775877487 , 0.231531551180507 , 0.170585938523877 , 0.246194308952229 , 0.252919531306532 , 0 , 3.45544228695689 , 0.250462588320831 
period1,sc01,t4812, 0 ,, 0.192490202040199 , 0 , 0.306823355839265 , 0.18135745618701 , 3.19078770677468 , 0.161343981486272 , 0.195916827863199 , 0.191874579739246 , 0.171995245898963 
period1,sc01,t4813, 5.10487927678954E-02 ,, 0 , 0 , 0.1960725947852 , 4.72523289128075E-02 , 0.105268045590947 , 2.83848042858645 , 3.76984481123928 , 0 , 0.241681469105732 
period1,sc01,t4814, 0.181753072725549 ,, 4.56553161082696E-02 , 0.2340510369542 , 0.174157207741702 , 0.279362584043921 , 5.99683517478919E-02 , 0.260057700680577 , 0.105159618005398 , 0.162342219442499 , 3.39908064352366 
period1,sc01,t4815, 0.224520745412466 ,, 0.228371037817603 , 0.154874293956697 , 0.164636784939227 , 4.74790243827005E-02 , 0.14355410820067 , 0.159473968121687 , 0.159435424726716 , 0.250872813637958 , 0.236411950060563 
period1,sc01,t4816, 0.230190572139447 ,, 0.232031919342985 , 0.251598886457586 , 0.231134283819582 , 0.233913330586614 , 3.20400089530032 , 0 , 0.200341280791205 , 0.164611026732662 , 3.5636964696618 
period1,sc01,t4817, 0.264621810385019 ,, 0.165717063483768 , 0.055968388524585 , 0.192044490453983 , 5.57424585421395E-02 , 0.199239140888618 , 0.182184405075673 , 7.69667246802774E-02 , 0.393519523429286 , 0.249538953062666 
period1,sc01,t4818, 4.91417311410977E-02 ,, 0.451866401640057 , 0.235338022123442 , 0.331369519081314 , 0.170803566661028 , 3.91717397344513 , 9.72950427704181E-02 , 2.71922541129111 , 0.534132691894139 , 4.71148948516347 
period1,sc01,t4819, 0.202532904450497 ,, 0.381921693248188 , 0.392449541410015 , 0.424486152551757 , 0.172392666895223 , 6.45473347556935 , 1.94268338218426 , 0.251983131866505 , 0.170500955423221 , 0.143779874318685 
period1,sc01,t4820, 0.298823293269624 ,, 4.59688999589723E-02 , 0.055180052283353 , 0.165362555295414 , 0.147821907709876 , 3.46952944554977 , 0.15323643561527 , 0.108345444583618 , 0.166487422987771 , 3.37579986783186 
period1,sc01,t4821, 0.332781184329627 ,, 0.159737926294334 , 0.316586378105157 , 0.216933872580012 , 0.422213483815703 , 0.175996201442038 , 3.64804841909516 , 3.59087859374359 , 6.10937947061212 , 0.230850171920382 
period1,sc01,t4822, 0.165858338775619 ,, 0.217834402754238 , 0.19050117419254 , 0.145848491509177 , 0.170738180822971 , 3.41020708686157 , 0.199849674489117 , 5.14757158691444E-02 , 5.54448119127967E-02 , 0.408693263981225 
period1,sc01,t4823, 0.231738794237304 ,, 0.193033453963759 , 0.222047306758183 , 0.222026374057351 , 0.175449012133396 , 3.78006643145109 , 0.197626175199029 , 0.146780775912489 , 0.194932663839296 , 0.182043698095062 
period1,sc01,t4824, 0.19810309073722 ,, 0.213412796093674 , 0.231609389815061 , 5.01103057277494E-02 , 0.223140514162288 , 3.23703338731632 , 0.253706538700275 , 0.265162704243158 , 0.174689348530432 , 0.237880822334237 
period1,sc01,t4825, 0.437168160980635 ,, 0.043185762068463 , 0 , 4.68867746126009E-02 , 0 , 3.33888906636267 , 0.153240494506802 , 0.148159232112814 , 0.174682627088609 , 3.56325718204064 
period1,sc01,t4826, 0 ,, 4.31060420584847E-02 , 0.235779493273963 , 0.187081344833933 , 0 , 0.159487041554273 , 0 , 2.13961319248964 , 0.130119440043787 , 0 
period1,sc01,t4827, 0.218215044336249 ,, 0.208518603964065 , 5.32572806519881E-02 , 0.165195231739637 , 0.203804737145797 , 0.189781234985536 , 0.253258593958539 , 0.153303465493565 , 0.173379884490791 , 3.4527367274083 
period1,sc01,t4828, 0.229892560944135 ,, 4.89975680870613E-02 , 0 , 0.23239733863206 , 0.214038660946641 , 3.44055138466797 , 9.19362778983546E-02 , 0 , 0.147931671964939 , 3.53622519157998 
period1,sc01,t4829, 4.87157688481115E-02 ,, 0.053469948198503 , 0 , 4.56566239328184E-02 , 0.161898175726863 , 9.40946407465877E-02 , 0.239367772869569 , 8.30156640553432E-02 , 5.52005557776747E-02 , 3.1524681914078 
period1,sc01,t4830, 0.178808936830497 ,, 5.18514207650713E-02 , 0.172922197748439 , 0.446060200918959 , 5.70086832249839E-02 , 0.109402551239043 , 3.94224950523324 , 0.232702276602652 , 0.520991591854309 , 0.225288928013381 
period1,sc01,t4831, 0.425904368331437 ,, 3.87620118299688 , 0.164306176580719 , 0.05467523088847 , 0.167706568116268 , 3.65596667507822 , 5.7296864090986 , 0.288768005111247 , 0.522960421021313 , 2.38653222346493 
period1,sc01,t4832, 0.215557942356391 ,, 0.228381497652236 , 0.207287836457085 , 0.222218683273007 , 0.291675791996758 , 3.80483941996395 , 0.254871916441936 , 2.71066655753825 , 9.73033498608437E-02 , 0.241803151412339 
period1,sc01,t4833, 4.81301535721967E-02 ,, 0.182557637332602 , 0.235514923986803 , 4.86360535177622E-02 , 0.234679184721041 , 2.2075761315187 , 0.161400191646902 , 0.182918100086596 , 0.20684741269784 , 3.80888566034704 
period1,sc01,t4834, 0.205280675133813 ,, 0.192206066543977 , 0.185888738781731 , 0.293434315255779 , 0.138298494536277 , 0.26109022751804 , 6.51660003322221E-02 , 3.42424223285683 , 0.138886307065497 , 3.64478466059082 
period1,sc01,t4835, 0 ,, 0.237076203224516 , 0.179771463438722 , 0.157844881628469 , 0.184532336279858 , 0.246061670062819 , 0.145518427745005 , 0.341991434299408 , 0.158562604136004 , 5.72908121239818E-02 
period1,sc01,t4836, 0.173226430264845 ,, 0.18480526444484 , 0.203719095080954 , 0.048489489113962 , 0.181882003437392 , 3.62153121805984 , 0.175860671216057 , 0.26191159694214 , 3.18780059696083 , 0.173114787399242 
period1,sc01,t4837, 0.231926441194167 ,, 0.219446484429859 , 0.185775335892148 , 0.239257666446265 , 0.250416250230656 , 0.229984158041575 , 0.161383553123287 , 0.175573413886922 , 0 , 0.202095631440017 
period1,sc01,t4838, 0.213936390613199 ,, 0.197328353479027 , 5.06151421276765E-02 , 0.305089999002682 , 0.236869617246909 , 0.184854262833348 , 0 , 0.163503380136088 , 0.107669321035773 , 0.426305579219423 
period1,sc01,t4839, 5.05578984769543E-02 ,, 0 , 0.434860943035978 , 0.240524579072857 , 5.40030485715866E-02 , 0.264630192435734 , 0.261116242054209 , 0.245459264851713 , 0.152887866521368 , 0.176626578763429 
period1,sc01,t4840, 0.182615894386674 ,, 0.31759573236848 , 0.135788418271224 , 0.21379659988837 , 0.138004365870153 , 3.78358946164929 , 0.16429845998597 , 0.158006474376824 , 3.88637155024256 , 0.129140229301379 
period1,sc01,t4841, 0.199263477370081 ,, 0.218182157564533 , 0.333687331056128 , 0.194650060431713 , 4.81461504651198E-02 , 0.267686197368121 , 0.173509515809469 , 0.430601935358528 , 4.20246182033305 , 0.139025174119602 
period1,sc01,t4842, 0.169985422250558 ,, 0.160890829572948 , 0.174044729714469 , 0.654908883411542 , 0.206631441831922 , 0.264852267905902 , 2.21638108793174 , 0.252438482787497 , 0.177707754211533 , 0.44975739758691 
period1,sc01,t4843, 0.20502744128155 ,, 4.95077055035919E-02 , 4.98879649089628E-02 , 3.70202400862186 , 0.200334936088048 , 0.115722867656864 , 1.95171931084024 , 2.50323867623498 , 8.84015443461124E-02 , 2.39320546200186 
period1,sc01,t4844, 0.164207152560236 ,, 0.131992828154544 , 0.244917117828745 , 0.228498769409008 , 0.234319881832673 , 0.055169575892231 , 5.54328566330259E-02 , 0.132734815541657 , 0.17938412709546 , 3.30070144792671 
period1,sc01,t4845, 0.160776704022359 ,, 0.16927644800011 , 4.80105665958485E-02 , 5.19491022151708E-02 , 0.208369570144607 , 0.182695174294909 , 3.71435581550436 , 0.104992970575581 , 0.140555412723634 , 0.426961665169729 
period1,sc01,t4846, 0.231955035911962 ,, 2.66367550038945 , 0.213949080814654 , 0.229129764841943 , 5.50841795214157E-02 , 0.241704103320102 , 0.172141828014322 , 0.136975596703896 , 0.243783969019769 , 0.29188634490621 
period1,sc01,t4847, 0.213155374138054 ,, 0.232305226162042 , 4.76976917481004E-02 , 4.77953765882709E-02 , 0.210019251630926 , 0.201329836282336 , 0.111116755717842 , 0 , 0.13785242185916 , 0.247009302714736 
period1,sc01,t4848, 0.165244631346539 ,, 0.371742962619554 , 4.63928976072285E-02 , 0.176258633931146 , 0.192017247133332 , 0.250516893359576 , 0.145780566747689 , 0.265022014384142 , 9.64946698857023E-02 , 0.235531335816947 
period1,sc01,t4849, 5.41953632195855E-02 ,, 0.221772042605524 , 0.208042010038317 , 5.70829515648871E-02 , 5.70389908556208E-02 , 0.156711719502628 , 3.55156029331095 , 0.202459187965533 , 0.178757750372585 , 0.192903225597882 
period1,sc01,t4850, 0.209100975564145 ,, 0.219469021578409 , 0 , 0.243146447484364 , 0.193241624459463 , 4.04993136848861 , 3.54360577900786 , 0.268635839309944 , 0.152592787313978 , 0.148843638747833 
period1,sc01,t4851, 0.176784397791119 ,, 4.87615491182299E-02 , 0.209625400779422 , 0.049840153937914 , 0 , 0.196363168520648 , 3.94255046988211 , 0.19635941423763 , 9.69412156753248E-02 , 0.252946391920761 
period1,sc01,t4852, 0.200640234970801 ,, 3.94390640207106 , 0.238922107989067 , 0.219287909890729 , 0 , 0.248999554067843 , 0.149969738447595 , 0.147859348072321 , 0.16928086103555 , 0.150521189993701 
period1,sc01,t4853, 5.15284505902292E-02 ,, 5.38516126365914E-02 , 5.06239444764357E-02 , 0 , 0.238252310667053 , 0.243765376478463 , 0.119392120193243 , 0.237987306565527 , 0.155664271065422 , 9.49964092076338E-02 
period1,sc01,t4854, 0.186459431306958 ,, 4.56929684289099E-02 , 0.192155201004381 , 0.472095284574171 , 0.178966908384598 , 3.23762750744592 , 0.270383628980572 , 8.18173587998023E-02 , 0.438622061308575 , 1.86068917453037 
period1,sc01,t4855, 0 ,, 0 , 0.201886568155436 , 0.182591260652808 , 0.184675067372877 , 0.205523393445316 , 2.88926029387217 , 0.249644561359637 , 0.156357070923149 , 3.88682253990064 
period1,sc01,t4856, 0.184755154703942 ,, 0 , 0.22959449048921 , 0 , 0.173579383368973 , 0.140865523656045 , 1.53957531190065 , 0.193012339952365 , 0.226976933630347 , 0.24548075647965 
period1,sc01,t4857, 0.267213766038006 ,, 0.199080406745445 , 0.156115966878883 , 0 , 5.04071041528086E-02 , 0 , 2.15837697040143 , 0.102396286947876 , 2.30995219492144 , 5.41894297394694E-02 
period1,sc01,t4858, 4.55893888006124E-02 ,, 0.294398580703782 , 0.165562546986019 , 0.166792598478806 , 0.246524021678224 , 0.145523814663064 , 0.265684269648876 , 0.173410246216323 , 0.14041830803644 , 0.237274803856626 
period1,sc01,t4859, 0.207860983299923 ,, 0.151903479751508 , 0 , 0.222507218989514 , 5.25934475407926E-02 , 3.24154394306243 , 0.243352454113831 , 3.48794648146198 , 0.249323646521967 , 0.243970623330906 
period1,sc01,t4860, 0.137815812010183 ,, 5.30423119266662E-02 , 0.272913806999432 , 0.207051874568892 , 0.169452657541874 , 3.36720636634656 , 0.134789279539861 , 0.135828670943191 , 9.54115145617074E-02 , 3.68852903595566 
period1,sc01,t4861, 4.59212372746551E-02 ,, 0.177904512723893 , 0.222929372045239 , 0.219224966976835 , 5.71644085530989E-02 , 0.140964121634204 , 3.48107910167793 , 3.10148325942202 , 6.32363427779427E-02 , 3.81118835331703 
period1,sc01,t4862, 5.46676341357424E-02 ,, 0.366305188811766 , 0.233111664458737 , 5.01065076519733E-02 , 0.225989829994301 , 3.44566686766876 , 0.151516328999502 , 5.69510521995528E-02 , 0.187179891011146 , 0.138326511640743 
period1,sc01,t4863, 4.93402556635246E-02 ,, 0.304135948445695 , 0.181584252110234 , 4.92240968815486E-02 , 0.222514214699868 , 0.263112425077257 , 0.142618578389252 , 0.24347717826729 , 3.72598204459887 , 3.47443119883182 
period1,sc01,t4864, 0.204132265316638 ,, 0.222769332208266 , 0.186609175323479 , 0.230921989830907 , 0.185589528227848 , 0.111527035401561 , 0.177443745158235 , 3.73716276654481 , 0.157274445177909 , 0.138038006209606 
period1,sc01,t4865, 0.214608730530959 ,, 0.472338078840242 , 3.99150728615286 , 0.168480581707613 , 0 , 3.45927489713325 , 0.140692484711948 , 3.9302036230957 , 3.6105984183522 , 0.177358326660582 
period1,sc01,t4866, 0.16508297219779 ,, 5.34385049701525E-02 , 0 , 0.268433713408097 , 0.253707316217932 , 2.2927097922791 , 0.255117759010293 , 0.143489292404119 , 0.407474788681417 , 0.245859452425322 
period1,sc01,t4867, 0.231086520260575 ,, 0.223511595933063 , 0.219757523374993 , 0.214756852710613 , 0.049952974665742 , 9.09636653086176E-02 , 3.95683352930611 , 0.211743328106989 , 0.468297544741815 , 3.17531660926172 
period1,sc01,t4868, 0.215410671728486 ,, 0.278716601391974 , 0.443499209900092 , 0.222285698820709 , 0.216621135830788 , 8.13430784773724E-02 , 7.85980298050513E-02 , 0.171854550279589 , 0.191591442997656 , 3.36278933299581 
period1,sc01,t4869, 0.222531598828214 ,, 0 , 0.131736047835124 , 0.22646317586155 , 0.165120911984037 , 0.116846639954083 , 2.05504755788273 , 0.14044658633836 , 3.28224727448934 , 0.105450726140969 
period1,sc01,t4870, 0.186578305284457 ,, 0 , 0.192476551542534 , 0.220193845801358 , 0.237164381284854 , 0.535150725182799 , 0.551203583445663 , 0.196500472188594 , 0.368204918992165 , 0.209263418572243 
period1,sc01,t4871, 0.045071403516625 ,, 0.226397316605327 , 0.218860451904211 , 0.226048360286679 , 0.230055324430506 , 0.192876471556246 , 0.151331750480355 , 3.82360840190084 , 0.203596902500824 , 0.139802114766152 
period1,sc01,t4872, 0.230033136489121 ,, 0.211068025159723 , 0.220097136489467 , 0.240710931250403 , 0.229662465112464 , 0.100147791173628 , 0.134288046343515 , 0 , 3.70934696718851 , 0.130765787083424 
period1,sc01,t4873, 0.20017775143609 ,, 0.14915956508263 , 0.237568797085968 , 0.05316997535422 , 0.171057322346729 , 6.37822053573304E-02 , 0.24591831063498 , 0.139882587795814 , 3.33020612053652 , 3.47032589956055 
period1,sc01,t4874, 0.2034013501809 ,, 0.221523466721596 , 5.23864067906871E-02 , 5.17376449649943E-02 , 0 , 3.54060060644821 , 3.71583768400034 , 0.152583959103816 , 0.264815960809898 , 3.79680124533514 
period1,sc01,t4875, 0.215891554616887 ,, 0.211677788483055 , 0.214648668024988 , 4.56078750014096E-02 , 4.98338386305759E-02 , 0.194396702694449 , 0.165362080200451 , 0.255540653177549 , 0.145145138885341 , 0.248395708753278 
period1,sc01,t4876, 0.148959073501548 ,, 5.02288656493186E-02 , 0 , 0.21684651207638 , 0.243662993557958 , 0.142895361789939 , 0.236949434689279 , 3.21661106963957 , 3.32911830393064 , 3.63734769806721 
period1,sc01,t4877, 5.22203404635482E-02 ,, 4.42380811763279E-02 , 0.238231879288366 , 0.216660116223895 , 5.30517250883949E-02 , 5.51791350814509E-02 , 0.187262479232654 , 0.171788363473318 , 0.244150413417672 , 0.233440407738377 
period1,sc01,t4878, 0.053313486715558 ,, 0.18399167982788 , 0.248848257510954 , 0.24503906130205 , 5.57716339396733E-02 , 0.257553446318744 , 0.167359926325227 , 9.19209094291769E-02 , 0.168946335944413 , 0.486524189419263 
period1,sc01,t4879, 0.225356980251049 ,, 0.160319775550195 , 4.94135084531142E-02 , 0.233669892363642 , 5.69112335151549E-02 , 0.26095691135845 , 3.78992062067403 , 3.28704482194664 , 0.135705420405066 , 0.25794978383296 
period1,sc01,t4880, 0.220338028551232 ,, 0.047716946148946 , 4.82621031762784E-02 , 0.270299434089975 , 5.40778919461861E-02 , 3.5024392719121 , 0.255628363655564 , 9.90426664285252E-02 , 0.248711902491731 , 5.31947107935382 
period1,sc01,t4881, 4.90733760904048E-02 ,, 0.231532196290484 , 0.233850517518897 , 0.224053182378737 , 0.164712635802953 , 9.63893828041893E-02 , 0.257527147091392 , 0.255926833205586 , 3.77424787799526 , 0.16644948403793 
period1,sc01,t4882, 0.296169474698541 ,, 0.165066954671846 , 0.299394624723586 , 0.174861396985033 , 4.87028504222857E-02 , 0.267454871785766 , 0.113636391421566 , 0.390365524227141 , 0.246707489649311 , 0 
period1,sc01,t4883, 0.23471985174532 ,, 0.235344880108781 , 0.221404353780907 , 8.69128094944878E-02 , 0.191421910629639 , 0.201981142086786 , 8.98742310248579E-02 , 0.183320943643799 , 0.260525029904075 , 2.50382560498422 
period1,sc01,t4884, 0.20962422028522 ,, 0.191762932007231 , 0 , 0 , 0.207180874912706 , 0.356639631867587 , 0 , 3.2335903658449 , 0.260067021214243 , 0.240622761255952 
period1,sc01,t4885, 0.131931816422477 ,, 0 , 5.09477752167637E-02 , 0.172356062523298 , 0 , 0.200823180147549 , 3.7193413443861 , 9.02649934076523E-02 , 3.62303160524222 , 0.233143256724925 
period1,sc01,t4886, 0.199617058512735 ,, 0.224674578373951 , 0.339266942460026 , 0.219694043884157 , 0.227087175744317 , 0.246049111505512 , 4.01492810020177 , 3.63842017289099 , 0.239173374974214 , 0.475215533146661 
period1,sc01,t4887, 0.232463990477562 ,, 0.210172135682664 , 5.68644347270146E-02 , 0.280146426107904 , 0.240633226701255 , 0.197087642681994 , 0.253954100668296 , 6.31385293873252 , 0.248571326092658 , 7.93625381445052E-02 
period1,sc01,t4888, 0 ,, 0.203337659170961 , 0 , 5.76507133074423E-02 , 0.189745157935116 , 3.73797119450848 , 0.259999127900059 , 5.82218326365168E-02 , 0 , 0.158773963537458 
period1,sc01,t4889, 0.524755194158983 ,, 0.145722359706534 , 4.70389438798908E-02 , 0.142436512768756 , 4.94212180782836E-02 , 0.184482572112137 , 0.265028562239638 , 0.334180644588093 , 3.75129486540768 , 0.231659041885513 
period1,sc01,t4890, 0.126783397950308 ,, 0.20419511442508 , 0.416416130785626 , 4.28086154880721 , 0.244485222561179 , 0.503693832267945 , 0.151907438546654 , 0.194821281480509 , 3.51371786043457 , 9.66963090480701E-02 
