,,,BESS_01,Wind_01,FC_01
period1,sc01,t5004,,1434.8876881876272,0.0
period1,sc01,t5005,,1727.4328604398943,0.0
period1,sc01,t5006,,2106.241960435675,0.0
period1,sc01,t5007,,2540.394425869494,0.0
period1,sc01,t5008,,3082.451008648663,0.0
period1,sc01,t5009,,3771.9504056937503,0.0
period1,sc01,t5010,,5655.919045105401,0.0
period1,sc01,t5011,,8209.794466385336,0.0
period1,sc01,t5012,,9638.261944230564,0.0
period1,sc01,t5013,,9571.615630325956,0.0
period1,sc01,t5014,,9212.118863858983,0.0
period1,sc01,t5015,,9195.012997127496,0.0
period1,sc01,t5016,,7120.578181611282,0.0
period1,sc01,t5017,,6814.061464409957,0.0
period1,sc01,t5018,,8111.859463870853,0.0
period1,sc01,t5019,,10626.54974502674,0.0
period1,sc01,t5020,,12160.589304796482,0.0
period1,sc01,t5021,,9640.394679990946,0.0
period1,sc01,t5022,,5198.412115800198,0.0
period1,sc01,t5023,,4402.126333351709,0.0
period1,sc01,t5024,,3362.4381169438866,0.0
period1,sc01,t5025,,2614.871153478636,0.0
period1,sc01,t5026,,3260.122220037535,0.0
period1,sc01,t5027,,5168.246124739539,0.0
period1,sc01,t5028,,3909.6490317228854,0.0
period1,sc01,t5029,,3658.1246016436116,0.0
period1,sc01,t5030,,2668.7421305092143,0.0
period1,sc01,t5031,,3324.5194799923725,0.0
period1,sc01,t5032,,4402.325373579161,0.0
period1,sc01,t5033,,7115.318507677528,0.0
period1,sc01,t5034,,9789.728645171757,0.0
period1,sc01,t5035,,5719.372474266986,0.0
period1,sc01,t5036,,3212.897748445973,0.0
period1,sc01,t5037,,1977.01967410381,0.0
period1,sc01,t5038,,1476.952618418208,0.0
period1,sc01,t5039,,2182.8592353593717,0.0
period1,sc01,t5040,,4540.473613694104,0.0
period1,sc01,t5041,,4952.5025293912795,0.0
period1,sc01,t5042,,3925.0864248721064,0.0
period1,sc01,t5043,,3069.5834984120415,0.0
period1,sc01,t5044,,3248.7923991032585,0.0
period1,sc01,t5045,,4343.532908247494,0.0
period1,sc01,t5046,,6033.06304794001,0.0
period1,sc01,t5047,,6915.142228411963,0.0
period1,sc01,t5048,,6486.124175214939,0.0
period1,sc01,t5049,,7955.854008252605,0.0
period1,sc01,t5050,,8594.281653353235,0.0
period1,sc01,t5051,,4612.683441752324,0.0
period1,sc01,t5052,,5367.221574879065,0.0
period1,sc01,t5053,,5606.172971876502,0.0
period1,sc01,t5054,,5051.359742182452,0.0
period1,sc01,t5055,,4154.69866951667,0.0
period1,sc01,t5056,,4455.742977373836,0.0
period1,sc01,t5057,,2764.9329209203634,0.0
period1,sc01,t5058,,2123.589621051183,0.0
period1,sc01,t5059,,1749.115958649039,0.0
period1,sc01,t5060,,1887.9680681627194,0.0
period1,sc01,t5061,,2313.5005154118053,0.0
period1,sc01,t5062,,2561.143184941143,0.0
period1,sc01,t5063,,2956.1220687551518,0.0
period1,sc01,t5064,,3467.347005217341,0.0
period1,sc01,t5065,,3234.0112243302433,0.0
period1,sc01,t5066,,2960.227757493458,0.0
period1,sc01,t5067,,3066.7146919782294,0.0
period1,sc01,t5068,,3001.545702549039,0.0
period1,sc01,t5069,,2819.2326991483033,0.0
period1,sc01,t5070,,1850.473134685943,0.0
period1,sc01,t5071,,1093.3663308390828,0.0
period1,sc01,t5072,,977.4291374677225,0.0
period1,sc01,t5073,,912.908237938874,0.0
period1,sc01,t5074,,365.4980515220139,0.0
period1,sc01,t5075,,40.365035277417,0.0
period1,sc01,t5076,,19.637939582145002,0.0
period1,sc01,t5077,,3.0918041873567996,0.0
period1,sc01,t5078,,0.001,0.0
period1,sc01,t5079,,11.408494594258801,0.0
period1,sc01,t5080,,14.7075603376365,0.0
period1,sc01,t5081,,0.001,0.0
period1,sc01,t5082,,0.001,0.0
period1,sc01,t5083,,0.001,0.0
period1,sc01,t5084,,1.0062698499240175,0.0
period1,sc01,t5085,,3.2026227688593,0.0
period1,sc01,t5086,,0.6469320221503359,0.0
period1,sc01,t5087,,8.9351467896492,0.0
period1,sc01,t5088,,1.8594195488469152,0.0
period1,sc01,t5089,,12.5357202919881,0.0
period1,sc01,t5090,,10.401330422178901,0.0
period1,sc01,t5091,,18.42996074328,0.0
period1,sc01,t5092,,578.1382691738779,0.0
period1,sc01,t5093,,1110.9538806031583,0.0
period1,sc01,t5094,,406.0738427884803,0.0
period1,sc01,t5095,,0.001,0.0
period1,sc01,t5096,,0.001,0.0
period1,sc01,t5097,,0.001,0.0
period1,sc01,t5098,,0.001,0.0
period1,sc01,t5099,,0.001,0.0
period1,sc01,t5100,,0.001,0.0
period1,sc01,t5101,,8.2686859777458,0.0
period1,sc01,t5102,,22.7646253225296,0.0
period1,sc01,t5103,,218.24158268055243,0.0
period1,sc01,t5104,,3124.2145029113844,0.0
period1,sc01,t5105,,1022.3993246854994,0.0
period1,sc01,t5106,,15.1054419644244,0.0
period1,sc01,t5107,,8.7314201633358,0.0
period1,sc01,t5108,,240.3553032676278,0.0
period1,sc01,t5109,,246.65371645810052,0.0
period1,sc01,t5110,,41.03541445430881,0.0
period1,sc01,t5111,,29.2498852512357,0.0
period1,sc01,t5112,,21.471628129219802,0.0
period1,sc01,t5113,,0.001,0.0
period1,sc01,t5114,,0.001,0.0
period1,sc01,t5115,,0.001,0.0
period1,sc01,t5116,,0.001,0.0
period1,sc01,t5117,,0.001,0.0
period1,sc01,t5118,,0.001,0.0
period1,sc01,t5119,,0.001,0.0
period1,sc01,t5120,,0.001,0.0
period1,sc01,t5121,,0.001,0.0
period1,sc01,t5122,,0.001,0.0
period1,sc01,t5123,,883.7377898205996,0.0
period1,sc01,t5124,,1043.2203924501603,0.0
period1,sc01,t5125,,678.2854842827604,0.0
period1,sc01,t5126,,0.001,0.0
period1,sc01,t5127,,0.001,0.0
period1,sc01,t5128,,0.001,0.0
period1,sc01,t5129,,0.001,0.0
period1,sc01,t5130,,16.8294764131128,0.0
period1,sc01,t5131,,0.9140132121275258,0.0
period1,sc01,t5132,,171.7770580461981,0.0
period1,sc01,t5133,,1105.3342731590487,0.0
period1,sc01,t5134,,1338.9439636360378,0.0
period1,sc01,t5135,,3394.1825107647255,0.0
period1,sc01,t5136,,4678.314685279457,0.0
period1,sc01,t5137,,4209.61369225918,0.0
period1,sc01,t5138,,3749.9013490717375,0.0
period1,sc01,t5139,,3900.4897957134344,0.0
period1,sc01,t5140,,4296.975370089518,0.0
period1,sc01,t5141,,4196.113139103056,0.0
period1,sc01,t5142,,7747.995551079505,0.0
period1,sc01,t5143,,8556.149905262604,0.0
period1,sc01,t5144,,6946.170729600006,0.0
period1,sc01,t5145,,4000.995729926259,0.0
period1,sc01,t5146,,3371.579553142396,0.0
period1,sc01,t5147,,1920.8360809314852,0.0
period1,sc01,t5148,,2500.8869285903315,0.0
period1,sc01,t5149,,6552.295156768024,0.0
period1,sc01,t5150,,7033.57060170893,0.0
period1,sc01,t5151,,3666.5892146792035,0.0
period1,sc01,t5152,,2684.3983354536904,0.0
period1,sc01,t5153,,5850.608334876191,0.0
period1,sc01,t5154,,6216.689414622593,0.0
period1,sc01,t5155,,7836.781611777177,0.0
period1,sc01,t5156,,8050.667148767649,0.0
period1,sc01,t5157,,7316.384327226144,0.0
period1,sc01,t5158,,6183.9879255287,0.0
period1,sc01,t5159,,2408.8769111223514,0.0
period1,sc01,t5160,,1732.5544146773789,0.0
period1,sc01,t5161,,595.1769315079014,0.0
period1,sc01,t5162,,61.79706786337471,0.0
period1,sc01,t5163,,677.5534716560487,0.0
period1,sc01,t5164,,1008.771871191642,0.0
period1,sc01,t5165,,1333.3397767668873,0.0
period1,sc01,t5166,,1407.4631114437864,0.0
period1,sc01,t5167,,1602.9638573796485,0.0
period1,sc01,t5168,,2731.309607020537,0.0
period1,sc01,t5169,,3599.206879510411,0.0
period1,sc01,t5170,,4899.449392484871,0.0
period1,sc01,t5171,,9445.55346661907,0.0
period1,sc01,t5172,,9100.209484154082,0.0
period1,sc01,t5173,,6557.549771746895,0.0
period1,sc01,t5174,,6910.278546228316,0.0
period1,sc01,t5175,,9718.150420152115,0.0
period1,sc01,t5176,,8433.033928941024,0.0
period1,sc01,t5177,,5951.9405352735,0.0
period1,sc01,t5178,,7191.1759732446535,0.0
period1,sc01,t5179,,12964.771141760602,0.0
period1,sc01,t5180,,19441.47066807598,0.0
period1,sc01,t5181,,24369.778453091618,0.0
period1,sc01,t5182,,26961.866532373308,0.0
period1,sc01,t5183,,27000.0,0.0
period1,sc01,t5184,,26993.061687425692,0.0
period1,sc01,t5185,,25190.413442290843,0.0
period1,sc01,t5186,,24426.311468897646,0.0
period1,sc01,t5187,,21101.971351636123,0.0
period1,sc01,t5188,,20654.916181605407,0.0
period1,sc01,t5189,,21722.309644532983,0.0
period1,sc01,t5190,,24124.67727586585,0.0
period1,sc01,t5191,,22332.071071703987,0.0
period1,sc01,t5192,,25137.611667104673,0.0
period1,sc01,t5193,,26284.434370787167,0.0
period1,sc01,t5194,,26747.2925768565,0.0
period1,sc01,t5195,,26546.522764894133,0.0
period1,sc01,t5196,,26453.2115313182,0.0
period1,sc01,t5197,,27000.0,0.0
period1,sc01,t5198,,27000.0,0.0
period1,sc01,t5199,,27000.0,0.0
period1,sc01,t5200,,26980.35834511787,0.0
period1,sc01,t5201,,26967.611781349184,0.0
period1,sc01,t5202,,27000.0,0.0
period1,sc01,t5203,,27000.0,0.0
period1,sc01,t5204,,26975.814132907206,0.0
period1,sc01,t5205,,26916.930576828203,0.0
period1,sc01,t5206,,26661.02549030778,0.0
period1,sc01,t5207,,26745.091641863393,0.0
period1,sc01,t5208,,26372.656643816706,0.0
period1,sc01,t5209,,26525.38520587589,0.0
period1,sc01,t5210,,26189.20623461195,0.0
period1,sc01,t5211,,26605.26144900191,0.0
period1,sc01,t5212,,26875.327238036,0.0
period1,sc01,t5213,,26927.059386037494,0.0
period1,sc01,t5214,,26980.296267431237,0.0
period1,sc01,t5215,,27000.0,0.0
period1,sc01,t5216,,27000.0,0.0
period1,sc01,t5217,,26996.4971032823,0.0
period1,sc01,t5218,,26981.071460324107,0.0
period1,sc01,t5219,,26340.990319637065,0.0
period1,sc01,t5220,,26865.943658225755,0.0
period1,sc01,t5221,,26452.96010296638,0.0
period1,sc01,t5222,,26487.937149957037,0.0
period1,sc01,t5223,,26953.702557939992,0.0
period1,sc01,t5224,,27000.0,0.0
period1,sc01,t5225,,27000.0,0.0
period1,sc01,t5226,,27000.0,0.0
period1,sc01,t5227,,26911.83265220324,0.0
period1,sc01,t5228,,26454.825568103584,0.0
period1,sc01,t5229,,26151.159458813363,0.0
period1,sc01,t5230,,26017.780413253946,0.0
period1,sc01,t5231,,22641.607188864204,0.0
period1,sc01,t5232,,22401.54579977804,0.0
period1,sc01,t5233,,21774.202256052784,0.0
period1,sc01,t5234,,18930.475062543977,0.0
period1,sc01,t5235,,17395.834737396508,0.0
period1,sc01,t5236,,14972.291530205857,0.0
period1,sc01,t5237,,12208.47889630614,0.0
period1,sc01,t5238,,9995.693072451104,0.0
period1,sc01,t5239,,7360.096631618629,0.0
period1,sc01,t5240,,5348.557494234195,0.0
period1,sc01,t5241,,4546.845596692588,0.0
period1,sc01,t5242,,6027.678764087782,0.0
period1,sc01,t5243,,5236.4200715948255,0.0
period1,sc01,t5244,,7860.25344677525,0.0
period1,sc01,t5245,,6482.313700325275,0.0
period1,sc01,t5246,,6637.132127075157,0.0
period1,sc01,t5247,,5315.079680023346,0.0
period1,sc01,t5248,,5027.049748828848,0.0
period1,sc01,t5249,,5583.989261171024,0.0
period1,sc01,t5250,,6282.463816195287,0.0
period1,sc01,t5251,,6387.245476576897,0.0
period1,sc01,t5252,,8632.02663241228,0.0
period1,sc01,t5253,,9740.962088639815,0.0
period1,sc01,t5254,,8518.071111248148,0.0
period1,sc01,t5255,,7601.806678585444,0.0
period1,sc01,t5256,,6386.666134628078,0.0
period1,sc01,t5257,,6101.391318908477,0.0
period1,sc01,t5258,,6713.329868666575,0.0
period1,sc01,t5259,,4513.979273864418,0.0
period1,sc01,t5260,,3905.524749942598,0.0
period1,sc01,t5261,,4222.814432908601,0.0
period1,sc01,t5262,,3014.0018675142373,0.0
period1,sc01,t5263,,2867.8070525457942,0.0
period1,sc01,t5264,,3334.19258288754,0.0
period1,sc01,t5265,,3809.1861586328496,0.0
period1,sc01,t5266,,5715.212615293442,0.0
period1,sc01,t5267,,5860.584785502504,0.0
period1,sc01,t5268,,5189.678792260109,0.0
period1,sc01,t5269,,6409.710583052011,0.0
period1,sc01,t5270,,7531.183343653696,0.0
period1,sc01,t5271,,6478.834834605514,0.0
period1,sc01,t5272,,4838.851792789676,0.0
period1,sc01,t5273,,3379.9865612087574,0.0
period1,sc01,t5274,,2865.848933650377,0.0
period1,sc01,t5275,,3540.747587456235,0.0
period1,sc01,t5276,,4421.609425583134,0.0
period1,sc01,t5277,,4720.113665039123,0.0
period1,sc01,t5278,,4342.733664246543,0.0
period1,sc01,t5279,,3073.6921690509894,0.0
period1,sc01,t5280,,3842.320654479167,0.0
period1,sc01,t5281,,4479.018211303273,0.0
period1,sc01,t5282,,4497.594812207238,0.0
period1,sc01,t5283,,4416.029701681057,0.0
period1,sc01,t5284,,4413.326974681465,0.0
period1,sc01,t5285,,4264.074141244731,0.0
period1,sc01,t5286,,3826.141541315865,0.0
period1,sc01,t5287,,5067.982212427168,0.0
period1,sc01,t5288,,4611.50606789778,0.0
period1,sc01,t5289,,3503.678037048648,0.0
period1,sc01,t5290,,4003.789261502872,0.0
period1,sc01,t5291,,5477.992711708285,0.0
period1,sc01,t5292,,5048.105796972329,0.0
period1,sc01,t5293,,5379.162186696039,0.0
period1,sc01,t5294,,3944.9051907512185,0.0
period1,sc01,t5295,,3878.615650023542,0.0
period1,sc01,t5296,,4532.706470337298,0.0
period1,sc01,t5297,,6489.095754153588,0.0
period1,sc01,t5298,,7049.150557367123,0.0
period1,sc01,t5299,,8156.427812815158,0.0
period1,sc01,t5300,,11114.790029313463,0.0
period1,sc01,t5301,,13418.3888981752,0.0
period1,sc01,t5302,,11455.882425125568,0.0
period1,sc01,t5303,,6387.727925545574,0.0
period1,sc01,t5304,,5456.514699718022,0.0
period1,sc01,t5305,,5789.921552053421,0.0
period1,sc01,t5306,,6066.816434270755,0.0
period1,sc01,t5307,,6892.1502960024545,0.0
period1,sc01,t5308,,8830.274666504598,0.0
period1,sc01,t5309,,9506.721194039308,0.0
period1,sc01,t5310,,9834.078721621412,0.0
period1,sc01,t5311,,9623.751608507353,0.0
period1,sc01,t5312,,14547.641190722463,0.0
period1,sc01,t5313,,17789.722805797348,0.0
period1,sc01,t5314,,20091.06533461818,0.0
period1,sc01,t5315,,18411.03981059078,0.0
period1,sc01,t5316,,20610.255530088114,0.0
period1,sc01,t5317,,24580.629151433415,0.0
period1,sc01,t5318,,25744.845899156353,0.0
period1,sc01,t5319,,25732.388054962532,0.0
period1,sc01,t5320,,23857.401421104587,0.0
period1,sc01,t5321,,20929.297283541175,0.0
period1,sc01,t5322,,18014.26368013437,0.0
period1,sc01,t5323,,16263.394431111628,0.0
period1,sc01,t5324,,12981.676398920315,0.0
period1,sc01,t5325,,9803.327511359485,0.0
period1,sc01,t5326,,9771.985680050851,0.0
period1,sc01,t5327,,9817.916350346497,0.0
period1,sc01,t5328,,7959.6679802148365,0.0
period1,sc01,t5329,,6106.472689607947,0.0
period1,sc01,t5330,,5358.33762340453,0.0
period1,sc01,t5331,,6447.68861722734,0.0
period1,sc01,t5332,,5889.699006538088,0.0
period1,sc01,t5333,,5684.903766936319,0.0
period1,sc01,t5334,,8095.924854959422,0.0
period1,sc01,t5335,,7597.748855004154,0.0
period1,sc01,t5336,,5235.32235151368,0.0
period1,sc01,t5337,,4494.5694140847545,0.0
period1,sc01,t5338,,4456.616365552529,0.0
period1,sc01,t5339,,4431.138565386202,0.0
period1,sc01,t5340,,4255.944094190404,0.0
period1,sc01,t5341,,3876.1515295055524,0.0
period1,sc01,t5342,,4562.709298603503,0.0
period1,sc01,t5343,,4595.559794603998,0.0
period1,sc01,t5344,,5460.782815537903,0.0
period1,sc01,t5345,,7302.096743774601,0.0
period1,sc01,t5346,,5103.233877430476,0.0
period1,sc01,t5347,,6292.099532533827,0.0
period1,sc01,t5348,,7033.588865499171,0.0
period1,sc01,t5349,,7726.802682755031,0.0
period1,sc01,t5350,,8340.44600102138,0.0
period1,sc01,t5351,,7402.130875409877,0.0
period1,sc01,t5352,,7830.616588326319,0.0
period1,sc01,t5353,,6870.981744063789,0.0
period1,sc01,t5354,,6560.356294155862,0.0
period1,sc01,t5355,,6304.759601378369,0.0
period1,sc01,t5356,,5811.647385037805,0.0
period1,sc01,t5357,,5002.761483805709,0.0
period1,sc01,t5358,,4163.542930904443,0.0
period1,sc01,t5359,,4157.439818695922,0.0
period1,sc01,t5360,,3382.0283415434365,0.0
period1,sc01,t5361,,2209.1899725880544,0.0
period1,sc01,t5362,,1971.7415520263526,0.0
period1,sc01,t5363,,1874.6423430569246,0.0
period1,sc01,t5364,,2757.2875868019773,0.0
period1,sc01,t5365,,1997.8455316763495,0.0
period1,sc01,t5366,,1159.8462115146046,0.0
period1,sc01,t5367,,1224.2340460618084,0.0
period1,sc01,t5368,,1239.0236424712493,0.0
period1,sc01,t5369,,659.0542256604972,0.0
period1,sc01,t5370,,39.969540799061406,0.0
period1,sc01,t5371,,27.1352398283127,0.0
period1,sc01,t5372,,32.234748633580494,0.0
period1,sc01,t5373,,36.5237921236725,0.0
period1,sc01,t5374,,24.497058631885203,0.0
period1,sc01,t5375,,264.06945085481186,0.0
period1,sc01,t5376,,174.8814383635335,0.0
period1,sc01,t5377,,4.6425293399538,0.0
period1,sc01,t5378,,33.3022698715311,0.0
period1,sc01,t5379,,880.9860629358279,0.0
period1,sc01,t5380,,97.865828727615,0.0
period1,sc01,t5381,,23.7126719028132,0.0
period1,sc01,t5382,,195.2689712856786,0.0
period1,sc01,t5383,,26.9560105018884,0.0
period1,sc01,t5384,,1.1127444829631097,0.0
period1,sc01,t5385,,0.001,0.0
period1,sc01,t5386,,0.001,0.0
period1,sc01,t5387,,0.001,0.0
period1,sc01,t5388,,0.001,0.0
period1,sc01,t5389,,0.001,0.0
period1,sc01,t5390,,0.001,0.0
period1,sc01,t5391,,0.001,0.0
period1,sc01,t5392,,0.001,0.0
period1,sc01,t5393,,0.001,0.0
period1,sc01,t5394,,0.001,0.0
period1,sc01,t5395,,0.001,0.0
period1,sc01,t5396,,0.001,0.0
period1,sc01,t5397,,0.001,0.0
period1,sc01,t5398,,3.7728159254118006,0.0
period1,sc01,t5399,,128.99914282740687,0.0
period1,sc01,t5400,,996.2212423834882,0.0
period1,sc01,t5401,,1749.3772070060534,0.0
period1,sc01,t5402,,2269.1392031515456,0.0
period1,sc01,t5403,,3062.9195139255294,0.0
period1,sc01,t5404,,3226.8977717376843,0.0
period1,sc01,t5405,,3814.7788095053284,0.0
period1,sc01,t5406,,4304.343298777744,0.0
period1,sc01,t5407,,4249.842045178918,0.0
period1,sc01,t5408,,2922.70202313678,0.0
period1,sc01,t5409,,2033.1727287718672,0.0
period1,sc01,t5410,,2136.374988167552,0.0
period1,sc01,t5411,,2401.849883913951,0.0
period1,sc01,t5412,,3544.1555447147025,0.0
period1,sc01,t5413,,3493.1976226412226,0.0
period1,sc01,t5414,,2846.5606227658423,0.0
period1,sc01,t5415,,2504.2736113459623,0.0
period1,sc01,t5416,,3338.4422548469815,0.0
period1,sc01,t5417,,2950.0381728031275,0.0
period1,sc01,t5418,,2490.787907035922,0.0
period1,sc01,t5419,,2405.9782686232084,0.0
period1,sc01,t5420,,6745.97661352992,0.0
period1,sc01,t5421,,10091.316140585743,0.0
period1,sc01,t5422,,10013.963006212583,0.0
period1,sc01,t5423,,11761.756552167848,0.0
period1,sc01,t5424,,11925.549283080949,0.0
period1,sc01,t5425,,8727.570272584026,0.0
period1,sc01,t5426,,7700.44641774428,0.0
period1,sc01,t5427,,3567.0492305970606,0.0
period1,sc01,t5428,,1743.884776468576,0.0
period1,sc01,t5429,,370.6115521006944,0.0
period1,sc01,t5430,,1205.5536037425313,0.0
period1,sc01,t5431,,2090.4149496659097,0.0
period1,sc01,t5432,,683.2488315840408,0.0
period1,sc01,t5433,,651.4675766342586,0.0
period1,sc01,t5434,,1934.4777824999846,0.0
period1,sc01,t5435,,3251.385161077975,0.0
period1,sc01,t5436,,3493.833853895501,0.0
period1,sc01,t5437,,7882.565474298063,0.0
period1,sc01,t5438,,10468.812250201285,0.0
period1,sc01,t5439,,8750.553623644355,0.0
period1,sc01,t5440,,7783.237904457399,0.0
period1,sc01,t5441,,10712.23446109512,0.0
period1,sc01,t5442,,10971.172143447704,0.0
period1,sc01,t5443,,14882.406297094438,0.0
period1,sc01,t5444,,17814.09457014087,0.0
period1,sc01,t5445,,15244.012013419138,0.0
period1,sc01,t5446,,14114.10489899249,0.0
period1,sc01,t5447,,11352.163592467132,0.0
period1,sc01,t5448,,9228.041494366387,0.0
period1,sc01,t5449,,7017.423000937266,0.0
period1,sc01,t5450,,8135.072303212974,0.0
period1,sc01,t5451,,9343.575965078337,0.0
period1,sc01,t5452,,10141.873606179259,0.0
period1,sc01,t5453,,8964.354337064031,0.0
period1,sc01,t5454,,7515.935464025343,0.0
period1,sc01,t5455,,4135.4256181898545,0.0
period1,sc01,t5456,,1954.1589067540272,0.0
period1,sc01,t5457,,1019.9005291912312,0.0
period1,sc01,t5458,,768.1645076000292,0.0
period1,sc01,t5459,,27.447201694026898,0.0
period1,sc01,t5460,,1072.726531434288,0.0
period1,sc01,t5461,,2779.9552011279084,0.0
period1,sc01,t5462,,5108.72383807603,0.0
period1,sc01,t5463,,7342.6923164553455,0.0
period1,sc01,t5464,,7764.008005826364,0.0
period1,sc01,t5465,,6448.634681057925,0.0
period1,sc01,t5466,,4866.557004531098,0.0
period1,sc01,t5467,,3101.8320780994018,0.0
period1,sc01,t5468,,2498.3412776193554,0.0
period1,sc01,t5469,,2390.7223794778324,0.0
period1,sc01,t5470,,2870.9580848907467,0.0
period1,sc01,t5471,,3110.3394027287754,0.0
period1,sc01,t5472,,2754.9265790769164,0.0
period1,sc01,t5473,,2954.364331743717,0.0
period1,sc01,t5474,,4183.6303383168915,0.0
period1,sc01,t5475,,5247.817528813719,0.0
period1,sc01,t5476,,4259.118924393162,0.0
period1,sc01,t5477,,3369.3820007981085,0.0
period1,sc01,t5478,,3038.807656014947,0.0
period1,sc01,t5479,,2393.579217466152,0.0
period1,sc01,t5480,,3825.348027705368,0.0
period1,sc01,t5481,,6130.327474642432,0.0
period1,sc01,t5482,,7890.637174269995,0.0
period1,sc01,t5483,,5070.099707694348,0.0
period1,sc01,t5484,,4523.747447380391,0.0
period1,sc01,t5485,,4319.615378364697,0.0
period1,sc01,t5486,,3642.772729986281,0.0
period1,sc01,t5487,,3241.7786848356204,0.0
period1,sc01,t5488,,3319.388297550671,0.0
period1,sc01,t5489,,2860.122475346474,0.0
period1,sc01,t5490,,2338.067572125589,0.0
period1,sc01,t5491,,2931.7775062402657,0.0
period1,sc01,t5492,,3015.0407163274112,0.0
period1,sc01,t5493,,2693.977499371107,0.0
period1,sc01,t5494,,2373.166632072175,0.0
period1,sc01,t5495,,2569.579176994056,0.0
period1,sc01,t5496,,1990.5848709656293,0.0
period1,sc01,t5497,,1164.3631791494213,0.0
period1,sc01,t5498,,653.5374753937932,0.0
period1,sc01,t5499,,265.5490188046725,0.0
period1,sc01,t5500,,32.7382974860076,0.0
period1,sc01,t5501,,14.7428627711166,0.0
period1,sc01,t5502,,20.5412542939818,0.0
period1,sc01,t5503,,25.202176273868403,0.0
period1,sc01,t5504,,8.789008264715699,0.0
period1,sc01,t5505,,32.752354893266705,0.0
period1,sc01,t5506,,310.9321345249728,0.0
period1,sc01,t5507,,604.7200784419381,0.0
period1,sc01,t5508,,1228.3298770734766,0.0
period1,sc01,t5509,,1557.7179057330056,0.0
period1,sc01,t5510,,1523.846429565617,0.0
period1,sc01,t5511,,1400.4058175990083,0.0
period1,sc01,t5512,,1231.452796982265,0.0
period1,sc01,t5513,,1002.1524396348457,0.0
period1,sc01,t5514,,1343.6173373838383,0.0
period1,sc01,t5515,,2662.830575785818,0.0
period1,sc01,t5516,,4508.839759697071,0.0
period1,sc01,t5517,,5576.227328093831,0.0
period1,sc01,t5518,,6882.539135998577,0.0
period1,sc01,t5519,,5954.616881409164,0.0
period1,sc01,t5520,,6780.7460256285285,0.0
period1,sc01,t5521,,6762.592869923398,0.0
period1,sc01,t5522,,6099.69579241035,0.0
period1,sc01,t5523,,5403.535140253973,0.0
period1,sc01,t5524,,4859.677518162999,0.0
period1,sc01,t5525,,4272.038504325261,0.0
period1,sc01,t5526,,4189.270267413,0.0
period1,sc01,t5527,,2549.2969196848035,0.0
period1,sc01,t5528,,276.1353801715473,0.0
period1,sc01,t5529,,0.001,0.0
period1,sc01,t5530,,0.001,0.0
period1,sc01,t5531,,0.001,0.0
period1,sc01,t5532,,0.001,0.0
period1,sc01,t5533,,1379.2602183274269,0.0
period1,sc01,t5534,,4538.059666911525,0.0
period1,sc01,t5535,,7787.081913870964,0.0
period1,sc01,t5536,,8451.39030393099,0.0
period1,sc01,t5537,,7348.925375810649,0.0
period1,sc01,t5538,,6661.963915894857,0.0
period1,sc01,t5539,,5052.243310116194,0.0
period1,sc01,t5540,,4346.161084130225,0.0
period1,sc01,t5541,,4254.915715952716,0.0
period1,sc01,t5542,,4384.8892681924035,0.0
period1,sc01,t5543,,6527.744110262724,0.0
period1,sc01,t5544,,6174.844324471862,0.0
period1,sc01,t5545,,5991.639827453107,0.0
period1,sc01,t5546,,6833.108390244239,0.0
period1,sc01,t5547,,7846.93738208173,0.0
period1,sc01,t5548,,7802.802777978584,0.0
period1,sc01,t5549,,6747.744099038637,0.0
period1,sc01,t5550,,5607.112571029199,0.0
period1,sc01,t5551,,4261.429926396101,0.0
period1,sc01,t5552,,2853.5810604425246,0.0
period1,sc01,t5553,,1683.309105167976,0.0
period1,sc01,t5554,,1420.61313317574,0.0
period1,sc01,t5555,,908.3907299385478,0.0
period1,sc01,t5556,,1360.2485314657577,0.0
period1,sc01,t5557,,1769.1861450928616,0.0
period1,sc01,t5558,,1921.7509931274049,0.0
period1,sc01,t5559,,2032.6618070519094,0.0
period1,sc01,t5560,,2762.476610647246,0.0
period1,sc01,t5561,,3581.2280724911584,0.0
period1,sc01,t5562,,3974.4307268632256,0.0
period1,sc01,t5563,,2477.042885752296,0.0
period1,sc01,t5564,,1872.1152948855736,0.0
period1,sc01,t5565,,1526.9734277842672,0.0
period1,sc01,t5566,,965.813567853709,0.0
period1,sc01,t5567,,1794.1747304341,0.0
period1,sc01,t5568,,2334.2358010981175,0.0
period1,sc01,t5569,,3481.4789049459773,0.0
period1,sc01,t5570,,4499.750154785128,0.0
period1,sc01,t5571,,5238.14535071352,0.0
period1,sc01,t5572,,5084.133613201621,0.0
period1,sc01,t5573,,3150.687063695878,0.0
period1,sc01,t5574,,1498.1446514689922,0.0
period1,sc01,t5575,,38.575239125535,0.0
period1,sc01,t5576,,30.483603399501895,0.0
period1,sc01,t5577,,130.61592342970292,0.0
period1,sc01,t5578,,1263.8905914581755,0.0
period1,sc01,t5579,,1942.861177767103,0.0
period1,sc01,t5580,,2805.089711544603,0.0
period1,sc01,t5581,,4583.8291461585595,0.0
period1,sc01,t5582,,7932.639996329564,0.0
period1,sc01,t5583,,9639.638133045575,0.0
period1,sc01,t5584,,8486.13073103069,0.0
period1,sc01,t5585,,7081.092724445782,0.0
period1,sc01,t5586,,4325.89426444998,0.0
period1,sc01,t5587,,2424.4400699217117,0.0
period1,sc01,t5588,,1875.5178549307354,0.0
