,,,BESS_01,Wind_01,FC_01
period1,sc01,t0546,1,0.5861637413066098,1.0
period1,sc01,t0547,1,0.6910285823390114,1.0
period1,sc01,t0548,1,0.7893705479363504,1.0
period1,sc01,t0549,1,0.7974400157697193,1.0
period1,sc01,t0550,1,0.5902652379136817,1.0
period1,sc01,t0551,1,0.43475873876457194,1.0
period1,sc01,t0552,1,0.44360013600330345,1.0
period1,sc01,t0553,1,0.5392573566817288,1.0
period1,sc01,t0554,1,0.5785324060549629,1.0
period1,sc01,t0555,1,0.5449732579629125,1.0
period1,sc01,t0556,1,0.6292622642541048,1.0
period1,sc01,t0557,1,0.5997945356126777,1.0
period1,sc01,t0558,1,0.5563973298667955,1.0
period1,sc01,t0559,1,0.5871827237457784,1.0
period1,sc01,t0560,1,0.60926674915642,1.0
period1,sc01,t0561,1,0.7305246972834843,1.0
period1,sc01,t0562,1,0.7953296251919592,1.0
period1,sc01,t0563,1,0.7889145063154496,1.0
period1,sc01,t0564,1,0.8507793555048824,1.0
period1,sc01,t0565,1,0.8710535252851794,1.0
period1,sc01,t0566,1,0.8912645670875753,1.0
period1,sc01,t0567,1,0.8979655076584765,1.0
period1,sc01,t0568,1,0.9,1.0
period1,sc01,t0569,1,0.9,1.0
period1,sc01,t0570,1,0.9,1.0
period1,sc01,t0571,1,0.9,1.0
period1,sc01,t0572,1,0.9,1.0
period1,sc01,t0573,1,0.9,1.0
period1,sc01,t0574,1,0.8992624786215081,1.0
period1,sc01,t0575,1,0.9,1.0
period1,sc01,t0576,1,0.9,1.0
period1,sc01,t0577,1,0.9,1.0
period1,sc01,t0578,1,0.8995109631047634,1.0
period1,sc01,t0579,1,0.9,1.0
period1,sc01,t0580,1,0.9,1.0
period1,sc01,t0581,1,0.8994175293212134,1.0
period1,sc01,t0582,1,0.8981659696683132,1.0
period1,sc01,t0583,1,0.8976418841407973,1.0
period1,sc01,t0584,1,0.8925092813656671,1.0
period1,sc01,t0585,1,0.8805357568827795,1.0
period1,sc01,t0586,1,0.8657307749990629,1.0
period1,sc01,t0587,1,0.8275612090427871,1.0
period1,sc01,t0588,1,0.7788109561794339,1.0
period1,sc01,t0589,1,0.7790788480287746,1.0
period1,sc01,t0590,1,0.7612346742156919,1.0
period1,sc01,t0591,1,0.7879576154695368,1.0
period1,sc01,t0592,1,0.7007046023825231,1.0
period1,sc01,t0593,1,0.648897038377659,1.0
period1,sc01,t0594,1,0.6613886312451398,1.0
period1,sc01,t0595,1,0.6916222897393894,1.0
period1,sc01,t0596,1,0.7665731504475998,1.0
period1,sc01,t0597,1,0.8395994264876417,1.0
period1,sc01,t0598,1,0.8715431610447941,1.0
period1,sc01,t0599,1,0.8115793884616583,1.0
period1,sc01,t0600,1,0.5807660744250523,1.0
period1,sc01,t0601,1,0.4589045250385868,1.0
period1,sc01,t0602,1,0.40431107845806613,1.0
period1,sc01,t0603,1,0.3087451805631374,1.0
period1,sc01,t0604,1,0.23189766915218543,1.0
period1,sc01,t0605,1,0.25192906845751567,1.0
period1,sc01,t0606,1,0.26034120740234656,1.0
period1,sc01,t0607,1,0.21332303488288637,1.0
period1,sc01,t0608,1,0.1986895314104409,1.0
period1,sc01,t0609,1,0.11276219461226165,1.0
period1,sc01,t0610,1,0.04512202679012391,1.0
period1,sc01,t0611,1,0.00110954140908912,1.0
period1,sc01,t0612,1,0.00601160193374328,1.0
period1,sc01,t0613,1,0.011655713651120371,1.0
period1,sc01,t0614,1,0.0009986812735372202,1.0
period1,sc01,t0615,1,0.00118214405763318,1.0
period1,sc01,t0616,1,0.02222935404911271,1.0
period1,sc01,t0617,1,0.046643740872305495,1.0
period1,sc01,t0618,1,0.06852264827900625,1.0
period1,sc01,t0619,1,0.07911668876004757,1.0
period1,sc01,t0620,1,0.07690110791126994,1.0
period1,sc01,t0621,1,0.08571095615499544,1.0
period1,sc01,t0622,1,0.09977676069829501,1.0
period1,sc01,t0623,1,0.10824452550462743,1.0
period1,sc01,t0624,1,0.12251220965421679,1.0
period1,sc01,t0625,1,0.1268063740472257,1.0
period1,sc01,t0626,1,0.15134129794564938,1.0
period1,sc01,t0627,1,0.18737494092992457,1.0
period1,sc01,t0628,1,0.21673539629734012,1.0
period1,sc01,t0629,1,0.25208886686708937,1.0
period1,sc01,t0630,1,0.30143099623190456,1.0
period1,sc01,t0631,1,0.42984489554062716,1.0
period1,sc01,t0632,1,0.5133227563323564,1.0
period1,sc01,t0633,1,0.6079561380710451,1.0
period1,sc01,t0634,1,0.7875785793586941,1.0
period1,sc01,t0635,1,0.6922866921679983,1.0
period1,sc01,t0636,1,0.7949561962943203,1.0
period1,sc01,t0637,1,0.8643807587372897,1.0
period1,sc01,t0638,1,0.8445494086684692,1.0
period1,sc01,t0639,1,0.8794398657264234,1.0
period1,sc01,t0640,1,0.886445877889119,1.0
period1,sc01,t0641,1,0.822865622973262,1.0
period1,sc01,t0642,1,0.6963174000262417,1.0
period1,sc01,t0643,1,0.6776509611352272,1.0
period1,sc01,t0644,1,0.6574082891382127,1.0
period1,sc01,t0645,1,0.662822997760747,1.0
period1,sc01,t0646,1,0.5456512250665557,1.0
period1,sc01,t0647,1,0.5133574880575889,1.0
period1,sc01,t0648,1,0.5275913583505479,1.0
period1,sc01,t0649,1,0.6080050590575781,1.0
period1,sc01,t0650,1,0.5765005853862524,1.0
period1,sc01,t0651,1,0.5414059959733365,1.0
period1,sc01,t0652,1,0.4990220708262287,1.0
period1,sc01,t0653,1,0.47652769712287896,1.0
period1,sc01,t0654,1,0.47193946637487677,1.0
period1,sc01,t0655,1,0.3928040539343405,1.0
period1,sc01,t0656,1,0.3713449867470678,1.0
period1,sc01,t0657,1,0.46155241418625226,1.0
period1,sc01,t0658,1,0.3020051331851793,1.0
period1,sc01,t0659,1,0.11167988535345988,1.0
period1,sc01,t0660,1,0.1497082060889675,1.0
period1,sc01,t0661,1,0.2121946407101602,1.0
period1,sc01,t0662,1,0.10113536360870369,1.0
period1,sc01,t0663,1,0.14445375458242157,1.0
period1,sc01,t0664,1,0.19274562172281853,1.0
period1,sc01,t0665,1,0.1623492357434593,1.0
period1,sc01,t0666,1,0.159022192316015,1.0
period1,sc01,t0667,1,0.1645101256699739,1.0
period1,sc01,t0668,1,0.1199951337715749,1.0
period1,sc01,t0669,1,0.12005648199993124,1.0
period1,sc01,t0670,1,0.11440456062603588,1.0
period1,sc01,t0671,1,0.08776653043111686,1.0
period1,sc01,t0672,1,0.06613519293878661,1.0
period1,sc01,t0673,1,0.06854766413485311,1.0
period1,sc01,t0674,1,0.08693499552504687,1.0
period1,sc01,t0675,1,0.10771648692639256,1.0
period1,sc01,t0676,1,0.09296405522598429,1.0
period1,sc01,t0677,1,0.06674693983750882,1.0
period1,sc01,t0678,1,0.04603559851715499,1.0
period1,sc01,t0679,1,0.03932007098710833,1.0
period1,sc01,t0680,1,0.02623321507400334,1.0
period1,sc01,t0681,1,0.00112438133851194,1.0
period1,sc01,t0682,1,0.0,1.0
period1,sc01,t0683,1,0.0,1.0
period1,sc01,t0684,1,0.0,1.0
period1,sc01,t0685,1,0.0,1.0
period1,sc01,t0686,1,0.0,1.0
period1,sc01,t0687,1,0.0,1.0
period1,sc01,t0688,1,0.0,1.0
period1,sc01,t0689,1,0.0,1.0
period1,sc01,t0690,1,0.0,1.0
period1,sc01,t0691,1,0.0,1.0
period1,sc01,t0692,1,0.0,1.0
period1,sc01,t0693,1,0.00042841112215347,1.0
period1,sc01,t0694,1,0.0008758398016484101,1.0
period1,sc01,t0695,1,0.00046321427694483007,1.0
period1,sc01,t0696,1,0.0,1.0
period1,sc01,t0697,1,0.0,1.0
period1,sc01,t0698,1,0.0,1.0
period1,sc01,t0699,1,0.0,1.0
period1,sc01,t0700,1,0.0,1.0
period1,sc01,t0701,1,0.0,1.0
period1,sc01,t0702,1,0.00032641868440116,1.0
period1,sc01,t0703,1,0.00299867267094894,1.0
period1,sc01,t0704,1,0.05463912749267574,1.0
period1,sc01,t0705,1,0.0765940186672281,1.0
period1,sc01,t0706,1,0.07358341320407079,1.0
period1,sc01,t0707,1,0.07674894698016357,1.0
period1,sc01,t0708,1,0.08537481704956806,1.0
period1,sc01,t0709,1,0.07838590236187401,1.0
period1,sc01,t0710,1,0.06667134249061872,1.0
period1,sc01,t0711,1,0.05316630726479409,1.0
period1,sc01,t0712,1,0.031363311806254984,1.0
period1,sc01,t0713,1,0.02051312252557923,1.0
period1,sc01,t0714,1,0.030497812190805332,1.0
period1,sc01,t0715,1,0.08874361554016716,1.0
period1,sc01,t0716,1,0.23024289553010918,1.0
period1,sc01,t0717,1,0.32312910065042155,1.0
period1,sc01,t0718,1,0.25011099460435504,1.0
period1,sc01,t0719,1,0.14360146522777728,1.0
period1,sc01,t0720,1,0.09700288682893002,1.0
period1,sc01,t0721,1,0.11076442398945972,1.0
period1,sc01,t0722,1,0.12306483548212914,1.0
period1,sc01,t0723,1,0.13313097377275843,1.0
period1,sc01,t0724,1,0.14457353620908628,1.0
period1,sc01,t0725,1,0.11025563880219993,1.0
period1,sc01,t0726,1,0.0731158128903177,1.0
period1,sc01,t0727,1,0.06607382363298918,1.0
period1,sc01,t0728,1,0.07428240348403123,1.0
period1,sc01,t0729,1,0.06768429016628476,1.0
period1,sc01,t0730,1,0.04352236393424625,1.0
period1,sc01,t0731,1,0.05475751603853238,1.0
period1,sc01,t0732,1,0.023137978558557242,1.0
period1,sc01,t0733,1,0.03383148544961004,1.0
period1,sc01,t0734,1,0.03597518622424851,1.0
period1,sc01,t0735,1,0.03397777982467155,1.0
period1,sc01,t0736,1,0.07637151643246062,1.0
period1,sc01,t0737,1,0.10629872939388221,1.0
period1,sc01,t0738,1,0.11734146440631685,1.0
period1,sc01,t0739,1,0.10233331303171464,1.0
period1,sc01,t0740,1,0.07573988136718314,1.0
period1,sc01,t0741,1,0.025812219496629693,1.0
period1,sc01,t0742,1,0.00136834976074536,1.0
period1,sc01,t0743,1,0.02565880173153414,1.0
period1,sc01,t0744,1,0.0024033540136907698,1.0
period1,sc01,t0745,1,0.00089442551793096,1.0
period1,sc01,t0746,1,0.00045166471148628005,1.0
period1,sc01,t0747,1,0.0,1.0
period1,sc01,t0748,1,0.0,1.0
period1,sc01,t0749,1,0.0,1.0
period1,sc01,t0750,1,0.0,1.0
period1,sc01,t0751,1,0.0,1.0
period1,sc01,t0752,1,0.0,1.0
period1,sc01,t0753,1,0.0,1.0
period1,sc01,t0754,1,0.0,1.0
period1,sc01,t0755,1,0.0,1.0
period1,sc01,t0756,1,0.0,1.0
period1,sc01,t0757,1,0.0,1.0
period1,sc01,t0758,1,0.0,1.0
period1,sc01,t0759,1,0.00024344635516776,1.0
period1,sc01,t0760,1,0.00061846627221495,1.0
period1,sc01,t0761,1,0.00021099188987082,1.0
period1,sc01,t0762,1,0.0,1.0
period1,sc01,t0763,1,0.0,1.0
period1,sc01,t0764,1,0.0,1.0
period1,sc01,t0765,1,0.0,1.0
period1,sc01,t0766,1,0.0,1.0
period1,sc01,t0767,1,0.0,1.0
period1,sc01,t0768,1,0.0,1.0
period1,sc01,t0769,1,0.0,1.0
period1,sc01,t0770,1,0.0,1.0
period1,sc01,t0771,1,0.0007189482041764201,1.0
period1,sc01,t0772,1,0.01805606593988463,1.0
period1,sc01,t0773,1,0.02435829004618479,1.0
period1,sc01,t0774,1,0.02203999126792299,1.0
period1,sc01,t0775,1,0.02170637177833629,1.0
period1,sc01,t0776,1,0.04695929371746252,1.0
period1,sc01,t0777,1,0.07237302521967208,1.0
period1,sc01,t0778,1,0.08397967766027724,1.0
period1,sc01,t0779,1,0.0648937777085964,1.0
period1,sc01,t0780,1,0.04569060685628367,1.0
period1,sc01,t0781,1,0.01183697617534137,1.0
period1,sc01,t0782,1,0.0014354714786198402,1.0
period1,sc01,t0783,1,0.00097587810980253,1.0
period1,sc01,t0784,1,0.00042237282245112,1.0
period1,sc01,t0785,1,0.0,1.0
period1,sc01,t0786,1,0.0,1.0
period1,sc01,t0787,1,0.0,1.0
period1,sc01,t0788,1,0.0,1.0
period1,sc01,t0789,1,0.0,1.0
period1,sc01,t0790,1,0.0,1.0
period1,sc01,t0791,1,0.0,1.0
period1,sc01,t0792,1,0.0,1.0
period1,sc01,t0793,1,0.0,1.0
period1,sc01,t0794,1,8.158137288154642e-05,1.0
period1,sc01,t0795,1,0.00134894201693499,1.0
period1,sc01,t0796,1,0.01227235608296379,1.0
period1,sc01,t0797,1,0.07391644949101474,1.0
period1,sc01,t0798,1,0.12364565632722314,1.0
period1,sc01,t0799,1,0.13587099125726304,1.0
period1,sc01,t0800,1,0.13429298274225082,1.0
period1,sc01,t0801,1,0.08314070890655628,1.0
period1,sc01,t0802,1,0.05804065053950274,1.0
period1,sc01,t0803,1,0.05391638385620193,1.0
period1,sc01,t0804,1,0.07449910100668233,1.0
period1,sc01,t0805,1,0.09436747567197583,1.0
period1,sc01,t0806,1,0.09471759137623413,1.0
period1,sc01,t0807,1,0.09788109058647568,1.0
period1,sc01,t0808,1,0.11771539907275397,1.0
period1,sc01,t0809,1,0.13596712101741582,1.0
period1,sc01,t0810,1,0.14799447001506888,1.0
period1,sc01,t0811,1,0.12931842416032927,1.0
period1,sc01,t0812,1,0.11377335816492275,1.0
period1,sc01,t0813,1,0.1174214428243254,1.0
period1,sc01,t0814,1,0.08896550570866196,1.0
period1,sc01,t0815,1,0.08382971226167721,1.0
period1,sc01,t0816,1,0.08650648800743851,1.0
period1,sc01,t0817,1,0.08301894094148175,1.0
period1,sc01,t0818,1,0.09343930996281123,1.0
period1,sc01,t0819,1,0.1326666950965313,1.0
period1,sc01,t0820,1,0.17794659643773383,1.0
period1,sc01,t0821,1,0.21859441192771084,1.0
period1,sc01,t0822,1,0.25215923223137093,1.0
period1,sc01,t0823,1,0.29925586715782565,1.0
period1,sc01,t0824,1,0.34228159166121147,1.0
period1,sc01,t0825,1,0.3701208042644188,1.0
period1,sc01,t0826,1,0.4070757956387905,1.0
period1,sc01,t0827,1,0.42134806542430386,1.0
period1,sc01,t0828,1,0.4177932347522646,1.0
period1,sc01,t0829,1,0.3585319254717676,1.0
period1,sc01,t0830,1,0.4005605926165447,1.0
period1,sc01,t0831,1,0.4328073506468585,1.0
period1,sc01,t0832,1,0.4796558040997963,1.0
period1,sc01,t0833,1,0.5504145380120441,1.0
period1,sc01,t0834,1,0.6404194384589462,1.0
period1,sc01,t0835,1,0.6868473134279864,1.0
period1,sc01,t0836,1,0.7159517689370778,1.0
period1,sc01,t0837,1,0.7045063049818405,1.0
period1,sc01,t0838,1,0.715418694923646,1.0
period1,sc01,t0839,1,0.7872794851388734,1.0
period1,sc01,t0840,1,0.8356237260123055,1.0
period1,sc01,t0841,1,0.8493786350921002,1.0
period1,sc01,t0842,1,0.870509232607922,1.0
period1,sc01,t0843,1,0.8714000391008264,1.0
period1,sc01,t0844,1,0.8736700882566931,1.0
period1,sc01,t0845,1,0.868158258800071,1.0
period1,sc01,t0846,1,0.8396311681088288,1.0
period1,sc01,t0847,1,0.81730462953519,1.0
period1,sc01,t0848,1,0.8146622999568733,1.0
period1,sc01,t0849,1,0.7898156486771274,1.0
period1,sc01,t0850,1,0.7614979090959437,1.0
period1,sc01,t0851,1,0.7637502397550695,1.0
period1,sc01,t0852,1,0.5895123831817705,1.0
period1,sc01,t0853,1,0.5833606970191102,1.0
period1,sc01,t0854,1,0.7039301166276017,1.0
period1,sc01,t0855,1,0.7834069981506773,1.0
period1,sc01,t0856,1,0.6325255858822895,1.0
period1,sc01,t0857,1,0.5330847095969875,1.0
period1,sc01,t0858,1,0.4888344586521179,1.0
period1,sc01,t0859,1,0.44611764705670987,1.0
period1,sc01,t0860,1,0.43183955710467725,1.0
period1,sc01,t0861,1,0.42681022460702045,1.0
period1,sc01,t0862,1,0.4028131303397484,1.0
period1,sc01,t0863,1,0.3273870568960675,1.0
period1,sc01,t0864,1,0.2873360429973271,1.0
period1,sc01,t0865,1,0.2513787568388423,1.0
period1,sc01,t0866,1,0.19875780571734036,1.0
period1,sc01,t0867,1,0.15205651088582925,1.0
period1,sc01,t0868,1,0.1281072675343348,1.0
period1,sc01,t0869,1,0.11770192139154437,1.0
period1,sc01,t0870,1,0.11509858359403713,1.0
period1,sc01,t0871,1,0.10451219040677251,1.0
period1,sc01,t0872,1,0.10145302904717271,1.0
period1,sc01,t0873,1,0.12721320978853762,1.0
period1,sc01,t0874,1,0.11620196101263691,1.0
period1,sc01,t0875,1,0.08520997730283586,1.0
period1,sc01,t0876,1,0.05913234289460268,1.0
period1,sc01,t0877,1,0.044321721201927275,1.0
period1,sc01,t0878,1,0.056110979165648674,1.0
period1,sc01,t0879,1,0.09130475251866438,1.0
period1,sc01,t0880,1,0.11196619622602055,1.0
period1,sc01,t0881,1,0.14887330190400969,1.0
period1,sc01,t0882,1,0.15275183473606427,1.0
period1,sc01,t0883,1,0.14278400774837866,1.0
period1,sc01,t0884,1,0.13046262188065064,1.0
period1,sc01,t0885,1,0.1208453401823616,1.0
period1,sc01,t0886,1,0.12151902353968673,1.0
period1,sc01,t0887,1,0.15820220169440577,1.0
period1,sc01,t0888,1,0.1440985296471605,1.0
period1,sc01,t0889,1,0.11832414204072077,1.0
period1,sc01,t0890,1,0.1175225467391531,1.0
period1,sc01,t0891,1,0.10978701849513954,1.0
period1,sc01,t0892,1,0.10922697474843447,1.0
period1,sc01,t0893,1,0.11906731974365596,1.0
period1,sc01,t0894,1,0.1419532207547858,1.0
period1,sc01,t0895,1,0.15420194948425023,1.0
period1,sc01,t0896,1,0.17551722283669036,1.0
period1,sc01,t0897,1,0.16643525064001877,1.0
period1,sc01,t0898,1,0.13600149680550194,1.0
period1,sc01,t0899,1,0.09242302036152321,1.0
period1,sc01,t0900,1,0.0767414547820152,1.0
period1,sc01,t0901,1,0.07668405315662166,1.0
period1,sc01,t0902,1,0.07933892444835003,1.0
period1,sc01,t0903,1,0.08714210228797123,1.0
period1,sc01,t0904,1,0.10338173605869903,1.0
period1,sc01,t0905,1,0.13467417445583632,1.0
period1,sc01,t0906,1,0.18335990018073528,1.0
period1,sc01,t0907,1,0.2317272936193012,1.0
period1,sc01,t0908,1,0.3037730951126258,1.0
period1,sc01,t0909,1,0.3346850393017596,1.0
period1,sc01,t0910,1,0.3111994962850012,1.0
period1,sc01,t0911,1,0.33797030728736127,1.0
period1,sc01,t0912,1,0.3721449152780871,1.0
period1,sc01,t0913,1,0.4254166241885108,1.0
period1,sc01,t0914,1,0.4208619493174214,1.0
period1,sc01,t0915,1,0.4238935929940956,1.0
period1,sc01,t0916,1,0.36430392458190564,1.0
period1,sc01,t0917,1,0.3038140236161186,1.0
period1,sc01,t0918,1,0.26430208673209893,1.0
period1,sc01,t0919,1,0.23296714932586537,1.0
period1,sc01,t0920,1,0.23568613808306155,1.0
period1,sc01,t0921,1,0.23736670907815627,1.0
period1,sc01,t0922,1,0.23286921592756202,1.0
period1,sc01,t0923,1,0.32780476922794444,1.0
period1,sc01,t0924,1,0.22547296722905893,1.0
period1,sc01,t0925,1,0.2075517555789889,1.0
period1,sc01,t0926,1,0.20838922975296656,1.0
period1,sc01,t0927,1,0.1461701659879844,1.0
period1,sc01,t0928,1,0.13514490903009851,1.0
period1,sc01,t0929,1,0.1494746820544268,1.0
period1,sc01,t0930,1,0.14053001794458733,1.0
period1,sc01,t0931,1,0.13602674033771697,1.0
period1,sc01,t0932,1,0.12543496203151971,1.0
period1,sc01,t0933,1,0.09608623622210052,1.0
period1,sc01,t0934,1,0.07838598600178857,1.0
period1,sc01,t0935,1,0.07180040830104262,1.0
period1,sc01,t0936,1,0.0664317674382492,1.0
period1,sc01,t0937,1,0.06039511917689943,1.0
period1,sc01,t0938,1,0.057370586844635196,1.0
period1,sc01,t0939,1,0.056390313346895336,1.0
period1,sc01,t0940,1,0.04630869918412317,1.0
period1,sc01,t0941,1,0.04482856995064668,1.0
period1,sc01,t0942,1,0.048008995883307,1.0
period1,sc01,t0943,1,0.055471364333584565,1.0
period1,sc01,t0944,1,0.05567305378734072,1.0
period1,sc01,t0945,1,0.044484825958357774,1.0
period1,sc01,t0946,1,0.02121409228185126,1.0
period1,sc01,t0947,1,0.03458695316317308,1.0
period1,sc01,t0948,1,0.042573229603878514,1.0
period1,sc01,t0949,1,0.07427697431346648,1.0
period1,sc01,t0950,1,0.08134426925757476,1.0
period1,sc01,t0951,1,0.11550845960866793,1.0
period1,sc01,t0952,1,0.11736932694629247,1.0
period1,sc01,t0953,1,0.1957472149665553,1.0
period1,sc01,t0954,1,0.2675983665624296,1.0
period1,sc01,t0955,1,0.2926542046396166,1.0
period1,sc01,t0956,1,0.2826296675209199,1.0
period1,sc01,t0957,1,0.2524613395182654,1.0
period1,sc01,t0958,1,0.24292514197738624,1.0
period1,sc01,t0959,1,0.24742128694219245,1.0
period1,sc01,t0960,1,0.26650720989806587,1.0
period1,sc01,t0961,1,0.29546139971950014,1.0
period1,sc01,t0962,1,0.26705617552157024,1.0
period1,sc01,t0963,1,0.24303889971644538,1.0
period1,sc01,t0964,1,0.20623065356101736,1.0
period1,sc01,t0965,1,0.19617309915258951,1.0
period1,sc01,t0966,1,0.2040679326300947,1.0
period1,sc01,t0967,1,0.23405269132777168,1.0
period1,sc01,t0968,1,0.26129171927923966,1.0
period1,sc01,t0969,1,0.31191445039305715,1.0
period1,sc01,t0970,1,0.2431341350923735,1.0
period1,sc01,t0971,1,0.36263476021449925,1.0
period1,sc01,t0972,1,0.2797117177368134,1.0
period1,sc01,t0973,1,0.25863143740984956,1.0
period1,sc01,t0974,1,0.21866592117498346,1.0
period1,sc01,t0975,1,0.20733372668917352,1.0
period1,sc01,t0976,1,0.21665078515313216,1.0
period1,sc01,t0977,1,0.25995163996092724,1.0
period1,sc01,t0978,1,0.28293252760599147,1.0
period1,sc01,t0979,1,0.25168217131953885,1.0
period1,sc01,t0980,1,0.23238503395309587,1.0
period1,sc01,t0981,1,0.21043534688022988,1.0
period1,sc01,t0982,1,0.202249815124761,1.0
period1,sc01,t0983,1,0.198776403543323,1.0
period1,sc01,t0984,1,0.24271943052790107,1.0
period1,sc01,t0985,1,0.28212059290490255,1.0
period1,sc01,t0986,1,0.27571557189611784,1.0
period1,sc01,t0987,1,0.23971794237439675,1.0
period1,sc01,t0988,1,0.22147325229338063,1.0
period1,sc01,t0989,1,0.2128458808325031,1.0
period1,sc01,t0990,1,0.20046021713371034,1.0
period1,sc01,t0991,1,0.1747398407127705,1.0
period1,sc01,t0992,1,0.1545737509415639,1.0
period1,sc01,t0993,1,0.13617116317605574,1.0
period1,sc01,t0994,1,0.11190753289678357,1.0
period1,sc01,t0995,1,0.0919292231605347,1.0
period1,sc01,t0996,1,0.09600873614033868,1.0
period1,sc01,t0997,1,0.09342368442162037,1.0
period1,sc01,t0998,1,0.09966994678467368,1.0
period1,sc01,t0999,1,0.10344877967943603,1.0
period1,sc01,t1000,1,0.13582042866016253,1.0
period1,sc01,t1001,1,0.19526336372085068,1.0
period1,sc01,t1002,1,0.21064596356076093,1.0
period1,sc01,t1003,1,0.17497248977451169,1.0
period1,sc01,t1004,1,0.15809613444856396,1.0
period1,sc01,t1005,1,0.15429358922438996,1.0
period1,sc01,t1006,1,0.13859355273398344,1.0
period1,sc01,t1007,1,0.13104613376276059,1.0
period1,sc01,t1008,1,0.12562756426114324,1.0
period1,sc01,t1009,1,0.09924161020249293,1.0
period1,sc01,t1010,1,0.0772523322131466,1.0
period1,sc01,t1011,1,0.06563584589719933,1.0
period1,sc01,t1012,1,0.05164640566742611,1.0
period1,sc01,t1013,1,0.04751373630280257,1.0
period1,sc01,t1014,1,0.047139067347322504,1.0
period1,sc01,t1015,1,0.03961336429532367,1.0
period1,sc01,t1016,1,0.03638832570442683,1.0
period1,sc01,t1017,1,0.047477847179776766,1.0
period1,sc01,t1018,1,0.05034756265420392,1.0
period1,sc01,t1019,1,0.06435896475309975,1.0
period1,sc01,t1020,1,0.07456731254077384,1.0
period1,sc01,t1021,1,0.06927629425171938,1.0
period1,sc01,t1022,1,0.055886432425107664,1.0
period1,sc01,t1023,1,0.03892656091528791,1.0
period1,sc01,t1024,1,0.02824001783961984,1.0
period1,sc01,t1025,1,0.02763804081103281,1.0
period1,sc01,t1026,1,0.047942835307154645,1.0
period1,sc01,t1027,1,0.05342900594080905,1.0
period1,sc01,t1028,1,0.055138657319032953,1.0
period1,sc01,t1029,1,0.0475111128002886,1.0
period1,sc01,t1030,1,0.0386820540834606,1.0
period1,sc01,t1031,1,0.06731632718159318,1.0
period1,sc01,t1032,1,0.06510701554597702,1.0
period1,sc01,t1033,1,0.0733967436417661,1.0
period1,sc01,t1034,1,0.0740032171071615,1.0
period1,sc01,t1035,1,0.06838728419951011,1.0
period1,sc01,t1036,1,0.06329910394861128,1.0
period1,sc01,t1037,1,0.06457816762151455,1.0
period1,sc01,t1038,1,0.08024959311872257,1.0
period1,sc01,t1039,1,0.09301881645554211,1.0
period1,sc01,t1040,1,0.10056065423596867,1.0
period1,sc01,t1041,1,0.09331669013760432,1.0
period1,sc01,t1042,1,0.09651180574444347,1.0
period1,sc01,t1043,1,0.14361758973560673,1.0
period1,sc01,t1044,1,0.15086010329551025,1.0
period1,sc01,t1045,1,0.18274470265422324,1.0
period1,sc01,t1046,1,0.23741426481916914,1.0
period1,sc01,t1047,1,0.2650067088819413,1.0
period1,sc01,t1048,1,0.19208403426834791,1.0
