,,,EleR_01,HydR_01
period1,sc01,t4484,0.409372029,132.8052
period1,sc01,t4485,0.407379951,132.8052
period1,sc01,t4486,0.38967259099999996,132.8052
period1,sc01,t4487,0.367981075,132.8052
period1,sc01,t4488,0.361672828,132.8052
period1,sc01,t4489,0.357799343,132.8052
period1,sc01,t4490,0.352376464,132.8052
period1,sc01,t4491,0.351048412,132.8052
period1,sc01,t4492,0.36388624799999997,132.8052
period1,sc01,t4493,0.38712715799999997,132.8052
period1,sc01,t4494,0.8987591909999999,132.8052
period1,sc01,t4495,1.0733980289999998,132.8052
period1,sc01,t4496,1.0513745,132.8052
period1,sc01,t4497,1.047611686,132.8052
period1,sc01,t4498,1.0045606669999998,132.8052
period1,sc01,t4499,0.7833293379999999,132.8052
period1,sc01,t4500,0.713163924,132.8052
period1,sc01,t4501,0.5219244359999999,132.8052
period1,sc01,t4502,0.495142054,132.8052
period1,sc01,t4503,0.516501557,132.8052
period1,sc01,t4504,0.7307606130000001,132.8052
period1,sc01,t4505,0.9581895180000001,132.8052
period1,sc01,t4506,1.017509174,132.8052
period1,sc01,t4507,1.097192294,132.8052
period1,sc01,t4508,1.183626345,132.8052
period1,sc01,t4509,0.770048818,132.8052
period1,sc01,t4510,0.338542589,132.8052
period1,sc01,t4511,0.30943611600000004,132.8052
period1,sc01,t4512,0.09672645399999999,132.8052
period1,sc01,t4513,0.093406324,132.8052
period1,sc01,t4514,0.054450132,132.8052
period1,sc01,t4515,0.053232751,132.8052
period1,sc01,t4516,0.09827584800000001,132.8052
period1,sc01,t4517,0.39941163900000004,132.8052
period1,sc01,t4518,0.580690737,132.8052
period1,sc01,t4519,0.657939095,132.8052
period1,sc01,t4520,0.477877378,132.8052
period1,sc01,t4521,0.37727743900000005,132.8052
period1,sc01,t4522,0.30423457899999995,132.8052
period1,sc01,t4523,0.29460620200000004,132.8052
period1,sc01,t4524,0.281879037,132.8052
period1,sc01,t4525,0.330131593,132.8052
period1,sc01,t4526,0.416565644,132.8052
period1,sc01,t4527,0.529450064,132.8052
period1,sc01,t4528,0.710175807,132.8052
period1,sc01,t4529,0.7648472810000001,132.8052
period1,sc01,t4530,1.084797142,132.8052
period1,sc01,t4531,1.070963267,132.8052
period1,sc01,t4532,1.0264735249999999,132.8052
period1,sc01,t4533,0.9221107719999999,132.8052
period1,sc01,t4534,0.738839596,132.8052
period1,sc01,t4535,0.468249001,132.8052
period1,sc01,t4536,0.475995971,132.8052
period1,sc01,t4537,0.42796475700000003,132.8052
period1,sc01,t4538,0.39819425799999997,132.8052
period1,sc01,t4539,0.45530049400000006,132.8052
period1,sc01,t4540,0.623741756,132.8052
period1,sc01,t4541,1.224574615,132.8052
period1,sc01,t4542,1.26939637,132.8052
period1,sc01,t4543,1.259878664,132.8052
period1,sc01,t4544,1.023374737,132.8052
period1,sc01,t4545,0.9024113340000001,132.8052
period1,sc01,t4546,0.75034938,132.8052
period1,sc01,t4547,0.657496411,132.8052
period1,sc01,t4548,0.49469937,132.8052
period1,sc01,t4549,0.38557776400000005,132.8052
period1,sc01,t4550,0.517718938,132.8052
period1,sc01,t4551,0.765068623,132.8052
period1,sc01,t4552,0.908940923,132.8052
period1,sc01,t4553,1.1166703900000001,132.8052
period1,sc01,t4554,1.312226047,132.8052
period1,sc01,t4555,1.52061954,132.8052
period1,sc01,t4556,1.48077798,132.8052
period1,sc01,t4557,1.2209224719999998,132.8052
period1,sc01,t4558,0.569291624,132.8052
period1,sc01,t4559,0.48064415299999996,132.8052
period1,sc01,t4560,0.451427009,132.8052
period1,sc01,t4561,0.424091272,132.8052
period1,sc01,t4562,0.42265254899999993,132.8052
period1,sc01,t4563,0.4346050170000001,132.8052
period1,sc01,t4564,0.451427009,132.8052
period1,sc01,t4565,0.759424402,132.8052
period1,sc01,t4566,1.130946949,132.8052
period1,sc01,t4567,1.110915498,132.8052
period1,sc01,t4568,0.9299684130000001,132.8052
period1,sc01,t4569,0.7437091200000001,132.8052
period1,sc01,t4570,0.644437233,132.8052
period1,sc01,t4571,0.488280452,132.8052
period1,sc01,t4572,0.42674737600000007,132.8052
period1,sc01,t4573,0.42420194299999997,132.8052
period1,sc01,t4574,0.570951689,132.8052
period1,sc01,t4575,0.8020327369999999,132.8052
period1,sc01,t4576,0.909494278,132.8052
period1,sc01,t4577,1.057350734,132.8052
period1,sc01,t4578,1.209523359,132.8052
period1,sc01,t4579,1.21074074,132.8052
period1,sc01,t4580,0.8477398599999999,132.8052
period1,sc01,t4581,0.46503954200000003,132.8052
period1,sc01,t4582,0.313420272,132.8052
period1,sc01,t4583,0.302353172,132.8052
period1,sc01,t4584,0.080457817,132.8052
period1,sc01,t4585,0.050023292,132.8052
period1,sc01,t4586,0.037296127,132.8052
period1,sc01,t4587,0.038402837,132.8052
period1,sc01,t4588,0.043272361,132.8052
period1,sc01,t4589,0.10823623799999998,132.8052
period1,sc01,t4590,0.313641614,132.8052
period1,sc01,t4591,0.45430445499999994,132.8052
period1,sc01,t4592,0.31198154899999997,132.8052
period1,sc01,t4593,0.08078983,132.8052
period1,sc01,t4594,0.053675434999999994,132.8052
period1,sc01,t4595,0.053454093,132.8052
period1,sc01,t4596,0.051904699000000006,132.8052
period1,sc01,t4597,0.052126041,132.8052
period1,sc01,t4598,0.05566751300000001,132.8052
period1,sc01,t4599,0.066291929,132.8052
period1,sc01,t4600,0.059873011,132.8052
period1,sc01,t4601,0.076030977,132.8052
period1,sc01,t4602,0.073928228,132.8052
period1,sc01,t4603,0.058434288,132.8052
period1,sc01,t4604,0.050465975999999996,132.8052
period1,sc01,t4605,0.038956192,132.8052
period1,sc01,t4606,0.028774459999999998,132.8052
period1,sc01,t4607,0.021359503,132.8052
period1,sc01,t4608,0.01992078,132.8052
period1,sc01,t4609,0.0110671,132.8052
period1,sc01,t4610,0.010403074,132.8052
period1,sc01,t4611,0.008964351,132.8052
period1,sc01,t4612,0.017928702,132.8052
period1,sc01,t4613,0.024790304000000003,132.8052
period1,sc01,t4614,0.034750694,132.8052
period1,sc01,t4615,0.039398876,132.8052
period1,sc01,t4616,0.039288205,132.8052
period1,sc01,t4617,0.047477859000000004,132.8052
period1,sc01,t4618,0.033643984,132.8052
period1,sc01,t4619,0.019146083,132.8052
period1,sc01,t4620,0.004316169,132.8052
period1,sc01,t4621,0.010845757999999999,132.8052
period1,sc01,t4622,0.032869287,132.8052
period1,sc01,t4623,0.06673461300000001,132.8052
period1,sc01,t4624,0.087208748,132.8052
period1,sc01,t4625,0.323048649,132.8052
period1,sc01,t4626,0.343854797,132.8052
period1,sc01,t4627,0.341420035,132.8052
period1,sc01,t4628,0.131477148,132.8052
period1,sc01,t4629,0.068948033,132.8052
period1,sc01,t4630,0.049248595,132.8052
period1,sc01,t4631,0.282985747,132.8052
period1,sc01,t4632,0.192235527,132.8052
period1,sc01,t4633,0.16888394599999998,132.8052
period1,sc01,t4634,0.14110552499999998,132.8052
period1,sc01,t4635,0.1549394,132.8052
period1,sc01,t4636,0.17486018,132.8052
period1,sc01,t4637,0.242258819,132.8052
period1,sc01,t4638,0.26494637400000004,132.8052
period1,sc01,t4639,0.251555183,132.8052
period1,sc01,t4640,0.22842494400000002,132.8052
period1,sc01,t4641,0.124615546,132.8052
period1,sc01,t4642,0.04758853,132.8052
period1,sc01,t4643,0.02102749,132.8052
period1,sc01,t4644,0.0016600649999999998,132.8052
period1,sc01,t4645,0.008964351,132.8052
period1,sc01,t4646,0.060758379,132.8052
period1,sc01,t4647,0.170101327,132.8052
period1,sc01,t4648,0.308993432,132.8052
period1,sc01,t4649,0.38557776400000005,132.8052
period1,sc01,t4650,0.385024409,132.8052
period1,sc01,t4651,0.38214696299999995,132.8052
period1,sc01,t4652,0.36632101000000006,132.8052
period1,sc01,t4653,0.362890209,132.8052
period1,sc01,t4654,0.324930056,132.8052
period1,sc01,t4655,0.26195825699999997,132.8052
period1,sc01,t4656,0.224330117,132.8052
period1,sc01,t4657,0.246132304,132.8052
period1,sc01,t4658,0.243918884,132.8052
period1,sc01,t4659,0.21425905599999998,132.8052
period1,sc01,t4660,0.26173691499999996,132.8052
period1,sc01,t4661,0.286527219,132.8052
period1,sc01,t4662,0.405277202,132.8052
period1,sc01,t4663,0.366099668,132.8052
period1,sc01,t4664,0.33987064100000003,132.8052
period1,sc01,t4665,0.289183323,132.8052
period1,sc01,t4666,0.265167716,132.8052
period1,sc01,t4667,0.26727046499999996,132.8052
period1,sc01,t4668,0.306226657,132.8052
period1,sc01,t4669,0.31021081300000003,132.8052
period1,sc01,t4670,0.30246384299999995,132.8052
period1,sc01,t4671,0.275792132,132.8052
period1,sc01,t4672,0.38590977699999995,132.8052
period1,sc01,t4673,0.639789051,132.8052
period1,sc01,t4674,0.754886891,132.8052
period1,sc01,t4675,0.47488926099999995,132.8052
period1,sc01,t4676,0.519379003,132.8052
period1,sc01,t4677,0.338431918,132.8052
period1,sc01,t4678,0.285088496,132.8052
period1,sc01,t4679,0.440138567,132.8052
period1,sc01,t4680,0.304123908,132.8052
period1,sc01,t4681,0.239492044,132.8052
period1,sc01,t4682,0.229974338,132.8052
period1,sc01,t4683,0.158591543,132.8052
period1,sc01,t4684,0.345625533,132.8052
period1,sc01,t4685,0.416233631,132.8052
period1,sc01,t4686,0.570619676,132.8052
period1,sc01,t4687,0.624627124,132.8052
period1,sc01,t4688,0.535204956,132.8052
period1,sc01,t4689,0.528786038,132.8052
period1,sc01,t4690,0.49912621,132.8052
period1,sc01,t4691,0.47433590600000003,132.8052
period1,sc01,t4692,0.46216209599999997,132.8052
period1,sc01,t4693,0.425308653,132.8052
period1,sc01,t4694,0.45043097,132.8052
period1,sc01,t4695,0.5104146519999999,132.8052
period1,sc01,t4696,0.553355,132.8052
period1,sc01,t4697,0.9216680880000001,132.8052
period1,sc01,t4698,0.942031552,132.8052
period1,sc01,t4699,0.803582131,132.8052
period1,sc01,t4700,0.5789200010000001,132.8052
period1,sc01,t4701,0.452423048,132.8052
period1,sc01,t4702,0.42442328500000004,132.8052
period1,sc01,t4703,0.379269517,132.8052
period1,sc01,t4704,0.359902092,132.8052
period1,sc01,t4705,0.35082706999999996,132.8052
period1,sc01,t4706,0.31076416799999995,132.8052
period1,sc01,t4707,0.152393967,132.8052
period1,sc01,t4708,0.251555183,132.8052
period1,sc01,t4709,0.382700318,132.8052
period1,sc01,t4710,0.57438249,132.8052
period1,sc01,t4711,0.6644686839999999,132.8052
period1,sc01,t4712,0.5183829640000001,132.8052
period1,sc01,t4713,0.402289085,132.8052
period1,sc01,t4714,0.419332419,132.8052
period1,sc01,t4715,0.40970404200000005,132.8052
period1,sc01,t4716,0.38380702800000005,132.8052
period1,sc01,t4717,0.346953585,132.8052
period1,sc01,t4718,0.36975181099999993,132.8052
period1,sc01,t4719,0.385467093,132.8052
period1,sc01,t4720,0.43858917300000005,132.8052
period1,sc01,t4721,0.46736363299999995,132.8052
period1,sc01,t4722,0.46116605699999996,132.8052
period1,sc01,t4723,0.441798632,132.8052
period1,sc01,t4724,0.331902329,132.8052
period1,sc01,t4725,0.372186573,132.8052
period1,sc01,t4726,0.06330381199999999,132.8052
period1,sc01,t4727,0.057327578,132.8052
period1,sc01,t4728,0.050465975999999996,132.8052
period1,sc01,t4729,0.033865326,132.8052
period1,sc01,t4730,0.038513508,132.8052
period1,sc01,t4731,0.037960153,132.8052
period1,sc01,t4732,0.048584568999999994,132.8052
period1,sc01,t4733,0.077027016,132.8052
period1,sc01,t4734,0.30943611600000004,132.8052
period1,sc01,t4735,0.337878563,132.8052
period1,sc01,t4736,0.295823583,132.8052
period1,sc01,t4737,0.265721071,132.8052
period1,sc01,t4738,0.25365793200000003,132.8052
period1,sc01,t4739,0.241152109,132.8052
period1,sc01,t4740,0.22831427299999998,132.8052
period1,sc01,t4741,0.224883472,132.8052
period1,sc01,t4742,0.249784447,132.8052
period1,sc01,t4743,0.280440314,132.8052
period1,sc01,t4744,0.318621809,132.8052
period1,sc01,t4745,0.34197339,132.8052
period1,sc01,t4746,0.42741140199999994,132.8052
period1,sc01,t4747,0.40970404200000005,132.8052
period1,sc01,t4748,0.396423522,132.8052
period1,sc01,t4749,0.383585686,132.8052
period1,sc01,t4750,0.369973153,132.8052
period1,sc01,t4751,0.363443564,132.8052
period1,sc01,t4752,0.35636062,132.8052
period1,sc01,t4753,0.36034477600000003,132.8052
period1,sc01,t4754,0.35392585800000004,132.8052
period1,sc01,t4755,0.35458988399999997,132.8052
period1,sc01,t4756,0.370969192,132.8052
period1,sc01,t4757,0.407379951,132.8052
period1,sc01,t4758,0.493814002,132.8052
period1,sc01,t4759,0.481972205,132.8052
period1,sc01,t4760,0.41601228900000004,132.8052
period1,sc01,t4761,0.29626626699999997,132.8052
period1,sc01,t4762,0.304455921,132.8052
period1,sc01,t4763,0.296819622,132.8052
period1,sc01,t4764,0.270922608,132.8052
period1,sc01,t4765,0.27003723999999996,132.8052
period1,sc01,t4766,0.28055098500000003,132.8052
period1,sc01,t4767,0.331127632,132.8052
period1,sc01,t4768,0.353815187,132.8052
period1,sc01,t4769,0.498351513,132.8052
period1,sc01,t4770,0.545497359,132.8052
period1,sc01,t4771,0.503995734,132.8052
period1,sc01,t4772,0.428407441,132.8052
period1,sc01,t4773,0.38690581599999996,132.8052
period1,sc01,t4774,0.3652143,132.8052
period1,sc01,t4775,0.27114395,132.8052
period1,sc01,t4776,0.196773038,132.8052
period1,sc01,t4777,0.169769314,132.8052
period1,sc01,t4778,0.14829914,132.8052
period1,sc01,t4779,0.167777236,132.8052
period1,sc01,t4780,0.204520008,132.8052
period1,sc01,t4781,0.244914923,132.8052
period1,sc01,t4782,0.279444275,132.8052
period1,sc01,t4783,0.27313602800000003,132.8052
period1,sc01,t4784,0.267159794,132.8052
period1,sc01,t4785,0.11554052399999999,132.8052
period1,sc01,t4786,0.05334342200000001,132.8052
period1,sc01,t4787,0.032537274,132.8052
period1,sc01,t4788,0.027889092,132.8052
period1,sc01,t4789,0.043715045,132.8052
period1,sc01,t4790,0.09075021999999999,132.8052
period1,sc01,t4791,0.290732717,132.8052
period1,sc01,t4792,0.45884196600000005,132.8052
period1,sc01,t4793,0.5179402799999999,132.8052
period1,sc01,t4794,0.5754891999999999,132.8052
period1,sc01,t4795,0.577038594,132.8052
period1,sc01,t4796,0.582793486,132.8052
period1,sc01,t4797,0.535204956,132.8052
period1,sc01,t4798,0.457181901,132.8052
period1,sc01,t4799,0.398526271,132.8052
period1,sc01,t4800,0.383032331,132.8052
period1,sc01,t4801,0.379712201,132.8052
period1,sc01,t4802,0.37982287200000003,132.8052
period1,sc01,t4803,0.36875577200000004,132.8052
period1,sc01,t4804,0.280440314,132.8052
period1,sc01,t4805,0.30246384299999995,132.8052
period1,sc01,t4806,0.302353172,132.8052
period1,sc01,t4807,0.313420272,132.8052
period1,sc01,t4808,0.297483648,132.8052
period1,sc01,t4809,0.13878143399999998,132.8052
period1,sc01,t4810,0.054782145000000004,132.8052
period1,sc01,t4811,0.028110434,132.8052
period1,sc01,t4812,0.038181495,132.8052
period1,sc01,t4813,0.059208985,132.8052
period1,sc01,t4814,0.199429142,132.8052
period1,sc01,t4815,0.369419798,132.8052
period1,sc01,t4816,0.331680987,132.8052
period1,sc01,t4817,0.410921423,132.8052
period1,sc01,t4818,0.47112644700000006,132.8052
period1,sc01,t4819,0.45186969299999996,132.8052
period1,sc01,t4820,0.420107116,132.8052
period1,sc01,t4821,0.391553998,132.8052
period1,sc01,t4822,0.39288205,132.8052
period1,sc01,t4823,0.612674656,132.8052
period1,sc01,t4824,0.376724084,132.8052
period1,sc01,t4825,0.38690581599999996,132.8052
period1,sc01,t4826,0.24469358099999997,132.8052
period1,sc01,t4827,0.33876393099999996,132.8052
period1,sc01,t4828,0.42995683500000004,132.8052
period1,sc01,t4829,0.47046242099999996,132.8052
period1,sc01,t4830,0.574825174,132.8052
period1,sc01,t4831,0.499790236,132.8052
period1,sc01,t4832,0.40239975599999994,132.8052
period1,sc01,t4833,0.243365529,132.8052
period1,sc01,t4834,0.260630205,132.8052
period1,sc01,t4835,0.254875313,132.8052
period1,sc01,t4836,0.29770499,132.8052
period1,sc01,t4837,0.26926254299999997,132.8052
period1,sc01,t4838,0.265721071,132.8052
period1,sc01,t4839,0.412913501,132.8052
period1,sc01,t4840,0.503110366,132.8052
period1,sc01,t4841,0.545054675,132.8052
period1,sc01,t4842,0.819740097,132.8052
period1,sc01,t4843,0.48385361200000004,132.8052
period1,sc01,t4844,0.31043215500000004,132.8052
period1,sc01,t4845,0.243254858,132.8052
period1,sc01,t4846,0.132030503,132.8052
period1,sc01,t4847,0.16578515800000002,132.8052
period1,sc01,t4848,0.12229145500000001,132.8052
period1,sc01,t4849,0.11598320799999999,132.8052
period1,sc01,t4850,0.111556368,132.8052
period1,sc01,t4851,0.12505823000000002,132.8052
period1,sc01,t4852,0.14121619600000002,132.8052
period1,sc01,t4853,0.184045873,132.8052
period1,sc01,t4854,0.21923925099999997,132.8052
period1,sc01,t4855,0.30213183,132.8052
period1,sc01,t4856,0.297483648,132.8052
period1,sc01,t4857,0.26494637400000004,132.8052
period1,sc01,t4858,0.242037477,132.8052
period1,sc01,t4859,0.268819859,132.8052
period1,sc01,t4860,0.11708991800000002,132.8052
period1,sc01,t4861,0.110781671,132.8052
period1,sc01,t4862,0.147745785,132.8052
period1,sc01,t4863,0.30113579100000004,132.8052
period1,sc01,t4864,0.44556144599999997,132.8052
period1,sc01,t4865,0.479758785,132.8052
period1,sc01,t4866,0.49691278999999994,132.8052
period1,sc01,t4867,0.497134132,132.8052
period1,sc01,t4868,0.40394915,132.8052
period1,sc01,t4869,0.350605728,132.8052
period1,sc01,t4870,0.207176112,132.8052
period1,sc01,t4871,0.119635351,132.8052
period1,sc01,t4872,0.12771433399999998,132.8052
period1,sc01,t4873,0.10812556699999999,132.8052
period1,sc01,t4874,0.10491610800000001,132.8052
period1,sc01,t4875,0.10823623799999998,132.8052
period1,sc01,t4876,0.14387229999999998,132.8052
period1,sc01,t4877,0.3649929579999999,132.8052
period1,sc01,t4878,0.183049834,132.8052
period1,sc01,t4879,0.429624822,132.8052
period1,sc01,t4880,0.427300731,132.8052
period1,sc01,t4881,0.320281874,132.8052
period1,sc01,t4882,0.295934254,132.8052
period1,sc01,t4883,0.276456158,132.8052
period1,sc01,t4884,0.226100853,132.8052
period1,sc01,t4885,0.248013711,132.8052
period1,sc01,t4886,0.314969666,132.8052
period1,sc01,t4887,0.392328695,132.8052
period1,sc01,t4888,0.6092438549999999,132.8052
period1,sc01,t4889,0.672326325,132.8052
period1,sc01,t4890,0.77137687,132.8052
period1,sc01,t4891,0.782886654,132.8052
period1,sc01,t4892,0.786317455,132.8052
period1,sc01,t4893,0.720025526,132.8052
period1,sc01,t4894,0.650966822,132.8052
period1,sc01,t4895,0.6339234880000001,132.8052
period1,sc01,t4896,0.31651906,132.8052
period1,sc01,t4897,0.38004421400000005,132.8052
period1,sc01,t4898,0.37760945199999996,132.8052
period1,sc01,t4899,0.326147437,132.8052
period1,sc01,t4900,0.336218498,132.8052
period1,sc01,t4901,0.36410759,132.8052
period1,sc01,t4902,0.76805674,132.8052
period1,sc01,t4903,0.663472645,132.8052
period1,sc01,t4904,0.44489742,132.8052
period1,sc01,t4905,0.44135594800000005,132.8052
period1,sc01,t4906,0.46459685799999995,132.8052
period1,sc01,t4907,0.491268569,132.8052
period1,sc01,t4908,0.4980195,132.8052
period1,sc01,t4909,0.556785801,132.8052
period1,sc01,t4910,0.69944072,132.8052
period1,sc01,t4911,0.8410996,132.8052
period1,sc01,t4912,1.026805538,132.8052
period1,sc01,t4913,1.165476301,132.8052
period1,sc01,t4914,1.143784785,132.8052
period1,sc01,t4915,0.957968176,132.8052
period1,sc01,t4916,0.8667752719999998,132.8052
period1,sc01,t4917,0.7284365219999999,132.8052
period1,sc01,t4918,0.66291929,132.8052
period1,sc01,t4919,0.4333876359999999,132.8052
period1,sc01,t4920,0.322384623,132.8052
period1,sc01,t4921,0.110228316,132.8052
period1,sc01,t4922,0.10867892200000001,132.8052
period1,sc01,t4923,0.10956429000000001,132.8052
period1,sc01,t4924,0.140330828,132.8052
period1,sc01,t4925,0.18625929299999996,132.8052
period1,sc01,t4926,0.47566395799999994,132.8052
period1,sc01,t4927,0.464154174,132.8052
period1,sc01,t4928,0.462826122,132.8052
period1,sc01,t4929,0.35392585800000004,132.8052
period1,sc01,t4930,0.39830492900000003,132.8052
period1,sc01,t4931,0.36488228699999997,132.8052
period1,sc01,t4932,0.26549972899999996,132.8052
period1,sc01,t4933,0.39952231,132.8052
period1,sc01,t4934,0.397862245,132.8052
period1,sc01,t4935,0.429292809,132.8052
period1,sc01,t4936,0.473118525,132.8052
period1,sc01,t4937,0.491268569,132.8052
period1,sc01,t4938,0.5291180510000001,132.8052
period1,sc01,t4939,0.5002329200000001,132.8052
period1,sc01,t4940,0.47156913100000003,132.8052
period1,sc01,t4941,0.43803581799999997,132.8052
period1,sc01,t4942,0.419000406,132.8052
period1,sc01,t4943,0.440138567,132.8052
period1,sc01,t4944,0.430399519,132.8052
period1,sc01,t4945,0.424865969,132.8052
period1,sc01,t4946,0.165121132,132.8052
period1,sc01,t4947,0.15715282,132.8052
period1,sc01,t4948,0.147524443,132.8052
period1,sc01,t4949,0.433940991,132.8052
period1,sc01,t4950,0.437039779,132.8052
period1,sc01,t4951,0.39288205,132.8052
period1,sc01,t4952,0.369862482,132.8052
period1,sc01,t4953,0.328139515,132.8052
period1,sc01,t4954,0.290068691,132.8052
period1,sc01,t4955,0.19931847100000002,132.8052
period1,sc01,t4956,0.126496953,132.8052
period1,sc01,t4957,0.114987169,132.8052
period1,sc01,t4958,0.162797041,132.8052
period1,sc01,t4959,0.24945243399999997,132.8052
period1,sc01,t4960,0.471679802,132.8052
period1,sc01,t4961,0.522809804,132.8052
period1,sc01,t4962,0.627615241,132.8052
period1,sc01,t4963,0.635472882,132.8052
period1,sc01,t4964,0.684942819,132.8052
period1,sc01,t4965,0.5879950230000001,132.8052
period1,sc01,t4966,0.5045490890000001,132.8052
period1,sc01,t4967,0.5365330079999999,132.8052
period1,sc01,t4968,0.529339393,132.8052
period1,sc01,t4969,0.498794197,132.8052
period1,sc01,t4970,0.463047464,132.8052
period1,sc01,t4971,0.454968481,132.8052
period1,sc01,t4972,0.43228092600000007,132.8052
period1,sc01,t4973,0.4206604709999999,132.8052
period1,sc01,t4974,0.447332182,132.8052
period1,sc01,t4975,0.47588529999999996,132.8052
period1,sc01,t4976,0.47566395799999994,132.8052
period1,sc01,t4977,0.40892934500000006,132.8052
period1,sc01,t4978,0.383253673,132.8052
period1,sc01,t4979,0.399079626,132.8052
period1,sc01,t4980,0.153057993,132.8052
period1,sc01,t4981,0.097943835,132.8052
period1,sc01,t4982,0.182828492,132.8052
period1,sc01,t4983,0.397751574,132.8052
period1,sc01,t4984,0.44821755,132.8052
period1,sc01,t4985,0.468027659,132.8052
period1,sc01,t4986,0.7194721709999999,132.8052
period1,sc01,t4987,0.7532268259999999,132.8052
period1,sc01,t4988,0.723899011,132.8052
period1,sc01,t4989,0.49967956499999994,132.8052
period1,sc01,t4990,0.44224131600000005,132.8052
period1,sc01,t4991,0.47522127399999997,132.8052
period1,sc01,t4992,0.44799620799999995,132.8052
period1,sc01,t4993,0.42918213800000005,132.8052
period1,sc01,t4994,0.406273241,132.8052
period1,sc01,t4995,0.41523759200000004,132.8052
period1,sc01,t4996,0.428407441,132.8052
period1,sc01,t4997,0.47477859,132.8052
period1,sc01,t4998,0.543837294,132.8052
period1,sc01,t4999,0.566303507,132.8052
period1,sc01,t5000,0.529560735,132.8052
period1,sc01,t5001,0.522035107,132.8052
period1,sc01,t5002,0.47909475900000004,132.8052
period1,sc01,t5003,0.476770668,132.8052
period1,sc01,t5004,0.487837768,132.8052
period1,sc01,t5005,0.550698896,132.8052
period1,sc01,t5006,0.562319351,132.8052
period1,sc01,t5007,0.652073532,132.8052
period1,sc01,t5008,0.605259699,132.8052
period1,sc01,t5009,0.618982903,132.8052
period1,sc01,t5010,0.6304926869999999,132.8052
period1,sc01,t5011,0.617101496,132.8052
period1,sc01,t5012,0.570066321,132.8052
period1,sc01,t5013,0.474114564,132.8052
period1,sc01,t5014,0.199761155,132.8052
period1,sc01,t5015,0.20053585200000001,132.8052
period1,sc01,t5016,0.106465502,132.8052
period1,sc01,t5017,0.067619981,132.8052
period1,sc01,t5018,0.059208985,132.8052
period1,sc01,t5019,0.05854495900000001,132.8052
period1,sc01,t5020,0.068726691,132.8052
period1,sc01,t5021,0.073485544,132.8052
period1,sc01,t5022,0.110671,132.8052
period1,sc01,t5023,0.119303338,132.8052
period1,sc01,t5024,0.271918647,132.8052
period1,sc01,t5025,0.231413061,132.8052
period1,sc01,t5026,0.094623705,132.8052
period1,sc01,t5027,0.10192799100000001,132.8052
period1,sc01,t5028,0.051351344,132.8052
period1,sc01,t5029,0.038402837,132.8052
period1,sc01,t5030,0.070165414,132.8052
period1,sc01,t5031,0.110781671,132.8052
period1,sc01,t5032,0.163129054,132.8052
period1,sc01,t5033,0.184488557,132.8052
period1,sc01,t5034,0.42298456199999995,132.8052
period1,sc01,t5035,0.258859469,132.8052
period1,sc01,t5036,0.18625929299999996,132.8052
period1,sc01,t5037,0.129153057,132.8052
period1,sc01,t5038,0.086434051,132.8052
period1,sc01,t5039,0.348170966,132.8052
period1,sc01,t5040,0.34418681,132.8052
period1,sc01,t5041,0.050244633999999996,132.8052
period1,sc01,t5042,0.049248595,132.8052
period1,sc01,t5043,0.07060809800000001,132.8052
period1,sc01,t5044,0.24281217400000002,132.8052
period1,sc01,t5045,0.475553287,132.8052
period1,sc01,t5046,0.5140667950000001,132.8052
period1,sc01,t5047,0.514509479,132.8052
period1,sc01,t5048,0.501671643,132.8052
period1,sc01,t5049,0.33776789199999996,132.8052
period1,sc01,t5050,0.378937504,132.8052
period1,sc01,t5051,0.26826650399999996,132.8052
period1,sc01,t5052,0.193895592,132.8052
period1,sc01,t5053,0.120520719,132.8052
period1,sc01,t5054,0.302574514,132.8052
period1,sc01,t5055,0.47322919599999996,132.8052
period1,sc01,t5056,0.550809567,132.8052
period1,sc01,t5057,0.5935285730000001,132.8052
period1,sc01,t5058,0.607915803,132.8052
period1,sc01,t5059,0.6188722320000001,132.8052
period1,sc01,t5060,0.591093811,132.8052
period1,sc01,t5061,0.471790473,132.8052
period1,sc01,t5062,0.333451723,132.8052
period1,sc01,t5063,0.162465028,132.8052
period1,sc01,t5064,0.12406219100000002,132.8052
period1,sc01,t5065,0.124615546,132.8052
period1,sc01,t5066,0.12417286200000001,132.8052
period1,sc01,t5067,0.135682646,132.8052
period1,sc01,t5068,0.15372201900000002,132.8052
period1,sc01,t5069,0.185152583,132.8052
period1,sc01,t5070,0.513624111,132.8052
period1,sc01,t5071,0.615773444,132.8052
period1,sc01,t5072,0.5263512760000001,132.8052
period1,sc01,t5073,0.473007854,132.8052
period1,sc01,t5074,0.4298461640000001,132.8052
period1,sc01,t5075,0.338985273,132.8052
period1,sc01,t5076,0.32747548899999995,132.8052
period1,sc01,t5077,0.32537274,132.8052
period1,sc01,t5078,0.39177534,132.8052
period1,sc01,t5079,0.47488926099999995,132.8052
period1,sc01,t5080,0.5338769040000001,132.8052
period1,sc01,t5081,0.548153463,132.8052
period1,sc01,t5082,0.893336312,132.8052
period1,sc01,t5083,0.98939874,132.8052
period1,sc01,t5084,0.7193615,132.8052
period1,sc01,t5085,0.528564696,132.8052
period1,sc01,t5086,0.4205498,132.8052
period1,sc01,t5087,0.471679802,132.8052
period1,sc01,t5088,0.479869456,132.8052
period1,sc01,t5089,0.492043266,132.8052
period1,sc01,t5090,0.466478265,132.8052
period1,sc01,t5091,0.49071521400000007,132.8052
