,,,EleR_01,HydR_01
period1,sc01,t0673, 0.149230333 ,
period1,sc01,t0674, 0.145079667 ,
period1,sc01,t0675, 0.142723333 ,
period1,sc01,t0676, 0.1441185 ,
period1,sc01,t0677, 0.145317 ,
period1,sc01,t0678, 0.151733667 ,
period1,sc01,t0679, 0.157933667 ,
period1,sc01,t0680, 0.162911833 ,
period1,sc01,t0681, 0.165358333 ,
period1,sc01,t0682, 0.164056833 ,
period1,sc01,t0683, 0.162659 ,
period1,sc01,t0684, 0.160789667 ,
period1,sc01,t0685, 0.1583605 ,
period1,sc01,t0686, 0.1554075 ,
period1,sc01,t0687, 0.153441833 ,
period1,sc01,t0688, 0.150624833 ,
period1,sc01,t0689, 0.152148833 ,
period1,sc01,t0690, 0.1556015 ,
period1,sc01,t0691, 0.154435667 ,
period1,sc01,t0692, 0.149935333 ,
period1,sc01,t0693, 0.143139 ,
period1,sc01,t0694, 0.141217 ,
period1,sc01,t0695, 0.135062167 ,
period1,sc01,t0696, 0.0962585 ,
period1,sc01,t0697, 0.130750833 ,
period1,sc01,t0698, 0.0818095 ,
period1,sc01,t0699, 0.045757333 ,
period1,sc01,t0700, 0.043865833 ,
period1,sc01,t0701, 0.046839667 ,
period1,sc01,t0702, 0.098056833 ,
period1,sc01,t0703, 0.127352833 ,
period1,sc01,t0704, 0.126459833 ,
period1,sc01,t0705, 0.133615667 ,
period1,sc01,t0706, 0.1387245 ,
period1,sc01,t0707, 0.141965 ,
period1,sc01,t0708, 0.143418167 ,
period1,sc01,t0709, 0.142102 ,
period1,sc01,t0710, 0.1404485 ,
period1,sc01,t0711, 0.1404145 ,
period1,sc01,t0712, 0.1438075 ,
period1,sc01,t0713, 0.1544685 ,
period1,sc01,t0714, 0.1655665 ,
period1,sc01,t0715, 0.164120833 ,
period1,sc01,t0716, 0.160567833 ,
period1,sc01,t0717, 0.156809667 ,
period1,sc01,t0718, 0.151367833 ,
period1,sc01,t0719, 0.144639333 ,
period1,sc01,t0720, 0.1382045 ,
period1,sc01,t0721, 0.143758333 ,
period1,sc01,t0722, 0.142455167 ,
period1,sc01,t0723, 0.140999333 ,
period1,sc01,t0724, 0.1415655 ,
period1,sc01,t0725, 0.1424955 ,
period1,sc01,t0726, 0.143458 ,
period1,sc01,t0727, 0.146294667 ,
period1,sc01,t0728, 0.146565333 ,
period1,sc01,t0729, 0.146335 ,
period1,sc01,t0730, 0.149025667 ,
period1,sc01,t0731, 0.151161 ,
period1,sc01,t0732, 0.152985333 ,
period1,sc01,t0733, 0.152686667 ,
period1,sc01,t0734, 0.1512945 ,
period1,sc01,t0735, 0.150417167 ,
period1,sc01,t0736, 0.152737167 ,
period1,sc01,t0737, 0.160391833 ,
period1,sc01,t0738, 0.169390333 ,
period1,sc01,t0739, 0.1717515 ,
period1,sc01,t0740, 0.170610333 ,
period1,sc01,t0741, 0.167614833 ,
period1,sc01,t0742, 0.163749833 ,
period1,sc01,t0743, 0.1624005 ,
period1,sc01,t0744, 0.152968167 ,
period1,sc01,t0745, 0.151543667 ,
period1,sc01,t0746, 0.143521667 ,
period1,sc01,t0747, 0.144826333 ,
period1,sc01,t0748, 0.146463667 ,
period1,sc01,t0749, 0.151586 ,
period1,sc01,t0750, 0.162766167 ,
period1,sc01,t0751, 0.175988667 ,
period1,sc01,t0752, 0.239916333 ,
period1,sc01,t0753, 0.324281667 ,
period1,sc01,t0754, 0.197292833 ,
period1,sc01,t0755, 0.1831745 ,
period1,sc01,t0756, 0.175722 ,
period1,sc01,t0757, 0.172859 ,
period1,sc01,t0758, 0.170995833 ,
period1,sc01,t0759, 0.168949 ,
period1,sc01,t0760, 0.167138667 ,
period1,sc01,t0761, 0.168294167 ,
period1,sc01,t0762, 0.1714405 ,
period1,sc01,t0763, 0.168465667 ,
period1,sc01,t0764, 0.165195 ,
period1,sc01,t0765, 0.161231333 ,
period1,sc01,t0766, 0.153560833 ,
period1,sc01,t0767, 0.148787833 ,
period1,sc01,t0768, 0.142738 ,
period1,sc01,t0769, 0.1413285 ,
period1,sc01,t0770, 0.134675833 ,
period1,sc01,t0771, 0.130252 ,
period1,sc01,t0772, 0.127542167 ,
period1,sc01,t0773, 0.134897167 ,
period1,sc01,t0774, 0.143747167 ,
period1,sc01,t0775, 0.1538545 ,
period1,sc01,t0776, 0.1683125 ,
period1,sc01,t0777, 0.170206833 ,
period1,sc01,t0778, 0.168826 ,
period1,sc01,t0779, 0.1679845 ,
period1,sc01,t0780, 0.167043667 ,
period1,sc01,t0781, 0.165494667 ,
period1,sc01,t0782, 0.165760833 ,
period1,sc01,t0783, 0.165237 ,
period1,sc01,t0784, 0.166295667 ,
period1,sc01,t0785, 0.169634167 ,
period1,sc01,t0786, 0.172808333 ,
period1,sc01,t0787, 0.1714465 ,
period1,sc01,t0788, 0.166458 ,
period1,sc01,t0789, 0.162710167 ,
period1,sc01,t0790, 0.157277 ,
period1,sc01,t0791, 0.149365 ,
period1,sc01,t0792, 0.145604667 ,
period1,sc01,t0793, 0.1499555 ,
period1,sc01,t0794, 0.146730667 ,
period1,sc01,t0795, 0.146186167 ,
period1,sc01,t0796, 0.146531333 ,
period1,sc01,t0797, 0.145562333 ,
period1,sc01,t0798, 0.153524 ,
period1,sc01,t0799, 0.16282 ,
period1,sc01,t0800, 0.1752925 ,
period1,sc01,t0801, 0.180142833 ,
period1,sc01,t0802, 0.179111333 ,
period1,sc01,t0803, 0.177985167 ,
period1,sc01,t0804, 0.176478 ,
period1,sc01,t0805, 0.173993667 ,
period1,sc01,t0806, 0.1736075 ,
period1,sc01,t0807, 0.172845167 ,
period1,sc01,t0808, 0.171415833 ,
period1,sc01,t0809, 0.173596833 ,
period1,sc01,t0810, 0.177513667 ,
period1,sc01,t0811, 0.175899167 ,
period1,sc01,t0812, 0.1722385 ,
period1,sc01,t0813, 0.167943833 ,
period1,sc01,t0814, 0.163383 ,
period1,sc01,t0815, 0.159357 ,
period1,sc01,t0816, 0.155077333 ,
period1,sc01,t0817, 0.156630833 ,
period1,sc01,t0818, 0.153079167 ,
period1,sc01,t0819, 0.149381 ,
period1,sc01,t0820, 0.142985833 ,
period1,sc01,t0821, 0.145299333 ,
period1,sc01,t0822, 0.157236167 ,
period1,sc01,t0823, 0.167813833 ,
period1,sc01,t0824, 0.1787535 ,
period1,sc01,t0825, 0.184245 ,
period1,sc01,t0826, 0.182762333 ,
period1,sc01,t0827, 0.182238167 ,
period1,sc01,t0828, 0.177951833 ,
period1,sc01,t0829, 0.175088167 ,
period1,sc01,t0830, 0.173792167 ,
period1,sc01,t0831, 0.1733425 ,
period1,sc01,t0832, 0.174129833 ,
period1,sc01,t0833, 0.177233667 ,
period1,sc01,t0834, 0.186886833 ,
period1,sc01,t0835, 0.186611167 ,
period1,sc01,t0836, 0.1812875 ,
period1,sc01,t0837, 0.176356 ,
period1,sc01,t0838, 0.1725115 ,
period1,sc01,t0839, 0.168395167 ,
period1,sc01,t0840, 0.164020667 ,
period1,sc01,t0841, 0.166399667 ,
period1,sc01,t0842, 0.165197 ,
period1,sc01,t0843, 0.165060667 ,
period1,sc01,t0844, 0.167503833 ,
period1,sc01,t0845, 0.1701385 ,
period1,sc01,t0846, 0.173158 ,
period1,sc01,t0847, 0.183398167 ,
period1,sc01,t0848, 0.239319167 ,
period1,sc01,t0849, 0.341536 ,
period1,sc01,t0850, 0.282746167 ,
period1,sc01,t0851, 0.238728833 ,
period1,sc01,t0852, 0.196097167 ,
period1,sc01,t0853, 0.191133333 ,
period1,sc01,t0854, 0.186588 ,
period1,sc01,t0855, 0.185283833 ,
period1,sc01,t0856, 0.184948167 ,
period1,sc01,t0857, 0.186793 ,
period1,sc01,t0858, 0.197489833 ,
period1,sc01,t0859, 0.1914705 ,
period1,sc01,t0860, 0.184917667 ,
period1,sc01,t0861, 0.179359 ,
period1,sc01,t0862, 0.172728667 ,
period1,sc01,t0863, 0.1678455 ,
period1,sc01,t0864, 0.162817833 ,
period1,sc01,t0865, 0.160199667 ,
period1,sc01,t0866, 0.152481667 ,
period1,sc01,t0867, 0.150635833 ,
period1,sc01,t0868, 0.140290833 ,
period1,sc01,t0869, 0.136221 ,
period1,sc01,t0870, 0.136958 ,
period1,sc01,t0871, 0.142305333 ,
period1,sc01,t0872, 0.151507667 ,
period1,sc01,t0873, 0.153770833 ,
period1,sc01,t0874, 0.156205167 ,
period1,sc01,t0875, 0.157652333 ,
period1,sc01,t0876, 0.155365667 ,
period1,sc01,t0877, 0.151474167 ,
period1,sc01,t0878, 0.145802833 ,
period1,sc01,t0879, 0.144816667 ,
period1,sc01,t0880, 0.146556333 ,
period1,sc01,t0881, 0.156578833 ,
period1,sc01,t0882, 0.168881167 ,
period1,sc01,t0883, 0.167672667 ,
period1,sc01,t0884, 0.161754167 ,
period1,sc01,t0885, 0.151296833 ,
period1,sc01,t0886, 0.146353833 ,
period1,sc01,t0887, 0.1441415 ,
period1,sc01,t0888, 0.139457167 ,
period1,sc01,t0889, 0.136244333 ,
period1,sc01,t0890, 0.130559167 ,
period1,sc01,t0891, 0.128101333 ,
period1,sc01,t0892, 0.125171833 ,
period1,sc01,t0893, 0.121793333 ,
period1,sc01,t0894, 0.1249935 ,
period1,sc01,t0895, 0.128288167 ,
period1,sc01,t0896, 0.136460333 ,
period1,sc01,t0897, 0.137755833 ,
period1,sc01,t0898, 0.143449333 ,
period1,sc01,t0899, 0.14577 ,
period1,sc01,t0900, 0.145721333 ,
period1,sc01,t0901, 0.142812167 ,
period1,sc01,t0902, 0.140531333 ,
period1,sc01,t0903, 0.137666333 ,
period1,sc01,t0904, 0.138047833 ,
period1,sc01,t0905, 0.138781667 ,
period1,sc01,t0906, 0.154927833 ,
period1,sc01,t0907, 0.161820333 ,
period1,sc01,t0908, 0.158212 ,
period1,sc01,t0909, 0.152892833 ,
period1,sc01,t0910, 0.145328667 ,
period1,sc01,t0911, 0.1411385 ,
period1,sc01,t0912, 0.107223667 ,
period1,sc01,t0913, 0.095300833 ,
period1,sc01,t0914, 0.074858 ,
period1,sc01,t0915, 0.049599333 ,
period1,sc01,t0916, 0.063926167 ,
period1,sc01,t0917, 0.111130833 ,
period1,sc01,t0918, 0.124990333 ,
period1,sc01,t0919, 0.139389833 ,
period1,sc01,t0920, 0.152419667 ,
period1,sc01,t0921, 0.155918 ,
period1,sc01,t0922, 0.154643667 ,
period1,sc01,t0923, 0.156047833 ,
period1,sc01,t0924, 0.156469167 ,
period1,sc01,t0925, 0.154020667 ,
period1,sc01,t0926, 0.151707833 ,
period1,sc01,t0927, 0.1522015 ,
period1,sc01,t0928, 0.154052167 ,
period1,sc01,t0929, 0.153772167 ,
period1,sc01,t0930, 0.164494833 ,
period1,sc01,t0931, 0.162969167 ,
period1,sc01,t0932, 0.160420167 ,
period1,sc01,t0933, 0.152050667 ,
period1,sc01,t0934, 0.144939333 ,
period1,sc01,t0935, 0.1406225 ,
period1,sc01,t0936, 0.131993667 ,
period1,sc01,t0937, 0.1363055 ,
period1,sc01,t0938, 0.1341585 ,
period1,sc01,t0939, 0.127531333 ,
period1,sc01,t0940, 0.124821667 ,
period1,sc01,t0941, 0.134542 ,
period1,sc01,t0942, 0.145473 ,
period1,sc01,t0943, 0.1570405 ,
period1,sc01,t0944, 0.167715167 ,
period1,sc01,t0945, 0.169182667 ,
period1,sc01,t0946, 0.168139667 ,
period1,sc01,t0947, 0.166921167 ,
period1,sc01,t0948, 0.1658005 ,
period1,sc01,t0949, 0.1652605 ,
period1,sc01,t0950, 0.166479333 ,
period1,sc01,t0951, 0.167074 ,
period1,sc01,t0952, 0.169712333 ,
period1,sc01,t0953, 0.1722995 ,
period1,sc01,t0954, 0.1775705 ,
period1,sc01,t0955, 0.1769865 ,
period1,sc01,t0956, 0.175573333 ,
period1,sc01,t0957, 0.173952833 ,
period1,sc01,t0958, 0.1711135 ,
period1,sc01,t0959, 0.167573 ,
period1,sc01,t0960, 0.155365333 ,
period1,sc01,t0961, 0.155623 ,
period1,sc01,t0962, 0.15226 ,
period1,sc01,t0963, 0.1522585 ,
period1,sc01,t0964, 0.1521905 ,
period1,sc01,t0965, 0.1535045 ,
period1,sc01,t0966, 0.159898 ,
period1,sc01,t0967, 0.17357 ,
period1,sc01,t0968, 0.1866055 ,
period1,sc01,t0969, 0.189897333 ,
period1,sc01,t0970, 0.191181167 ,
period1,sc01,t0971, 0.2065045 ,
period1,sc01,t0972, 0.201244833 ,
period1,sc01,t0973, 0.188526167 ,
period1,sc01,t0974, 0.187164333 ,
period1,sc01,t0975, 0.189731 ,
period1,sc01,t0976, 0.1870235 ,
period1,sc01,t0977, 0.199512333 ,
period1,sc01,t0978, 0.297175167 ,
period1,sc01,t0979, 0.271314833 ,
period1,sc01,t0980, 0.1895045 ,
period1,sc01,t0981, 0.184368167 ,
period1,sc01,t0982, 0.1788075 ,
period1,sc01,t0983, 0.1702845 ,
period1,sc01,t0984, 0.163552333 ,
period1,sc01,t0985, 0.168368833 ,
period1,sc01,t0986, 0.165852833 ,
period1,sc01,t0987, 0.1607195 ,
period1,sc01,t0988, 0.161389333 ,
period1,sc01,t0989, 0.167909667 ,
period1,sc01,t0990, 0.1722465 ,
period1,sc01,t0991, 0.185790667 ,
period1,sc01,t0992, 0.197093 ,
period1,sc01,t0993, 0.2344345 ,
period1,sc01,t0994, 0.199243 ,
period1,sc01,t0995, 0.195830833 ,
period1,sc01,t0996, 0.192895167 ,
period1,sc01,t0997, 0.190833667 ,
period1,sc01,t0998, 0.1904425 ,
period1,sc01,t0999, 0.1894005 ,
period1,sc01,t1000, 0.1888765 ,
period1,sc01,t1001, 0.192487333 ,
period1,sc01,t1002, 0.279528 ,
period1,sc01,t1003, 0.3394885 ,
period1,sc01,t1004, 0.194179167 ,
period1,sc01,t1005, 0.189319833 ,
period1,sc01,t1006, 0.183863667 ,
period1,sc01,t1007, 0.1757235 ,
period1,sc01,t1008, 0.170036667 ,
period1,sc01,t1009, 0.170398333 ,
period1,sc01,t1010, 0.168514167 ,
period1,sc01,t1011, 0.167600667 ,
period1,sc01,t1012, 0.168858 ,
period1,sc01,t1013, 0.171168167 ,
period1,sc01,t1014, 0.1753895 ,
period1,sc01,t1015, 0.188647667 ,
period1,sc01,t1016, 0.277532167 ,
period1,sc01,t1017, 0.3427935 ,
period1,sc01,t1018, 0.321718833 ,
period1,sc01,t1019, 0.317838833 ,
period1,sc01,t1020, 0.231785833 ,
period1,sc01,t1021, 0.205999 ,
period1,sc01,t1022, 0.195826 ,
period1,sc01,t1023, 0.190836667 ,
period1,sc01,t1024, 0.188938167 ,
period1,sc01,t1025, 0.195087667 ,
period1,sc01,t1026, 0.321516667 ,
period1,sc01,t1027, 0.371422667 ,
period1,sc01,t1028, 0.194442167 ,
period1,sc01,t1029, 0.186222833 ,
period1,sc01,t1030, 0.180992833 ,
period1,sc01,t1031, 0.175770833 ,
period1,sc01,t1032, 0.1711485 ,
period1,sc01,t1033, 0.173955 ,
period1,sc01,t1034, 0.170665833 ,
period1,sc01,t1035, 0.168067833 ,
period1,sc01,t1036, 0.168542667 ,
period1,sc01,t1037, 0.169323 ,
period1,sc01,t1038, 0.1712355 ,
period1,sc01,t1039, 0.169248667 ,
period1,sc01,t1040, 0.172139 ,
period1,sc01,t1041, 0.173359167 ,
period1,sc01,t1042, 0.179238333 ,
period1,sc01,t1043, 0.180903667 ,
period1,sc01,t1044, 0.180492167 ,
period1,sc01,t1045, 0.1782175 ,
period1,sc01,t1046, 0.175702167 ,
period1,sc01,t1047, 0.175235333 ,
period1,sc01,t1048, 0.175068667 ,
period1,sc01,t1049, 0.1816815 ,
period1,sc01,t1050, 0.193574667 ,
period1,sc01,t1051, 0.193709833 ,
period1,sc01,t1052, 0.185358167 ,
period1,sc01,t1053, 0.180441833 ,
period1,sc01,t1054, 0.175162833 ,
period1,sc01,t1055, 0.170488833 ,
period1,sc01,t1056, 0.163319833 ,
period1,sc01,t1057, 0.162071667 ,
period1,sc01,t1058, 0.158595333 ,
period1,sc01,t1059, 0.1565405 ,
period1,sc01,t1060, 0.1560005 ,
period1,sc01,t1061, 0.157243 ,
period1,sc01,t1062, 0.1592075 ,
period1,sc01,t1063, 0.160235167 ,
period1,sc01,t1064, 0.159984667 ,
period1,sc01,t1065, 0.162096333 ,
period1,sc01,t1066, 0.166032 ,
period1,sc01,t1067, 0.167353667 ,
period1,sc01,t1068, 0.168726333 ,
period1,sc01,t1069, 0.167274833 ,
period1,sc01,t1070, 0.164034167 ,
period1,sc01,t1071, 0.164903167 ,
period1,sc01,t1072, 0.1669025 ,
period1,sc01,t1073, 0.169566167 ,
period1,sc01,t1074, 0.178805167 ,
period1,sc01,t1075, 0.180234833 ,
period1,sc01,t1076, 0.176912167 ,
period1,sc01,t1077, 0.172858 ,
period1,sc01,t1078, 0.169764833 ,
period1,sc01,t1079, 0.168237333 ,
period1,sc01,t1080, 0.1656585 ,
period1,sc01,t1081, 0.1619355 ,
period1,sc01,t1082, 0.156271667 ,
period1,sc01,t1083, 0.151101 ,
period1,sc01,t1084, 0.153609833 ,
period1,sc01,t1085, 0.158995167 ,
period1,sc01,t1086, 0.164212333 ,
period1,sc01,t1087, 0.1773525 ,
period1,sc01,t1088, 0.2830375 ,
period1,sc01,t1089, 0.279106833 ,
period1,sc01,t1090, 0.299331833 ,
period1,sc01,t1091, 0.283981 ,
period1,sc01,t1092, 0.2071335 ,
period1,sc01,t1093, 0.194874333 ,
period1,sc01,t1094, 0.1903265 ,
period1,sc01,t1095, 0.185366833 ,
period1,sc01,t1096, 0.1835455 ,
period1,sc01,t1097, 0.192725667 ,
period1,sc01,t1098, 0.262943167 ,
period1,sc01,t1099, 0.277327167 ,
period1,sc01,t1100, 0.209513667 ,
period1,sc01,t1101, 0.186589167 ,
period1,sc01,t1102, 0.178800667 ,
period1,sc01,t1103, 0.174610667 ,
period1,sc01,t1104, 0.168819 ,
period1,sc01,t1105, 0.172877333 ,
period1,sc01,t1106, 0.172122167 ,
period1,sc01,t1107, 0.171686833 ,
period1,sc01,t1108, 0.173331667 ,
period1,sc01,t1109, 0.177014333 ,
period1,sc01,t1110, 0.180409667 ,
period1,sc01,t1111, 0.228877167 ,
period1,sc01,t1112, 0.374854333 ,
period1,sc01,t1113, 0.399353833 ,
period1,sc01,t1114, 0.401709167 ,
period1,sc01,t1115, 0.352905167 ,
period1,sc01,t1116, 0.330185833 ,
period1,sc01,t1117, 0.2941525 ,
period1,sc01,t1118, 0.270913667 ,
period1,sc01,t1119, 0.248344667 ,
period1,sc01,t1120, 0.227025667 ,
period1,sc01,t1121, 0.243155167 ,
period1,sc01,t1122, 0.372458333 ,
period1,sc01,t1123, 0.254788833 ,
period1,sc01,t1124, 0.210073 ,
period1,sc01,t1125, 0.186509333 ,
period1,sc01,t1126, 0.178126167 ,
period1,sc01,t1127, 0.173067667 ,
period1,sc01,t1128, 0.1664175 ,
period1,sc01,t1129, 0.165053667 ,
period1,sc01,t1130, 0.16288 ,
period1,sc01,t1131, 0.161133667 ,
period1,sc01,t1132, 0.1625885 ,
period1,sc01,t1133, 0.166092 ,
period1,sc01,t1134, 0.169245333 ,
period1,sc01,t1135, 0.174464833 ,
period1,sc01,t1136, 0.185543667 ,
period1,sc01,t1137, 0.195692167 ,
period1,sc01,t1138, 0.189883667 ,
period1,sc01,t1139, 0.187643667 ,
period1,sc01,t1140, 0.181912667 ,
period1,sc01,t1141, 0.179107333 ,
period1,sc01,t1142, 0.1783395 ,
period1,sc01,t1143, 0.177128333 ,
period1,sc01,t1144, 0.177041 ,
period1,sc01,t1145, 0.1778085 ,
period1,sc01,t1146, 0.184841167 ,
period1,sc01,t1147, 0.187140333 ,
period1,sc01,t1148, 0.179419 ,
period1,sc01,t1149, 0.175187333 ,
period1,sc01,t1150, 0.17261 ,
period1,sc01,t1151, 0.169008333 ,
period1,sc01,t1152, 0.165448167 ,
period1,sc01,t1153, 0.170083667 ,
period1,sc01,t1154, 0.171481667 ,
period1,sc01,t1155, 0.171622667 ,
period1,sc01,t1156, 0.174242667 ,
period1,sc01,t1157, 0.180393167 ,
period1,sc01,t1158, 0.186048 ,
period1,sc01,t1159, 0.197591333 ,
period1,sc01,t1160, 0.329271 ,
period1,sc01,t1161, 0.3650615 ,
period1,sc01,t1162, 0.313794667 ,
period1,sc01,t1163, 0.242480833 ,
period1,sc01,t1164, 0.23064 ,
period1,sc01,t1165, 0.225337833 ,
period1,sc01,t1166, 0.225593 ,
period1,sc01,t1167, 0.213279 ,
period1,sc01,t1168, 0.207454167 ,
period1,sc01,t1169, 0.215844 ,
period1,sc01,t1170, 0.243805333 ,
period1,sc01,t1171, 0.243063833 ,
period1,sc01,t1172, 0.215168167 ,
period1,sc01,t1173, 0.1919805 ,
period1,sc01,t1174, 0.187767833 ,
period1,sc01,t1175, 0.181 ,
period1,sc01,t1176, 0.1721835 ,
period1,sc01,t1177, 0.174108167 ,
period1,sc01,t1178, 0.171045333 ,
period1,sc01,t1179, 0.1708375 ,
period1,sc01,t1180, 0.1749 ,
period1,sc01,t1181, 0.1796075 ,
period1,sc01,t1182, 0.179080333 ,
period1,sc01,t1183, 0.192125833 ,
period1,sc01,t1184, 0.231413833 ,
period1,sc01,t1185, 0.334503333 ,
period1,sc01,t1186, 0.241843833 ,
period1,sc01,t1187, 0.228055833 ,
period1,sc01,t1188, 0.201763667 ,
period1,sc01,t1189, 0.196597833 ,
period1,sc01,t1190, 0.192307 ,
period1,sc01,t1191, 0.190311333 ,
period1,sc01,t1192, 0.187427333 ,
period1,sc01,t1193, 0.186739667 ,
period1,sc01,t1194, 0.190275833 ,
period1,sc01,t1195, 0.191148667 ,
period1,sc01,t1196, 0.1873935 ,
period1,sc01,t1197, 0.179216 ,
period1,sc01,t1198, 0.1718105 ,
period1,sc01,t1199, 0.166431 ,
period1,sc01,t1200, 0.1606815 ,
period1,sc01,t1201, 0.165941 ,
period1,sc01,t1202, 0.157533667 ,
period1,sc01,t1203, 0.145364667 ,
period1,sc01,t1204, 0.145669667 ,
period1,sc01,t1205, 0.147459167 ,
period1,sc01,t1206, 0.149829333 ,
period1,sc01,t1207, 0.15313 ,
period1,sc01,t1208, 0.1413925 ,
period1,sc01,t1209, 0.145170667 ,
period1,sc01,t1210, 0.150568333 ,
period1,sc01,t1211, 0.153520167 ,
period1,sc01,t1212, 0.159423667 ,
period1,sc01,t1213, 0.158890667 ,
period1,sc01,t1214, 0.149463333 ,
period1,sc01,t1215, 0.147933833 ,
period1,sc01,t1216, 0.150629333 ,
period1,sc01,t1217, 0.157334833 ,
period1,sc01,t1218, 0.172398167 ,
period1,sc01,t1219, 0.1740115 ,
period1,sc01,t1220, 0.170971833 ,
period1,sc01,t1221, 0.160249 ,
period1,sc01,t1222, 0.147696833 ,
period1,sc01,t1223, 0.141489667 ,
period1,sc01,t1224, 0.134557 ,
period1,sc01,t1225, 0.144339667 ,
period1,sc01,t1226, 0.140163333 ,
period1,sc01,t1227, 0.1386135 ,
period1,sc01,t1228, 0.139992167 ,
period1,sc01,t1229, 0.1395425 ,
period1,sc01,t1230, 0.1403425 ,
period1,sc01,t1231, 0.144072333 ,
period1,sc01,t1232, 0.146617 ,
period1,sc01,t1233, 0.149504167 ,
period1,sc01,t1234, 0.156268167 ,
period1,sc01,t1235, 0.157905 ,
period1,sc01,t1236, 0.156409667 ,
period1,sc01,t1237, 0.155120833 ,
period1,sc01,t1238, 0.149830167 ,
period1,sc01,t1239, 0.148054333 ,
period1,sc01,t1240, 0.147158167 ,
period1,sc01,t1241, 0.1490485 ,
period1,sc01,t1242, 0.1627335 ,
period1,sc01,t1243, 0.174675833 ,
period1,sc01,t1244, 0.170774167 ,
period1,sc01,t1245, 0.163839833 ,
period1,sc01,t1246, 0.1578095 ,
period1,sc01,t1247, 0.150587333 ,
period1,sc01,t1248, 0.144116833 ,
period1,sc01,t1249, 0.1544295 ,
period1,sc01,t1250, 0.147298167 ,
period1,sc01,t1251, 0.146038167 ,
period1,sc01,t1252, 0.147789167 ,
period1,sc01,t1253, 0.153228333 ,
period1,sc01,t1254, 0.1638455 ,
period1,sc01,t1255, 0.169810167 ,
period1,sc01,t1256, 0.189348 ,
period1,sc01,t1257, 0.192749667 ,
period1,sc01,t1258, 0.191514 ,
period1,sc01,t1259, 0.189349167 ,
period1,sc01,t1260, 0.1868885 ,
period1,sc01,t1261, 0.183803 ,
period1,sc01,t1262, 0.180997167 ,
period1,sc01,t1263, 0.179085 ,
period1,sc01,t1264, 0.180613167 ,
period1,sc01,t1265, 0.183859667 ,
period1,sc01,t1266, 0.190353333 ,
period1,sc01,t1267, 0.1916815 ,
period1,sc01,t1268, 0.1886995 ,
period1,sc01,t1269, 0.181497667 ,
period1,sc01,t1270, 0.175964 ,
period1,sc01,t1271, 0.170808667 ,
period1,sc01,t1272, 0.166070167 ,
period1,sc01,t1273, 0.169504333 ,
period1,sc01,t1274, 0.162661167 ,
period1,sc01,t1275, 0.1615875 ,
period1,sc01,t1276, 0.163856333 ,
period1,sc01,t1277, 0.167376833 ,
period1,sc01,t1278, 0.179116667 ,
period1,sc01,t1279, 0.186771167 ,
period1,sc01,t1280, 0.197578833 ,
period1,sc01,t1281, 0.204494667 ,
period1,sc01,t1282, 0.198826167 ,
period1,sc01,t1283, 0.196210333 ,
period1,sc01,t1284, 0.194453833 ,
period1,sc01,t1285, 0.194079 ,
period1,sc01,t1286, 0.193398833 ,
period1,sc01,t1287, 0.191530167 ,
period1,sc01,t1288, 0.189790333 ,
period1,sc01,t1289, 0.191082333 ,
period1,sc01,t1290, 0.196589333 ,
period1,sc01,t1291, 0.200004 ,
period1,sc01,t1292, 0.1948425 ,
period1,sc01,t1293, 0.189566 ,
period1,sc01,t1294, 0.182746167 ,
period1,sc01,t1295, 0.177053667 ,
period1,sc01,t1296, 0.1678435 ,
period1,sc01,t1297, 0.168487333 ,
period1,sc01,t1298, 0.159469 ,
period1,sc01,t1299, 0.158835667 ,
period1,sc01,t1300, 0.15988 ,
period1,sc01,t1301, 0.167125 ,
period1,sc01,t1302, 0.177028333 ,
period1,sc01,t1303, 0.187161 ,
period1,sc01,t1304, 0.199071333 ,
period1,sc01,t1305, 0.202072 ,
period1,sc01,t1306, 0.2003935 ,
period1,sc01,t1307, 0.198794167 ,
period1,sc01,t1308, 0.1966505 ,
period1,sc01,t1309, 0.1948725 ,
period1,sc01,t1310, 0.192646 ,
period1,sc01,t1311, 0.19182 ,
period1,sc01,t1312, 0.191845 ,
period1,sc01,t1313, 0.193422833 ,
period1,sc01,t1314, 0.1995975 ,
period1,sc01,t1315, 0.205843333 ,
period1,sc01,t1316, 0.200091667 ,
period1,sc01,t1317, 0.197140333 ,
period1,sc01,t1318, 0.191115167 ,
period1,sc01,t1319, 0.182460833 ,
period1,sc01,t1320, 0.176067333 ,
period1,sc01,t1321, 0.178824167 ,
period1,sc01,t1322, 0.176703667 ,
period1,sc01,t1323, 0.176362833 ,
period1,sc01,t1324, 0.178367167 ,
period1,sc01,t1325, 0.182542333 ,
period1,sc01,t1326, 0.195185667 ,
period1,sc01,t1327, 0.204136833 ,
period1,sc01,t1328, 0.330099333 ,
period1,sc01,t1329, 0.357785167 ,
period1,sc01,t1330, 0.322207333 ,
period1,sc01,t1331, 0.293474 ,
period1,sc01,t1332, 0.277778167 ,
period1,sc01,t1333, 0.242777167 ,
period1,sc01,t1334, 0.2377355 ,
period1,sc01,t1335, 0.228587167 ,
period1,sc01,t1336, 0.226615667 ,
period1,sc01,t1337, 0.225712667 ,
period1,sc01,t1338, 0.2931665 ,
period1,sc01,t1339, 0.364335667 ,
period1,sc01,t1340, 0.3268935 ,
period1,sc01,t1341, 0.221109 ,
period1,sc01,t1342, 0.198483333 ,
period1,sc01,t1343, 0.189656667 ,
