,,,,Production/Discharge [KWh],Production/Discharge [KWh],Production/Discharge [KWh],ENS [KWh],ENS [KWh],Load/Home [KWh],Load/Home [KWh],Electricity Buy [KWh],Electricity Buy [KWh],Electricity Sell [KWh],Electricity Sell [KWh],Spot Price [EUR/KWh],EleCost [EUR/KWh],ElePrice [EUR/KWh]
,,,,BESS,EV,Solar-PV,Node1,Node2,Node1,Node2,Node1,Node2,Node1,Node2,EleR_01,EleR_01,EleR_01
period1,sc01,t0492,2025-01-21 12:27:00,0.0,0.0,0.179676975,0.0,0.0,-16.224,0.0,16.044323025,0.0,0.0,0.0,0.698853833,1.92981729125,0.5590830664
period1,sc01,t0493,2025-01-21 13:27:00,0.0,0.0,0.183171122,0.0,0.0,-10.495999999999999,0.0,10.312828878,0.0,0.0,0.0,0.573644667,1.7733058337500003,0.45891573360000004
period1,sc01,t0494,2025-01-21 14:27:00,0.0,0.0,0.144398431,0.0,0.0,-11.154,0.0,11.009601568999999,0.0,0.0,0.0,0.552820167,1.74727520875,0.44225613360000005
period1,sc01,t0495,2025-01-21 15:27:00,0.0,0.0,0.077460752,0.0,0.0,-5.993,0.0,5.915539248,0.0,0.0,0.0,0.567103667,1.76512958375,0.45368293360000006
period1,sc01,t0496,2025-01-21 16:27:00,0.0,0.0,0.010561826,0.0,0.0,-4.456999999999999,0.0,4.446438173999999,0.0,0.0,0.0,0.937706833,2.22838354125,0.7501654664
period1,sc01,t0497,2025-01-21 17:27:00,0.0,0.0,0.0,0.0,0.0,-10.374,0.0,10.374,0.0,0.0,0.0,1.869738667,3.39342333375,1.4957909336000001
period1,sc01,t0498,2025-01-21 18:27:00,0.0,0.0,0.0,0.0,0.0,-5.616,0.0,5.616,0.0,0.0,0.0,1.870805667,3.39475708375,1.4966445336
period1,sc01,t0499,2025-01-21 19:27:00,0.0,0.0,0.0,0.0,0.0,-8.436999999999998,0.0,8.436999999999998,0.0,0.0,0.0,1.8472345,3.365293125,1.4777876
period1,sc01,t0500,2025-01-21 20:27:00,0.0,0.0,0.0,0.0,0.0,-12.363,0.0,12.363,0.0,0.0,0.0,0.574254833,1.7740685412500001,0.4594038664
period1,sc01,t0501,2025-01-21 21:27:00,0.0,0.0,0.0,0.0,0.0,-10.087,0.0,10.087,0.0,0.0,0.0,0.466197333,1.63899666625,0.3729578664
period1,sc01,t0502,2025-01-21 22:27:00,0.0,0.0,0.0,0.0,0.0,-10.673000000000002,0.0,10.673000000000002,0.0,0.0,0.0,0.338848167,1.47981020875,0.2710785336
period1,sc01,t0503,2025-01-21 23:27:00,0.0,0.0,0.0,0.0,0.0,-4.023,0.0,4.023,0.0,0.0,0.0,0.283446,1.4105575,0.22675679999999998
period1,sc01,t0504,2025-01-22 00:27:00,0.0,0.0,0.0,0.0,0.0,-5.447000000000001,0.0,5.447000000000001,0.0,0.0,0.0,0.258381167,1.37922645875,0.20670493360000003
period1,sc01,t0505,2025-01-22 01:27:00,0.0,0.0,0.0,0.0,0.0,-2.793,0.0,2.793,0.0,0.0,0.0,0.255481333,1.37560166625,0.20438506639999998
period1,sc01,t0506,2025-01-22 02:27:00,0.0,0.0,0.0,0.0,0.0,-5.406999999999999,0.0,5.406999999999999,0.0,0.0,0.0,0.254207333,1.37400916625,0.20336586639999998
period1,sc01,t0507,2025-01-22 03:27:00,0.0,0.0,0.0,0.0,0.0,-5.304,0.0,5.304,0.0,0.0,0.0,0.244032333,1.3612904162500001,0.1952258664
period1,sc01,t0508,2025-01-22 04:27:00,0.0,0.0,0.0,0.0,0.0,-3.1959999999999997,0.0,3.1959999999999997,0.0,0.0,0.0,0.244872,1.36234,0.1958976
period1,sc01,t0509,2025-01-22 05:27:00,0.0,0.0,0.0,0.0,0.0,-5.135,0.0,5.135,0.0,0.0,0.0,0.251666833,1.3708335412500001,0.2013334664
period1,sc01,t0510,2025-01-22 06:27:00,0.0,0.0,0.0,0.0,0.0,-2.5549999999999997,0.0,2.5549999999999997,0.0,0.0,0.0,0.263106833,1.3851335412499999,0.2104854664
period1,sc01,t0511,2025-01-22 07:27:00,0.0,0.0,0.0,0.0,0.0,-5.304,0.0,5.304,0.0,0.0,0.0,0.295409167,1.42551145875,0.2363273336
period1,sc01,t0512,2025-01-22 08:27:00,0.0,0.0,0.0,0.0,0.0,-4.276,0.0,4.276,0.0,0.0,0.0,0.7564205,2.0017756250000005,0.6051364000000001
period1,sc01,t0513,2025-01-22 09:27:00,0.0,0.0,0.0,0.0,0.0,-3.497,0.0,3.497,0.0,0.0,0.0,1.1204645,2.456830625,0.8963716
period1,sc01,t0514,2025-01-22 10:27:00,0.0,0.0,0.0,0.0,0.0,-4.823,0.0,4.823,0.0,0.0,0.0,1.109609667,2.44326208375,0.8876877336
period1,sc01,t0515,2025-01-22 11:27:00,0.0,0.0,0.003525546,0.0,0.0,-2.464,0.0,2.460474454,0.0,0.0,0.0,0.522205833,1.7090072912500003,0.41776466640000004
period1,sc01,t0516,2025-01-22 12:27:00,0.0,0.0,0.007048582,0.0,0.0,-5.565999999999999,0.0,5.558951417999999,0.0,0.0,0.0,0.4665895,1.639486875,0.37327160000000004
period1,sc01,t0517,2025-01-22 13:27:00,0.0,0.0,0.010564043,0.0,0.0,-5.837,0.0,5.826435957,0.0,0.0,0.0,0.401447167,1.55805895875,0.3211577336
period1,sc01,t0518,2025-01-22 14:27:00,0.0,0.0,0.003520501,0.0,0.0,-9.243,0.0,9.239479499,0.0,0.0,0.0,0.353255333,1.4978191662500002,0.2826042664
period1,sc01,t0519,2025-01-22 15:27:00,0.0,0.0,0.0,0.0,0.0,-8.652,0.0,8.652,0.0,0.0,0.0,0.304603167,1.43700395875,0.24368253360000003
period1,sc01,t0520,2025-01-22 16:27:00,0.0,0.0,0.0,0.0,0.0,-3.458,0.0,3.458,0.0,0.0,0.0,0.305510333,1.43813791625,0.24440826640000002
period1,sc01,t0521,2025-01-22 17:27:00,0.0,0.0,0.0,0.0,0.0,-5.007,0.0,5.007,0.0,0.0,0.0,0.349975,1.49371875,0.27998
period1,sc01,t0522,2025-01-22 18:27:00,0.0,0.0,0.0,0.0,0.0,-2.163,0.0,2.163,0.0,0.0,0.0,0.462966333,1.63495791625,0.3703730664
period1,sc01,t0523,2025-01-22 19:27:00,0.0,0.0,0.0,0.0,0.0,-3.0300000000000002,0.0,3.0300000000000002,0.0,0.0,0.0,0.2886505,1.4170631249999999,0.2309204
period1,sc01,t0524,2025-01-22 20:27:00,0.0,0.0,0.0,0.0,0.0,-4.16,0.0,4.16,0.0,0.0,0.0,0.250604167,1.36950520875,0.2004833336
period1,sc01,t0525,2025-01-22 21:27:00,0.0,0.0,0.0,0.0,0.0,-2.87,0.0,2.87,0.0,0.0,0.0,0.231823833,1.3460297912499999,0.1854590664
period1,sc01,t0526,2025-01-22 22:27:00,0.0,0.0,0.0,0.0,0.0,-5.54,0.0,5.54,0.0,0.0,0.0,0.223004,1.335005,0.1784032
period1,sc01,t0527,2025-01-22 23:27:00,0.0,0.0,0.0,0.0,0.0,-2.779,0.0,2.779,0.0,0.0,0.0,0.211405667,1.32050708375,0.16912453360000002
period1,sc01,t0528,2025-01-23 00:27:00,0.0,0.0,0.0,0.0,0.0,-5.361000000000001,0.0,5.361000000000001,0.0,0.0,0.0,0.209279,1.31784875,0.1674232
period1,sc01,t0529,2025-01-23 01:27:00,0.0,0.0,0.0,0.0,0.0,-2.7720000000000002,0.0,2.7720000000000002,0.0,0.0,0.0,0.203290667,1.3103633337500002,0.16263253360000002
period1,sc01,t0530,2025-01-23 02:27:00,0.0,0.0,0.0,0.0,0.0,-5.688000000000001,0.0,5.688000000000001,0.0,0.0,0.0,0.201543,1.3081787500000002,0.1612344
period1,sc01,t0531,2025-01-23 03:27:00,0.0,0.0,0.0,0.0,0.0,-7.460999999999999,0.0,7.460999999999999,0.0,0.0,0.0,0.200561667,1.30695208375,0.16044933360000002
period1,sc01,t0532,2025-01-23 04:27:00,0.0,0.0,0.0,0.0,0.0,-3.059,0.0,3.059,0.0,0.0,0.0,0.201866167,1.30858270875,0.16149293360000003
period1,sc01,t0533,2025-01-23 05:27:00,0.0,0.0,0.0,0.0,0.0,-2.8740000000000006,0.0,2.8740000000000006,0.0,0.0,0.0,0.203402333,1.31050291625,0.1627218664
period1,sc01,t0534,2025-01-23 06:27:00,0.0,0.0,0.0,0.0,0.0,-5.225999999999999,0.0,5.225999999999999,0.0,0.0,0.0,0.202882,1.3098525,0.16230560000000002
period1,sc01,t0535,2025-01-23 07:27:00,0.0,0.0,0.0,0.0,0.0,-4.732,0.0,4.732,0.0,0.0,0.0,0.199046167,1.30505770875,0.15923693360000002
period1,sc01,t0536,2025-01-23 08:27:00,0.0,0.0,0.0,0.0,0.0,-3.098,0.0,3.098,0.0,0.0,0.0,0.209566667,1.3182083337500001,0.1676533336
period1,sc01,t0537,2025-01-23 09:27:00,0.0,0.0,0.0,0.0,0.0,-6.669,0.0,6.669,0.0,0.0,0.0,0.217196,1.327745,0.17375680000000002
period1,sc01,t0538,2025-01-23 10:27:00,0.0,0.0,0.0,0.0,0.0,-10.690999999999999,0.0,10.690999999999999,0.0,0.0,0.0,0.226585333,1.3394816662500002,0.18126826640000002
period1,sc01,t0539,2025-01-23 11:27:00,0.0,0.0,0.017612522,0.0,0.0,-6.916,0.0,6.898387478,0.0,0.0,0.0,0.237567833,1.3532097912499998,0.1900542664
period1,sc01,t0540,2025-01-23 12:27:00,0.0,0.0,0.014102673,0.0,0.0,-3.943999999999999,0.0,3.929897326999999,0.0,0.0,0.0,0.240380667,1.3567258337499999,0.1923045336
period1,sc01,t0541,2025-01-23 13:27:00,0.0,0.0,0.028165751,0.0,0.0,-4.494,0.0,4.465834248999999,0.0,0.0,0.0,0.239671,1.35583875,0.1917368
period1,sc01,t0542,2025-01-23 14:27:00,0.0,0.0,0.003520384,0.0,0.0,-9.136,0.0,9.132479616,0.0,0.0,0.0,0.2302375,1.344046875,0.18419000000000002
period1,sc01,t0543,2025-01-23 15:27:00,0.0,0.0,0.0,0.0,0.0,-7.319,0.0,7.319,0.0,0.0,0.0,0.227153833,1.3401922912500002,0.18172306640000002
period1,sc01,t0544,2025-01-23 16:27:00,0.0,0.0,0.0,0.0,0.0,-4.461000000000001,0.0,4.461000000000001,0.0,0.0,0.0,0.228190833,1.34148854125,0.1825526664
period1,sc01,t0545,2025-01-23 17:27:00,0.0,0.0,0.0,0.0,0.0,-7.527,0.0,7.527,0.0,0.0,0.0,0.241420833,1.35802604125,0.19313666640000002
period1,sc01,t0546,2025-01-23 18:27:00,0.0,0.0,0.0,0.0,0.0,-4.352999999999999,0.0,4.352999999999999,0.0,0.0,0.0,0.253141833,1.37267729125,0.2025134664
period1,sc01,t0547,2025-01-23 19:27:00,0.0,0.0,0.0,0.0,0.0,-2.702,0.0,2.702,0.0,0.0,0.0,0.245402333,1.36300291625,0.19632186640000002
period1,sc01,t0548,2025-01-23 20:27:00,0.0,0.0,0.0,0.0,0.0,-5.827999999999999,0.0,5.827999999999999,0.0,0.0,0.0,0.234793333,1.3497416662500001,0.18783466640000002
period1,sc01,t0549,2025-01-23 21:27:00,0.0,0.0,0.0,0.0,0.0,-2.436,0.0,2.436,0.0,0.0,0.0,0.2271285,1.3401606250000002,0.18170280000000003
period1,sc01,t0550,2025-01-23 22:27:00,0.0,0.0,0.0,0.0,0.0,-5.254,0.0,5.254,0.0,0.0,0.0,0.215714167,1.32589270875,0.17257133360000002
period1,sc01,t0551,2025-01-23 23:27:00,0.0,0.0,0.0,0.0,0.0,-3.8870000000000005,0.0,3.8870000000000005,0.0,0.0,0.0,0.208906333,1.3173829162500001,0.16712506640000002
period1,sc01,t0552,2025-01-24 00:27:00,0.0,0.0,0.0,0.0,0.0,-3.0329999999999995,0.0,3.0329999999999995,0.0,0.0,0.0,0.210313833,1.3191422912500002,0.1682510664
period1,sc01,t0553,2025-01-24 01:27:00,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,2.1,0.0,0.0,0.0,0.201560333,1.30820041625,0.1612482664
period1,sc01,t0554,2025-01-24 02:27:00,0.0,0.0,0.0,0.0,0.0,-4.790000000000001,0.0,4.790000000000001,0.0,0.0,0.0,0.1938745,1.298593125,0.1550996
period1,sc01,t0555,2025-01-24 03:27:00,0.0,0.0,0.0,0.0,0.0,-2.037,0.0,2.037,0.0,0.0,0.0,0.19176,1.29595,0.15340800000000002
period1,sc01,t0556,2025-01-24 04:27:00,0.0,0.0,0.0,0.0,0.0,-4.493,0.0,4.493,0.0,0.0,0.0,0.1905955,1.294494375,0.1524764
period1,sc01,t0557,2025-01-24 05:27:00,0.0,0.0,0.0,0.0,0.0,-3.9389999999999996,0.0,3.9389999999999996,0.0,0.0,0.0,0.191571667,1.2957145837500001,0.15325733360000002
period1,sc01,t0558,2025-01-24 06:27:00,0.0,0.0,0.0,0.0,0.0,-3.281000000000001,0.0,3.281000000000001,0.0,0.0,0.0,0.195182167,1.30022770875,0.1561457336
period1,sc01,t0559,2025-01-24 07:27:00,0.0,0.0,0.0,0.0,0.0,-3.5229999999999997,0.0,3.5229999999999997,0.0,0.0,0.0,0.193617167,1.29827145875,0.15489373360000003
period1,sc01,t0560,2025-01-24 08:27:00,0.0,0.0,0.0,0.0,0.0,-2.367000000000001,0.0,2.367000000000001,0.0,0.0,0.0,0.198265833,1.30408229125,0.15861266640000002
period1,sc01,t0561,2025-01-24 09:27:00,0.0,0.0,0.0,0.0,0.0,-2.8179999999999996,0.0,2.8179999999999996,0.0,0.0,0.0,0.203907667,1.31113458375,0.1631261336
period1,sc01,t0562,2025-01-24 10:27:00,0.0,0.0,0.0,0.0,0.0,-3.952,0.0,3.952,0.0,0.0,0.0,0.2032555,1.3103193750000002,0.1626044
period1,sc01,t0563,2025-01-24 11:27:00,0.0,0.0,0.0,0.0,0.0,-4.225,0.0,4.225,0.0,0.0,0.0,0.207741,1.31592625,0.16619280000000003
period1,sc01,t0564,2025-01-24 12:27:00,0.0,0.0,0.116331643,0.0,0.0,-2.835000000000001,0.0,2.7186683570000008,0.0,0.0,0.0,0.209545167,1.3181814587499998,0.16763613360000001
period1,sc01,t0565,2025-01-24 13:27:00,0.0,0.0,0.2078533,0.0,0.0,-2.293,0.0,2.0851467,0.0,0.0,0.0,0.208046167,1.3163077087500001,0.1664369336
period1,sc01,t0566,2025-01-24 14:27:00,0.0,0.0,0.200768524,0.0,0.0,-3.497,0.0,3.296231476,0.0,0.0,0.0,0.206042167,1.31380270875,0.1648337336
period1,sc01,t0567,2025-01-24 15:27:00,0.0,0.0,0.144377796,0.0,0.0,-3.7439999999999998,0.0,3.5996222039999997,0.0,0.0,0.0,0.205640167,1.31330020875,0.16451213360000003
period1,sc01,t0568,2025-01-24 16:27:00,0.0,0.0,0.05984436,0.0,0.0,-2.846,0.0,2.78615564,0.0,0.0,0.0,0.209396833,1.31799604125,0.1675174664
period1,sc01,t0569,2025-01-24 17:27:00,0.0,0.0,0.0,0.0,0.0,-4.069,0.0,4.069,0.0,0.0,0.0,0.221836167,1.33354520875,0.17746893360000002
period1,sc01,t0570,2025-01-24 18:27:00,0.0,0.0,0.0,0.0,0.0,-4.921,0.0,4.921,0.0,0.0,0.0,0.235753,1.35094125,0.1886024
period1,sc01,t0571,2025-01-24 19:27:00,0.0,0.0,0.0,0.0,0.0,-3.306,0.0,3.306,0.0,0.0,0.0,0.234557167,1.34944645875,0.18764573360000003
period1,sc01,t0572,2025-01-24 20:27:00,0.0,0.0,0.0,0.0,0.0,-5.824000000000001,0.0,5.824000000000001,0.0,0.0,0.0,0.223008667,1.33501083375,0.1784069336
period1,sc01,t0573,2025-01-24 21:27:00,0.0,0.0,0.0,0.0,0.0,-6.3370000000000015,0.0,6.3370000000000015,0.0,0.0,0.0,0.212802667,1.32225333375,0.1702421336
period1,sc01,t0574,2025-01-24 22:27:00,0.0,0.0,0.0,0.0,0.0,-5.212999999999999,0.0,5.212999999999999,0.0,0.0,0.0,0.206999833,1.31499979125,0.16559986640000002
period1,sc01,t0575,2025-01-24 23:27:00,0.0,0.0,0.0,0.0,0.0,-3.1110000000000007,0.0,3.1110000000000007,0.0,0.0,0.0,0.2034115,1.3105143750000001,0.16272920000000002
period1,sc01,t0576,2025-01-25 00:27:00,0.0,0.0,0.0,0.0,0.0,-4.718999999999999,0.0,4.718999999999999,0.0,0.0,0.0,0.200885333,1.30735666625,0.16070826640000002
period1,sc01,t0577,2025-01-25 01:27:00,0.0,0.0,0.0,0.0,0.0,-0.8119999999999999,0.0,0.8119999999999999,0.0,0.0,0.0,0.185795167,1.28849395875,0.14863613360000003
period1,sc01,t0578,2025-01-25 02:27:00,0.0,0.0,0.0,0.0,0.0,-4.2379999999999995,0.0,4.2379999999999995,0.0,0.0,0.0,0.181974667,1.28371833375,0.1455797336
period1,sc01,t0579,2025-01-25 03:27:00,0.0,0.0,0.0,0.0,0.0,-5.365,0.0,5.365,0.0,0.0,0.0,0.182296167,1.28412020875,0.14583693360000002
period1,sc01,t0580,2025-01-25 04:27:00,0.0,0.0,0.0,0.0,0.0,-2.345,0.0,2.345,0.0,0.0,0.0,0.185074167,1.28759270875,0.1480593336
period1,sc01,t0581,2025-01-25 05:27:00,0.0,0.0,0.0,0.0,0.0,-4.425,0.0,4.425,0.0,0.0,0.0,0.188422667,1.29177833375,0.1507381336
period1,sc01,t0582,2025-01-25 06:27:00,0.0,0.0,0.0,0.0,0.0,-2.135,0.0,2.135,0.0,0.0,0.0,0.197808167,1.3035102087500001,0.15824653360000002
period1,sc01,t0583,2025-01-25 07:27:00,0.0,0.0,0.0,0.0,0.0,-4.689,0.0,4.689,0.0,0.0,0.0,0.221092333,1.3326154162500001,0.17687386640000002
period1,sc01,t0584,2025-01-25 08:27:00,0.0,0.0,0.0,0.0,0.0,-2.261,0.0,2.261,0.0,0.0,0.0,0.279048167,1.4050602087500002,0.2232385336
period1,sc01,t0585,2025-01-25 09:27:00,0.0,0.0,0.0,0.0,0.0,-2.492,0.0,2.492,0.0,0.0,0.0,0.312760667,1.4472008337500002,0.2502085336
period1,sc01,t0586,2025-01-25 10:27:00,0.0,0.0,0.148041719,0.0,0.0,-4.498,0.0,4.349958281,0.0,0.0,0.0,0.255325167,1.3754064587500001,0.20426013360000003
period1,sc01,t0587,2025-01-25 11:27:00,0.0,0.0,0.239586168,0.0,0.0,-2.1980000000000004,0.0,1.9584138320000004,0.0,0.0,0.0,0.309763833,1.4434547912500002,0.2478110664
period1,sc01,t0588,2025-01-25 12:27:00,0.0,0.0,0.264178484,0.0,0.0,-5.651999999999999,0.0,5.387821515999999,0.0,0.0,0.0,0.265738833,1.3884235412500001,0.21259106640000003
period1,sc01,t0589,2025-01-25 13:27:00,0.0,0.0,0.204347297,0.0,0.0,-5.005,0.0,4.800652703,0.0,0.0,0.0,0.231337,1.3454212499999998,0.1850696
period1,sc01,t0590,2025-01-25 14:27:00,0.0,0.0,0.218370271,0.0,0.0,-3.665,0.0,3.446629729,0.0,0.0,0.0,0.259026167,1.38003270875,0.2072209336
period1,sc01,t0591,2025-01-25 15:27:00,0.0,0.0,0.147874913,0.0,0.0,-3.696,0.0,3.5481250870000003,0.0,0.0,0.0,0.232219167,1.34652395875,0.1857753336
period1,sc01,t0592,2025-01-25 16:27:00,0.0,0.0,0.03520139,0.0,0.0,-7.754,0.0,7.7187986099999994,0.0,0.0,0.0,0.230474167,1.34434270875,0.18437933360000003
period1,sc01,t0593,2025-01-25 17:27:00,0.0,0.0,0.0,0.0,0.0,-7.838000000000001,0.0,7.838000000000001,0.0,0.0,0.0,0.234945667,1.3499320837500002,0.1879565336
period1,sc01,t0594,2025-01-25 18:27:00,0.0,0.0,0.0,0.0,0.0,-3.962,0.0,3.962,0.0,0.0,0.0,0.240349167,1.35668645875,0.19227933360000002
period1,sc01,t0595,2025-01-25 19:27:00,0.0,0.0,0.0,0.0,0.0,-3.7989999999999995,0.0,3.7989999999999995,0.0,0.0,0.0,0.22587,1.3385875,0.180696
period1,sc01,t0596,2025-01-25 20:27:00,0.0,0.0,0.0,0.0,0.0,-6.850999999999999,0.0,6.850999999999999,0.0,0.0,0.0,0.209828833,1.31853604125,0.1678630664
period1,sc01,t0597,2025-01-25 21:27:00,0.0,0.0,0.0,0.0,0.0,-1.799,0.0,1.799,0.0,0.0,0.0,0.2031665,1.310208125,0.16253320000000002
period1,sc01,t0598,2025-01-25 22:27:00,0.0,0.0,0.0,0.0,0.0,-4.761000000000001,0.0,4.761000000000001,0.0,0.0,0.0,0.1967545,1.302193125,0.1574036
period1,sc01,t0599,2025-01-25 23:27:00,0.0,0.0,0.0,0.0,0.0,-2.420000000000001,0.0,2.420000000000001,0.0,0.0,0.0,0.178546333,1.27943291625,0.14283706640000002
period1,sc01,t0600,2025-01-26 00:27:00,0.0,0.0,0.0,0.0,0.0,-3.38,0.0,3.38,0.0,0.0,0.0,0.167536833,1.26567104125,0.1340294664
period1,sc01,t0601,2025-01-26 01:27:00,0.0,0.0,0.0,0.0,0.0,-1.673,0.0,1.673,0.0,0.0,0.0,0.1572365,1.252795625,0.12578920000000002
period1,sc01,t0602,2025-01-26 02:27:00,0.0,0.0,0.0,0.0,0.0,-3.1769999999999996,0.0,3.1769999999999996,0.0,0.0,0.0,0.152229667,1.24653708375,0.12178373360000001
period1,sc01,t0603,2025-01-26 03:27:00,0.0,0.0,0.0,0.0,0.0,-3.758000000000001,0.0,3.758000000000001,0.0,0.0,0.0,0.1474915,1.240614375,0.1179932
period1,sc01,t0604,2025-01-26 04:27:00,0.0,0.0,0.0,0.0,0.0,-1.792,0.0,1.792,0.0,0.0,0.0,0.147658833,1.24082354125,0.1181270664
period1,sc01,t0605,2025-01-26 05:27:00,0.0,0.0,0.0,0.0,0.0,-3.345999999999999,0.0,3.345999999999999,0.0,0.0,0.0,0.1523935,1.246741875,0.12191479999999999
period1,sc01,t0606,2025-01-26 06:27:00,0.0,0.0,0.0,0.0,0.0,-1.764,0.0,1.764,0.0,0.0,0.0,0.157487,1.25310875,0.1259896
period1,sc01,t0607,2025-01-26 07:27:00,0.0,0.0,0.0,0.0,0.0,-4.185,0.0,4.185,0.0,0.0,0.0,0.1674605,1.265575625,0.13396840000000002
period1,sc01,t0608,2025-01-26 08:27:00,0.0,0.0,0.0,0.0,0.0,-2.0650000000000004,0.0,2.0650000000000004,0.0,0.0,0.0,0.174655167,1.2745689587500002,0.1397241336
period1,sc01,t0609,2025-01-26 09:27:00,0.0,0.0,0.035649784,0.0,0.0,-1.883,0.0,1.847350216,0.0,0.0,0.0,0.179678333,1.28084791625,0.1437426664
period1,sc01,t0610,2025-01-26 10:27:00,0.0,0.0,0.533104059,0.0,0.0,-3.627,0.0,3.0938959409999995,0.0,0.0,0.0,0.179581667,1.28072708375,0.1436653336
period1,sc01,t0611,2025-01-26 11:27:00,0.0,0.0,1.865554778,0.0,0.0,-2.117,0.0,0.2514452220000001,0.0,0.0,0.0,0.179670667,1.28083833375,0.14373653360000002
period1,sc01,t0612,2025-01-26 12:27:00,0.0,0.0,4.073421892,0.0,0.0,-3.393,0.0,0.0,0.0,-0.680421892,0.0,0.179095333,1.28011916625,0.1432762664
period1,sc01,t0613,2025-01-26 13:27:00,0.0,0.0,5.010425033,0.0,0.0,-3.263,0.0,0.0,0.0,-1.7474250329999998,0.0,0.177633667,1.27829208375,0.1421069336
period1,sc01,t0614,2025-01-26 14:27:00,0.0,0.0,1.661913722,0.0,0.0,-1.7669999999999995,0.0,0.10508627799999948,0.0,0.0,0.0,0.177261667,1.27782708375,0.1418093336
period1,sc01,t0615,2025-01-26 15:27:00,0.0,0.0,0.538672207,0.0,0.0,-3.5100000000000002,0.0,2.9713277930000004,0.0,0.0,0.0,0.177367667,1.27795958375,0.1418941336
period1,sc01,t0616,2025-01-26 16:27:00,0.0,0.0,0.126720777,0.0,0.0,-2.31,0.0,2.183279223,0.0,0.0,0.0,0.177863333,1.2785791662500001,0.14229066640000002
period1,sc01,t0617,2025-01-26 17:27:00,0.0,0.0,0.0,0.0,0.0,-3.7830000000000004,0.0,3.7830000000000004,0.0,0.0,0.0,0.180454,1.2818175,0.1443632
period1,sc01,t0618,2025-01-26 18:27:00,0.0,0.0,0.0,0.0,0.0,-2.0669999999999993,0.0,2.0669999999999993,0.0,0.0,0.0,0.1824105,1.284263125,0.1459284
period1,sc01,t0619,2025-01-26 19:27:00,0.0,0.0,0.0,0.0,0.0,-2.593,0.0,2.593,0.0,0.0,0.0,0.179398833,1.28049854125,0.1435190664
period1,sc01,t0620,2025-01-26 20:27:00,0.0,0.0,0.0,0.0,0.0,-4.667,0.0,4.667,0.0,0.0,0.0,0.173972,1.2737150000000002,0.13917759999999998
period1,sc01,t0621,2025-01-26 21:27:00,0.0,0.0,0.0,0.0,0.0,-3.578,0.0,3.578,0.0,0.0,0.0,0.171098333,1.27012291625,0.1368786664
period1,sc01,t0622,2025-01-26 22:27:00,0.0,0.0,0.0,0.0,0.0,-3.302,0.0,3.302,0.0,0.0,0.0,0.168527167,1.26690895875,0.13482173360000002
period1,sc01,t0623,2025-01-26 23:27:00,0.0,0.0,0.0,0.0,0.0,-1.5819999999999999,0.0,1.5819999999999999,0.0,0.0,0.0,0.161655,1.25831875,0.129324
period1,sc01,t0624,2025-01-27 00:27:00,0.0,0.0,0.0,0.0,0.0,-2.998,0.0,2.998,0.0,0.0,0.0,0.1487605,1.2422006250000002,0.1190084
period1,sc01,t0625,2025-01-27 01:27:00,0.0,0.0,0.0,0.0,0.0,-1.5400000000000005,0.0,1.5400000000000005,0.0,0.0,0.0,0.1363475,1.226684375,0.10907800000000001
period1,sc01,t0626,2025-01-27 02:27:00,0.0,0.0,0.0,0.0,0.0,-2.6,0.0,2.6,0.0,0.0,0.0,0.133169667,1.22271208375,0.1065357336
period1,sc01,t0627,2025-01-27 03:27:00,0.0,0.0,0.0,0.0,0.0,-4.381,0.0,4.381,0.0,0.0,0.0,0.128470167,1.21683770875,0.1027761336
period1,sc01,t0628,2025-01-27 04:27:00,0.0,0.0,0.0,0.0,0.0,-3.7989999999999995,0.0,3.7989999999999995,0.0,0.0,0.0,0.130810667,1.21976333375,0.1046485336
period1,sc01,t0629,2025-01-27 05:27:00,0.0,0.0,0.0,0.0,0.0,-5.678,0.0,5.678,0.0,0.0,0.0,0.129282333,1.21785291625,0.10342586640000001
period1,sc01,t0630,2025-01-27 06:27:00,0.0,0.0,0.0,0.0,0.0,-2.912,0.0,2.912,0.0,0.0,0.0,0.141459333,1.23307416625,0.1131674664
period1,sc01,t0631,2025-01-27 07:27:00,0.0,0.0,0.0,0.0,0.0,-2.626,0.0,2.626,0.0,0.0,0.0,0.155723667,1.25090458375,0.12457893360000001
period1,sc01,t0632,2025-01-27 08:27:00,0.0,0.0,0.0,0.0,0.0,-2.4340000000000006,0.0,2.4340000000000006,0.0,0.0,0.0,0.164237167,1.26154645875,0.1313897336
period1,sc01,t0633,2025-01-27 09:27:00,0.0,0.0,0.000157715,0.0,0.0,-1.8330000000000002,0.0,1.8328422850000001,0.0,0.0,0.0,0.166413,1.26426625,0.1331304
period1,sc01,t0634,2025-01-27 10:27:00,0.0,0.0,0.179823245,0.0,0.0,-3.237,0.0,3.057176755,0.0,0.0,0.0,0.165416167,1.26302020875,0.1323329336
period1,sc01,t0635,2025-01-27 11:27:00,0.0,0.0,0.349391192,0.0,0.0,-1.7770000000000001,0.0,1.427608808,0.0,0.0,0.0,0.165752167,1.26344020875,0.13260173360000002
period1,sc01,t0636,2025-01-27 12:27:00,0.0,0.0,1.042512629,0.0,0.0,-3.003,0.0,1.9604873710000001,0.0,0.0,0.0,0.1640915,1.261364375,0.1312732
