Period,Scenario,LoadLevel,Sell,Date
period1,sc01,t1140,1.5873214840000003,2025-02-17 12:27:00
period1,sc01,t3810,1.587026032,2025-06-08 18:27:00
period1,sc01,t2847,1.5865287470000005,2025-04-29 15:27:00
period1,sc01,t2412,1.585463543,2025-04-11 12:27:00
period1,sc01,t6368,1.580812199,2025-09-23 08:27:00
period1,sc01,t2535,1.5806653279999998,2025-04-16 15:27:00
period1,sc01,t5605,1.5783145299999999,2025-08-22 13:27:00
period1,sc01,t3705,1.5734030589999999,2025-06-04 09:27:00
period1,sc01,t2008,1.568952737,2025-03-25 16:27:00
period1,sc01,t3738,1.562458439,2025-06-05 18:27:00
period1,sc01,t5601,1.5599870789999999,2025-08-22 09:27:00
period1,sc01,t2267,1.5595916640000003,2025-04-05 11:27:00
period1,sc01,t7234,1.55798343,2025-10-29 10:27:00
period1,sc01,t5027,1.553560458,2025-07-29 11:27:00
period1,sc01,t4666,1.547269586,2025-07-14 10:27:00
period1,sc01,t2200,1.5445876550000002,2025-04-02 16:27:00
period1,sc01,t5581,1.5422565980000003,2025-08-21 13:27:00
period1,sc01,t2103,1.5400532350000002,2025-03-29 15:27:00
period1,sc01,t4145,1.535177822,2025-06-22 17:27:00
period1,sc01,t1428,1.531289663,2025-03-01 12:27:00
period1,sc01,t4502,1.5269674899999999,2025-07-07 14:27:00
period1,sc01,t2506,1.5264607273,2025-04-15 10:27:00
period1,sc01,t5603,1.525831065,2025-08-22 11:27:00
period1,sc01,t4164,1.5249632590000002,2025-06-23 12:27:00
period1,sc01,t4737,1.5046823660000002,2025-07-17 09:27:00
period1,sc01,t2391,1.5040996069999997,2025-04-10 15:27:00
period1,sc01,t2512,1.5040296979,2025-04-15 16:27:00
period1,sc01,t3799,1.4985617199999997,2025-06-08 07:27:00
period1,sc01,t4495,1.494541044,2025-07-07 07:27:00
period1,sc01,t3400,1.4922080020000001,2025-05-22 16:27:00
period1,sc01,t4190,1.4841138100000002,2025-06-24 14:27:00
period1,sc01,t6590,1.479626851,2025-10-02 14:27:00
period1,sc01,t2097,1.477863362,2025-03-29 09:27:00
period1,sc01,t5919,1.4769516660000002,2025-09-04 15:27:00
period1,sc01,t6208,1.476842038,2025-09-16 16:27:00
period1,sc01,t7258,1.4715626719999992,2025-10-30 10:27:00
period1,sc01,t4361,1.4695276130000001,2025-07-01 17:27:00
period1,sc01,t4622,1.4661825120000003,2025-07-12 14:27:00
period1,sc01,t2799,1.465518407,2025-04-27 15:27:00
period1,sc01,t2983,1.4651598659999998,2025-05-05 07:27:00
period1,sc01,t4383,1.4600714479999999,2025-07-02 15:27:00
period1,sc01,t4696,1.450519845,2025-07-15 16:27:00
period1,sc01,t3474,1.4478524769999999,2025-05-25 18:27:00
period1,sc01,t4842,1.446213094,2025-07-21 18:27:00
period1,sc01,t2897,1.445634694,2025-05-01 17:27:00
period1,sc01,t4378,1.443058088,2025-07-02 10:27:00
period1,sc01,t4112,1.439122172,2025-06-21 08:27:00
period1,sc01,t3114,1.43815401,2025-05-10 18:27:00
period1,sc01,t4759,1.435609338,2025-07-18 07:27:00
period1,sc01,t5767,1.4335894450000002,2025-08-29 07:27:00
period1,sc01,t4359,1.4319642189999997,2025-07-01 15:27:00
period1,sc01,t5457,1.430706061,2025-08-16 09:27:00
period1,sc01,t3378,1.430647682,2025-05-21 18:27:00
period1,sc01,t3090,1.426738029,2025-05-09 18:27:00
period1,sc01,t5848,1.418669501,2025-09-01 16:27:00
period1,sc01,t5918,1.411161361,2025-09-04 14:27:00
period1,sc01,t5370,1.4016616670000002,2025-08-12 18:27:00
period1,sc01,t4285,1.399673456,2025-06-28 13:27:00
period1,sc01,t3918,1.3989939364000001,2025-06-13 06:27:00
period1,sc01,t6346,1.398745347,2025-09-22 10:27:00
period1,sc01,t5945,1.3956579470000001,2025-09-05 17:27:00
period1,sc01,t3424,1.395117684,2025-05-23 16:27:00
period1,sc01,t5346,1.3947007729999998,2025-08-11 18:27:00
period1,sc01,t3299,1.387621702,2025-05-18 11:27:00
period1,sc01,t7238,1.3836741460000002,2025-10-29 14:27:00
period1,sc01,t4377,1.3817088350000002,2025-07-02 09:27:00
period1,sc01,t2170,1.381002057,2025-04-01 10:27:00
period1,sc01,t4927,1.3776489429999998,2025-07-25 07:27:00
period1,sc01,t4625,1.3748739040000002,2025-07-12 17:27:00
period1,sc01,t4831,1.374742443,2025-07-21 07:27:00
period1,sc01,t3608,1.372017736,2025-05-31 08:27:00
period1,sc01,t6037,1.3709263530000002,2025-09-09 13:27:00
period1,sc01,t5154,1.367013619,2025-08-03 18:27:00
period1,sc01,t5298,1.366778984,2025-08-09 18:27:00
period1,sc01,t5082,1.366454614,2025-07-31 18:27:00
period1,sc01,t2364,1.3644983119999998,2025-04-09 12:27:00
period1,sc01,t5071,1.360770082,2025-07-31 07:27:00
period1,sc01,t4519,1.360234197,2025-07-08 07:27:00
period1,sc01,t1474,1.3583053520000004,2025-03-03 10:27:00
period1,sc01,t3210,1.357507789,2025-05-14 18:27:00
period1,sc01,t1958,1.356492699,2025-03-23 14:27:00
period1,sc01,t5226,1.352896302,2025-08-06 18:27:00
period1,sc01,t2533,1.3522455359999999,2025-04-16 13:27:00
period1,sc01,t4712,1.3509406259999999,2025-07-16 08:27:00
period1,sc01,t6495,1.347736673,2025-09-28 15:27:00
period1,sc01,t6087,1.3458495480000003,2025-09-11 15:27:00
period1,sc01,t2797,1.344922267,2025-04-27 13:27:00
period1,sc01,t2960,1.3446985809999998,2025-05-04 08:27:00
period1,sc01,t5865,1.335675866,2025-09-02 09:27:00
period1,sc01,t2559,1.335019115,2025-04-17 15:27:00
period1,sc01,t4017,1.3349345600000002,2025-06-17 09:27:00
period1,sc01,t4045,1.332084375,2025-06-18 13:27:00
period1,sc01,t3587,1.330457849,2025-05-30 11:27:00
period1,sc01,t5058,1.330070041,2025-07-30 18:27:00
period1,sc01,t5553,1.3294220540000001,2025-08-20 09:27:00
period1,sc01,t4283,1.329068762,2025-06-28 11:27:00
period1,sc01,t2888,1.328317666,2025-05-01 08:27:00
period1,sc01,t4766,1.326019927,2025-07-18 14:27:00
period1,sc01,t4914,1.326007513,2025-07-24 18:27:00
period1,sc01,t2439,1.3247678371999998,2025-04-12 15:27:00
period1,sc01,t2528,1.3221238249999998,2025-04-16 08:27:00
period1,sc01,t5312,1.319332253,2025-08-10 08:27:00
period1,sc01,t1815,1.315483409,2025-03-17 15:27:00
period1,sc01,t2465,1.3105949796000003,2025-04-13 17:27:00
period1,sc01,t5729,1.306222308,2025-08-27 17:27:00
period1,sc01,t3127,1.304037861,2025-05-11 07:27:00
period1,sc01,t2217,1.3022283409999993,2025-04-03 09:27:00
period1,sc01,t5558,1.295701461,2025-08-20 14:27:00
period1,sc01,t3690,1.294679271,2025-06-03 18:27:00
period1,sc01,t5959,1.2943789879999998,2025-09-06 07:27:00
period1,sc01,t4161,1.291996883,2025-06-23 09:27:00
period1,sc01,t5178,1.289974513,2025-08-04 18:27:00
period1,sc01,t2289,1.2869137039999994,2025-04-06 09:27:00
period1,sc01,t4284,1.285231194,2025-06-28 12:27:00
period1,sc01,t7287,1.284434772,2025-10-31 15:27:00
period1,sc01,t4047,1.277383236,2025-06-18 15:27:00
period1,sc01,t4938,1.277110563,2025-07-25 18:27:00
period1,sc01,t4690,1.2715470960000002,2025-07-15 10:27:00
period1,sc01,t4697,1.269931096,2025-07-15 17:27:00
period1,sc01,t5106,1.26909183,2025-08-01 18:27:00
period1,sc01,t2489,1.2670497142999997,2025-04-14 17:27:00
period1,sc01,t5415,1.26267487,2025-08-14 15:27:00
period1,sc01,t2244,1.2603540190000002,2025-04-04 12:27:00
period1,sc01,t5048,1.259034774,2025-07-30 08:27:00
period1,sc01,t3415,1.2568569969999999,2025-05-23 07:27:00
period1,sc01,t2800,1.2562338859999997,2025-04-27 16:27:00
period1,sc01,t4312,1.2560505599999998,2025-06-29 16:27:00
period1,sc01,t5216,1.253896806,2025-08-06 08:27:00
period1,sc01,t0659,1.2532841660000007,2025-01-28 11:27:00
period1,sc01,t2839,1.252438164,2025-04-29 07:27:00
period1,sc01,t2994,1.2511513980000002,2025-05-05 18:27:00
period1,sc01,t4930,1.248629427,2025-07-25 10:27:00
period1,sc01,t4255,1.243090315,2025-06-27 07:27:00
period1,sc01,t6160,1.2404879160000002,2025-09-14 16:27:00
period1,sc01,t2866,1.239208702,2025-04-30 10:27:00
period1,sc01,t6089,1.237618756,2025-09-11 17:27:00
period1,sc01,t1787,1.236334736,2025-03-16 11:27:00
period1,sc01,t2849,1.2324381899999999,2025-04-29 17:27:00
period1,sc01,t4505,1.231700743,2025-07-07 17:27:00
period1,sc01,t4639,1.229209601,2025-07-13 07:27:00
period1,sc01,t6712,1.2268543040000002,2025-10-07 16:27:00
period1,sc01,t6301,1.226106274,2025-09-20 13:27:00
period1,sc01,t2605,1.225886993,2025-04-19 13:27:00
period1,sc01,t3487,1.224489394,2025-05-26 07:27:00
period1,sc01,t4592,1.2159633479999998,2025-07-11 08:27:00
period1,sc01,t6128,1.205002714,2025-09-13 08:27:00
period1,sc01,t4617,1.2034247439999999,2025-07-12 09:27:00
period1,sc01,t6113,1.202364172,2025-09-12 17:27:00
period1,sc01,t4764,1.20152346,2025-07-18 12:27:00
period1,sc01,t2579,1.196577466,2025-04-18 11:27:00
period1,sc01,t5201,1.196425751,2025-08-05 17:27:00
period1,sc01,t1956,1.1923040340000002,2025-03-23 12:27:00
period1,sc01,t5585,1.1896373620000003,2025-08-21 17:27:00
period1,sc01,t4742,1.1891272079999995,2025-07-17 14:27:00
period1,sc01,t5144,1.188570221,2025-08-03 08:27:00
period1,sc01,t2768,1.186461077,2025-04-26 08:27:00
period1,sc01,t4432,1.1857986620000003,2025-07-04 16:27:00
period1,sc01,t2245,1.1784670090000002,2025-04-04 13:27:00
period1,sc01,t5096,1.176352497,2025-08-01 08:27:00
period1,sc01,t6129,1.173690785,2025-09-13 09:27:00
period1,sc01,t4425,1.1725621099999999,2025-07-04 09:27:00
period1,sc01,t0900,1.1696669219999998,2025-02-07 12:27:00
period1,sc01,t3563,1.1674466609999998,2025-05-29 11:27:00
period1,sc01,t2102,1.1659711000000001,2025-03-29 14:27:00
period1,sc01,t5888,1.1653386669999999,2025-09-03 08:27:00
period1,sc01,t1859,1.157052451,2025-03-19 11:27:00
period1,sc01,t4999,1.1570242099999999,2025-07-28 07:27:00
period1,sc01,t3425,1.155957576,2025-05-23 17:27:00
period1,sc01,t4434,1.149878673,2025-07-04 18:27:00
period1,sc01,t5168,1.1496790829999999,2025-08-04 08:27:00
period1,sc01,t3186,1.148490834,2025-05-13 18:27:00
period1,sc01,t4926,1.147590953,2025-07-25 06:27:00
period1,sc01,t3162,1.146751622,2025-05-12 18:27:00
period1,sc01,t2921,1.145122487,2025-05-02 17:27:00
period1,sc01,t6592,1.144726705,2025-10-02 16:27:00
period1,sc01,t4735,1.1424339879999998,2025-07-17 07:27:00
period1,sc01,t4615,1.1424080749999999,2025-07-12 07:27:00
period1,sc01,t6517,1.1375013580000002,2025-09-29 13:27:00
period1,sc01,t2005,1.1280361829999999,2025-03-25 13:27:00
period1,sc01,t3303,1.1232738420000001,2025-05-18 15:27:00
period1,sc01,t2081,1.12323923,2025-03-28 17:27:00
period1,sc01,t6515,1.1219419780000002,2025-09-29 11:27:00
period1,sc01,t6538,1.1212164639999997,2025-09-30 10:27:00
period1,sc01,t2726,1.118574787,2025-04-24 14:27:00
period1,sc01,t4070,1.1053754980000001,2025-06-19 14:27:00
period1,sc01,t6640,1.1038709240000002,2025-10-04 16:27:00
period1,sc01,t4591,1.101282774,2025-07-11 07:27:00
period1,sc01,t4303,1.0972066059999999,2025-06-29 07:27:00
period1,sc01,t6422,1.0963521180000002,2025-09-25 14:27:00
period1,sc01,t2173,1.095898644,2025-04-01 13:27:00
period1,sc01,t2970,1.089954468,2025-05-04 18:27:00
period1,sc01,t6924,1.089821291,2025-10-16 12:27:00
period1,sc01,t1913,1.0887862270000002,2025-03-21 17:27:00
period1,sc01,t4427,1.088602901,2025-07-04 11:27:00
period1,sc01,t3305,1.0865354910000002,2025-05-18 17:27:00
period1,sc01,t3976,1.0850936239999998,2025-06-15 16:27:00
period1,sc01,t4279,1.084667439,2025-06-28 07:27:00
period1,sc01,t6271,1.079980559,2025-09-19 07:27:00
period1,sc01,t5413,1.078270329,2025-08-14 13:27:00
period1,sc01,t2630,1.0694710420000002,2025-04-20 14:27:00
period1,sc01,t3396,1.058670201,2025-05-22 12:27:00
period1,sc01,t4577,1.0562067979999998,2025-07-10 17:27:00
period1,sc01,t4025,1.053683869,2025-06-17 17:27:00
period1,sc01,t4984,1.0525606650000001,2025-07-27 16:27:00
period1,sc01,t2316,1.052440114,2025-04-07 12:27:00
period1,sc01,t2680,1.05030836,2025-04-22 16:27:00
period1,sc01,t5394,1.049880593,2025-08-13 18:27:00
period1,sc01,t2873,1.0435548000000001,2025-04-30 17:27:00
period1,sc01,t2145,1.042028544,2025-03-31 09:27:00
period1,sc01,t5514,1.040190454,2025-08-18 18:27:00
period1,sc01,t3066,1.037437538,2025-05-08 18:27:00
period1,sc01,t4289,1.0343700969999998,2025-06-28 17:27:00
period1,sc01,t4482,1.0313212040000002,2025-07-06 18:27:00
period1,sc01,t4962,1.0262904769999999,2025-07-26 18:27:00
period1,sc01,t2601,1.023370592,2025-04-19 09:27:00
period1,sc01,t4314,1.0208057099999999,2025-06-29 18:27:00
period1,sc01,t2392,1.0193161270000002,2025-04-10 16:27:00
period1,sc01,t6830,1.017908216,2025-10-12 14:27:00
period1,sc01,t5438,1.01776253,2025-08-15 14:27:00
period1,sc01,t2342,1.0152664420000002,2025-04-08 14:27:00
period1,sc01,t3277,1.01521823,2025-05-17 13:27:00
period1,sc01,t3520,1.0084552329999996,2025-05-27 16:27:00
period1,sc01,t4119,1.007525728,2025-06-21 15:27:00
period1,sc01,t4770,1.0046550650000001,2025-07-18 18:27:00
period1,sc01,t4384,1.003205919,2025-07-02 16:27:00
period1,sc01,t3346,0.9975377490000001,2025-05-20 10:27:00
period1,sc01,t5336,0.9944411149999999,2025-08-11 08:27:00
period1,sc01,t1236,0.9940497239999999,2025-02-21 12:27:00
period1,sc01,t4074,0.9912883509999997,2025-06-19 18:27:00
period1,sc01,t4665,0.9903309089999999,2025-07-14 09:27:00
period1,sc01,t6200,0.9896485940000002,2025-09-16 08:27:00
period1,sc01,t7979,0.9886844099999994,2025-11-29 11:27:00
period1,sc01,t2368,0.9846853309999999,2025-04-09 16:27:00
period1,sc01,t3472,0.979812838,2025-05-25 16:27:00
period1,sc01,t2671,0.9790894880000001,2025-04-22 07:27:00
period1,sc01,t1669,0.9785708679999998,2025-03-11 13:27:00
period1,sc01,t2224,0.9766540849999994,2025-04-03 16:27:00
period1,sc01,t7334,0.974521595,2025-11-02 14:27:00
period1,sc01,t5192,0.9677879439999999,2025-08-05 08:27:00
period1,sc01,t5034,0.9663580169999999,2025-07-29 18:27:00
period1,sc01,t5897,0.9626162810000001,2025-09-03 17:27:00
period1,sc01,t2537,0.9563410309999998,2025-04-16 17:27:00
period1,sc01,t2654,0.9559580139999999,2025-04-21 14:27:00
period1,sc01,t6152,0.9547899490000002,2025-09-14 08:27:00
period1,sc01,t4446,0.9540984829999999,2025-07-05 06:27:00
period1,sc01,t2602,0.9472961639999999,2025-04-19 10:27:00
period1,sc01,t0807,0.9460179890000004,2025-02-03 15:27:00
period1,sc01,t4232,0.9429010360000003,2025-06-26 08:27:00
period1,sc01,t3967,0.9404114669999997,2025-06-15 07:27:00
period1,sc01,t5599,0.9288168179999999,2025-08-22 07:27:00
period1,sc01,t4350,0.9269462029999999,2025-07-01 06:27:00
period1,sc01,t4567,0.916881488,2025-07-10 07:27:00
period1,sc01,t3905,0.9138602755,2025-06-12 17:27:00
period1,sc01,t2826,0.9118956370000001,2025-04-28 18:27:00
period1,sc01,t3726,0.9100958310000002,2025-06-05 06:27:00
period1,sc01,t2538,0.9081611880000001,2025-04-16 18:27:00
period1,sc01,t6302,0.906734948,2025-09-20 14:27:00
period1,sc01,t3850,0.9022286180000003,2025-06-10 10:27:00
period1,sc01,t2265,0.90141016,2025-04-05 09:27:00
period1,sc01,t3353,0.890485717,2025-05-20 17:27:00
period1,sc01,t4459,0.890047508,2025-07-05 19:27:00
period1,sc01,t2198,0.8807498350000003,2025-04-02 14:27:00
period1,sc01,t2146,0.8796877879999998,2025-03-31 10:27:00
period1,sc01,t4290,0.8759760649999999,2025-06-28 18:27:00
period1,sc01,t4302,0.8717677860000002,2025-06-29 06:27:00
period1,sc01,t4623,0.8702316139999997,2025-07-12 15:27:00
period1,sc01,t2629,0.8695507490000001,2025-04-20 13:27:00
period1,sc01,t1117,0.8675000460000009,2025-02-16 13:27:00
period1,sc01,t5657,0.8650194549999999,2025-08-24 17:27:00
period1,sc01,t2658,0.861303871,2025-04-21 18:27:00
period1,sc01,t6079,0.8534942270000001,2025-09-11 07:27:00
period1,sc01,t1525,0.8524893920000003,2025-03-05 13:27:00
period1,sc01,t2387,0.8516857529999999,2025-04-10 11:27:00
period1,sc01,t2696,0.8499931219999999,2025-04-23 08:27:00
period1,sc01,t5490,0.8463358559999999,2025-08-17 18:27:00
period1,sc01,t4767,0.8462120609999999,2025-07-18 15:27:00
period1,sc01,t3462,0.845749139,2025-05-25 06:27:00
period1,sc01,t2536,0.841961568,2025-04-16 16:27:00
period1,sc01,t4050,0.839015641,2025-06-18 18:27:00
period1,sc01,t4360,0.8388255670000002,2025-07-01 16:27:00
period1,sc01,t4288,0.8359178979999999,2025-06-28 16:27:00
period1,sc01,t6418,0.8315190820000001,2025-09-25 10:27:00
period1,sc01,t4765,0.8286357289999999,2025-07-18 13:27:00
period1,sc01,t0734,0.8235455360000001,2025-01-31 14:27:00
period1,sc01,t4542,0.8122488789999999,2025-07-09 06:27:00
period1,sc01,t4494,0.8085940890000001,2025-07-07 06:27:00
period1,sc01,t3881,0.8065193100000003,2025-06-11 17:27:00
period1,sc01,t5820,0.804819652,2025-08-31 12:27:00
period1,sc01,t4578,0.8005365150000001,2025-07-10 18:27:00
period1,sc01,t5682,0.7990860830000001,2025-08-25 18:27:00
period1,sc01,t4039,0.7981559470000004,2025-06-18 07:27:00
period1,sc01,t3514,0.79432046,2025-05-27 10:27:00
period1,sc01,t4761,0.7942998560000003,2025-07-18 09:27:00
period1,sc01,t4315,0.7925963340000001,2025-06-29 19:27:00
period1,sc01,t4286,0.7921292820000001,2025-06-28 14:27:00
period1,sc01,t4097,0.7905611170000002,2025-06-20 17:27:00
period1,sc01,t3594,0.784614208,2025-05-30 18:27:00
period1,sc01,t5560,0.783427219,2025-08-20 16:27:00
period1,sc01,t4134,0.780830194,2025-06-22 06:27:00
period1,sc01,t2871,0.7800577390000001,2025-04-30 15:27:00
period1,sc01,t3727,0.776874844,2025-06-05 07:27:00
period1,sc01,t3368,0.7742207429999999,2025-05-21 08:27:00
period1,sc01,t4501,0.7740992440000001,2025-07-07 13:27:00
period1,sc01,t2863,0.7724671749999998,2025-04-30 07:27:00
period1,sc01,t3306,0.766318769,2025-05-18 18:27:00
period1,sc01,t5821,0.765521454,2025-08-31 13:27:00
period1,sc01,t6185,0.7653550870000001,2025-09-15 17:27:00
period1,sc01,t4543,0.7632994000000001,2025-07-09 07:27:00
period1,sc01,t5730,0.7606113910000001,2025-08-27 18:27:00
period1,sc01,t6161,0.7605309769999999,2025-09-14 17:27:00
period1,sc01,t4806,0.759537521,2025-07-20 06:27:00
period1,sc01,t3618,0.759180227,2025-05-31 18:27:00
period1,sc01,t2438,0.7580874954000003,2025-04-12 14:27:00
period1,sc01,t4760,0.7571755950000001,2025-07-18 08:27:00
period1,sc01,t4986,0.755321117,2025-07-27 18:27:00
period1,sc01,t3494,0.754783088,2025-05-26 14:27:00
period1,sc01,t1478,0.7516317089999998,2025-03-03 14:27:00
period1,sc01,t4602,0.75080979,2025-07-11 18:27:00
period1,sc01,t4675,0.749569656,2025-07-14 19:27:00
period1,sc01,t2922,0.74898922,2025-05-02 18:27:00
period1,sc01,t3954,0.7466527470000002,2025-06-14 18:27:00
period1,sc01,t2606,0.7460412500000002,2025-04-19 14:27:00
period1,sc01,t5416,0.7446442310000001,2025-08-14 16:27:00
period1,sc01,t5983,0.7410516439999997,2025-09-07 07:27:00
period1,sc01,t6609,0.7392816450000002,2025-10-03 09:27:00
period1,sc01,t5839,0.7378296450000001,2025-09-01 07:27:00
period1,sc01,t2919,0.7370650179999996,2025-05-02 15:27:00
period1,sc01,t5866,0.7306111059999998,2025-09-02 10:27:00
period1,sc01,t2633,0.7277753459999998,2025-04-20 17:27:00
period1,sc01,t4206,0.726819669,2025-06-25 06:27:00
period1,sc01,t4758,0.722289209,2025-07-18 06:27:00
period1,sc01,t5561,0.7208107250000001,2025-08-20 17:27:00
period1,sc01,t4457,0.7186219019999998,2025-07-05 17:27:00
period1,sc01,t5624,0.714576952,2025-08-23 08:27:00
period1,sc01,t5559,0.712784597,2025-08-20 15:27:00
period1,sc01,t4866,0.7121745850000001,2025-07-22 18:27:00
period1,sc01,t5124,0.7098576990000001,2025-08-02 12:27:00
period1,sc01,t6566,0.708607131,2025-10-01 14:27:00
period1,sc01,t4663,0.707912409,2025-07-14 07:27:00
period1,sc01,t5795,0.7050861290000003,2025-08-30 11:27:00
period1,sc01,t2313,0.6998658280000001,2025-04-07 09:27:00
period1,sc01,t6513,0.698409332,2025-09-29 09:27:00
period1,sc01,t4051,0.6953467109999999,2025-06-18 19:27:00
period1,sc01,t2505,0.6948390367000001,2025-04-15 09:27:00
period1,sc01,t6392,0.6947440549999999,2025-09-24 08:27:00
period1,sc01,t6563,0.6941816559999999,2025-10-01 11:27:00
period1,sc01,t4614,0.688676957,2025-07-12 06:27:00
period1,sc01,t5817,0.6870570330000001,2025-08-31 09:27:00
period1,sc01,t0612,0.680421892,2025-01-26 12:27:00
period1,sc01,t4182,0.6766139550000001,2025-06-24 06:27:00
period1,sc01,t4362,0.6747705819999998,2025-07-01 18:27:00
period1,sc01,t4207,0.6727249300000002,2025-06-25 07:27:00
period1,sc01,t1431,0.670095731,2025-03-01 15:27:00
period1,sc01,t4902,0.669999608,2025-07-24 06:27:00
period1,sc01,t5705,0.6674792279999997,2025-08-26 17:27:00
period1,sc01,t5022,0.666614964,2025-07-29 06:27:00
period1,sc01,t5433,0.6638215310000002,2025-08-15 09:27:00
period1,sc01,t5288,0.6617618229999997,2025-08-09 08:27:00
period1,sc01,t5672,0.6592957180000001,2025-08-25 08:27:00
period1,sc01,t5586,0.6555801319999999,2025-08-21 18:27:00
period1,sc01,t3343,0.6543441839999999,2025-05-20 07:27:00
period1,sc01,t5696,0.652969737,2025-08-26 08:27:00
period1,sc01,t2369,0.651288858,2025-04-09 17:27:00
period1,sc01,t4878,0.6486568859999999,2025-07-23 06:27:00
period1,sc01,t5578,0.647389048,2025-08-21 10:27:00
period1,sc01,t4004,0.6457666769999999,2025-06-16 20:27:00
period1,sc01,t5562,0.645665633,2025-08-20 18:27:00
period1,sc01,t3018,0.644894404,2025-05-06 18:27:00
period1,sc01,t3354,0.636481801,2025-05-20 18:27:00
period1,sc01,t4046,0.633262947,2025-06-18 14:27:00
period1,sc01,t2271,0.6331464549999999,2025-04-05 15:27:00
period1,sc01,t4087,0.633065121,2025-06-20 07:27:00
period1,sc01,t5576,0.6307996820000001,2025-08-21 08:27:00
period1,sc01,t3233,0.6252489500000005,2025-05-15 17:27:00
period1,sc01,t5575,0.6193620259999999,2025-08-21 07:27:00
period1,sc01,t4650,0.6147920279999999,2025-07-13 18:27:00
period1,sc01,t2628,0.613955238,2025-04-20 12:27:00
period1,sc01,t6521,0.61002459,2025-09-29 17:27:00
period1,sc01,t4385,0.609026509,2025-07-02 17:27:00
period1,sc01,t2024,0.598921957,2025-03-26 08:27:00
period1,sc01,t3331,0.598552678,2025-05-19 19:27:00
period1,sc01,t5000,0.5944278680000001,2025-07-28 08:27:00
period1,sc01,t6327,0.5912366650000003,2025-09-21 15:27:00
