Period,Scenario,LoadLevel,Date,MWh,KWh,Type
period1,sc01,t1844,2025-03-18 20:27:00,-4.134,-4.134,OrgDemand
period1,sc01,t1845,2025-03-18 21:27:00,-2.7619999999999996,-2.7619999999999996,OrgDemand
period1,sc01,t1846,2025-03-18 22:27:00,-4.1080000000000005,-4.1080000000000005,OrgDemand
period1,sc01,t1847,2025-03-18 23:27:00,-1.645,-1.645,OrgDemand
period1,sc01,t1848,2025-03-19 00:27:00,-3.2849999999999997,-3.2849999999999997,OrgDemand
period1,sc01,t1849,2025-03-19 01:27:00,-2.857,-2.857,OrgDemand
period1,sc01,t1850,2025-03-19 02:27:00,-3.133,-3.133,OrgDemand
period1,sc01,t1851,2025-03-19 03:27:00,-6.721,-6.721,OrgDemand
period1,sc01,t1852,2025-03-19 04:27:00,-10.339000000000002,-10.339000000000002,OrgDemand
period1,sc01,t1853,2025-03-19 05:27:00,-9.119,-9.119,OrgDemand
period1,sc01,t1854,2025-03-19 06:27:00,-4.641,-4.641,OrgDemand
period1,sc01,t1855,2025-03-19 07:27:00,-5.8759999999999994,-5.8759999999999994,OrgDemand
period1,sc01,t1856,2025-03-19 08:27:00,-3.514000000000001,-3.514000000000001,OrgDemand
period1,sc01,t1857,2025-03-19 09:27:00,-1.8599999999999999,-1.8599999999999999,OrgDemand
period1,sc01,t1858,2025-03-19 10:27:00,-1.17,-1.17,OrgDemand
period1,sc01,t1859,2025-03-19 11:27:00,-0.56,-0.56,OrgDemand
period1,sc01,t1860,2025-03-19 12:27:00,-2.07,-2.07,OrgDemand
period1,sc01,t1861,2025-03-19 13:27:00,-1.6901404850000001,-1.6901404850000001,OrgDemand
period1,sc01,t1862,2025-03-19 14:27:00,-1.509859515,-1.509859515,OrgDemand
period1,sc01,t1863,2025-03-19 15:27:00,-2.026,-2.026,OrgDemand
period1,sc01,t1864,2025-03-19 16:27:00,-0.994,-0.994,OrgDemand
period1,sc01,t1865,2025-03-19 17:27:00,-2.691,-2.691,OrgDemand
period1,sc01,t1866,2025-03-19 18:27:00,-1.8890000000000002,-1.8890000000000002,OrgDemand
period1,sc01,t1867,2025-03-19 19:27:00,-3.653,-3.653,OrgDemand
period1,sc01,t1868,2025-03-19 20:27:00,-4.237,-4.237,OrgDemand
period1,sc01,t1869,2025-03-19 21:27:00,-3.5290000000000004,-3.5290000000000004,OrgDemand
period1,sc01,t1870,2025-03-19 22:27:00,-3.081,-3.081,OrgDemand
period1,sc01,t1871,2025-03-19 23:27:00,-2.995,-2.995,OrgDemand
period1,sc01,t1872,2025-03-20 00:27:00,-2.925,-2.925,OrgDemand
period1,sc01,t1873,2025-03-20 01:27:00,-1.6590000000000003,-1.6590000000000003,OrgDemand
period1,sc01,t1874,2025-03-20 02:27:00,-3.411,-3.411,OrgDemand
period1,sc01,t1875,2025-03-20 03:27:00,-4.235,-4.235,OrgDemand
period1,sc01,t1876,2025-03-20 04:27:00,-1.505,-1.505,OrgDemand
period1,sc01,t1877,2025-03-20 05:27:00,-3.12,-3.12,OrgDemand
period1,sc01,t1878,2025-03-20 06:27:00,-2.71,-2.71,OrgDemand
period1,sc01,t1879,2025-03-20 07:27:00,-3.913,-3.913,OrgDemand
period1,sc01,t1880,2025-03-20 08:27:00,-3.2870000000000004,-3.2870000000000004,OrgDemand
period1,sc01,t1881,2025-03-20 09:27:00,-3.627,-3.627,OrgDemand
period1,sc01,t1882,2025-03-20 10:27:00,-1.2530000000000001,-1.2530000000000001,OrgDemand
period1,sc01,t1883,2025-03-20 11:27:00,-0.644,-0.644,OrgDemand
period1,sc01,t1884,2025-03-20 12:27:00,-2.706,-2.706,OrgDemand
period1,sc01,t1885,2025-03-20 13:27:00,-1.694,-1.694,OrgDemand
period1,sc01,t1886,2025-03-20 14:27:00,-3.7860000000000005,-3.7860000000000005,OrgDemand
period1,sc01,t1887,2025-03-20 15:27:00,-2.716,-2.716,OrgDemand
period1,sc01,t1888,2025-03-20 16:27:00,-2.444,-2.444,OrgDemand
period1,sc01,t1889,2025-03-20 17:27:00,-2.3920000000000003,-2.3920000000000003,OrgDemand
period1,sc01,t1890,2025-03-20 18:27:00,-1.4379999999999997,-1.4379999999999997,OrgDemand
period1,sc01,t1891,2025-03-20 19:27:00,-2.3870000000000005,-2.3870000000000005,OrgDemand
period1,sc01,t1892,2025-03-20 20:27:00,-5.313,-5.313,OrgDemand
period1,sc01,t1893,2025-03-20 21:27:00,-3.38,-3.38,OrgDemand
period1,sc01,t1894,2025-03-20 22:27:00,-3.25,-3.25,OrgDemand
period1,sc01,t1895,2025-03-20 23:27:00,-1.757,-1.757,OrgDemand
period1,sc01,t1896,2025-03-21 00:27:00,-4.423,-4.423,OrgDemand
period1,sc01,t1897,2025-03-21 01:27:00,-1.826,-1.826,OrgDemand
period1,sc01,t1898,2025-03-21 02:27:00,-3.094,-3.094,OrgDemand
period1,sc01,t1899,2025-03-21 03:27:00,-2.52,-2.52,OrgDemand
period1,sc01,t1900,2025-03-21 04:27:00,-4.98,-4.98,OrgDemand
period1,sc01,t1901,2025-03-21 05:27:00,-4.901,-4.901,OrgDemand
period1,sc01,t1902,2025-03-21 06:27:00,-4.319000000000001,-4.319000000000001,OrgDemand
period1,sc01,t1903,2025-03-21 07:27:00,-2.8820000000000014,-2.8820000000000014,OrgDemand
period1,sc01,t1904,2025-03-21 08:27:00,-5.148,-5.148,OrgDemand
period1,sc01,t1905,2025-03-21 09:27:00,-3.4199999999999995,-3.4199999999999995,OrgDemand
period1,sc01,t1906,2025-03-21 10:27:00,-1.6099999999999999,-1.6099999999999999,OrgDemand
period1,sc01,t1907,2025-03-21 11:27:00,-2.691,-2.691,OrgDemand
period1,sc01,t1908,2025-03-21 12:27:00,-2.409,-2.409,OrgDemand
period1,sc01,t1909,2025-03-21 13:27:00,-1.197,-1.197,OrgDemand
period1,sc01,t1910,2025-03-21 14:27:00,-1.443,-1.443,OrgDemand
period1,sc01,t1911,2025-03-21 15:27:00,-1.015,-1.015,OrgDemand
period1,sc01,t1912,2025-03-21 16:27:00,-2.1850000000000005,-2.1850000000000005,OrgDemand
period1,sc01,t1913,2025-03-21 17:27:00,-1.4949999999999999,-1.4949999999999999,OrgDemand
period1,sc01,t1914,2025-03-21 18:27:00,-1.905,-1.905,OrgDemand
period1,sc01,t1915,2025-03-21 19:27:00,-2.8729999999999998,-2.8729999999999998,OrgDemand
period1,sc01,t1916,2025-03-21 20:27:00,-2.1270000000000002,-2.1270000000000002,OrgDemand
period1,sc01,t1917,2025-03-21 21:27:00,-2.212,-2.212,OrgDemand
period1,sc01,t1918,2025-03-21 22:27:00,-4.138,-4.138,OrgDemand
period1,sc01,t1919,2025-03-21 23:27:00,-1.8760000000000001,-1.8760000000000001,OrgDemand
period1,sc01,t1920,2025-03-22 00:27:00,-3.854,-3.854,OrgDemand
period1,sc01,t1921,2025-03-22 01:27:00,-2.1260000000000003,-2.1260000000000003,OrgDemand
period1,sc01,t1922,2025-03-22 02:27:00,-2.9639999999999995,-2.9639999999999995,OrgDemand
period1,sc01,t1923,2025-03-22 03:27:00,-5.735999999999999,-5.735999999999999,OrgDemand
period1,sc01,t1924,2025-03-22 04:27:00,-2.464,-2.464,OrgDemand
period1,sc01,t1925,2025-03-22 05:27:00,-4.1209999999999996,-4.1209999999999996,OrgDemand
period1,sc01,t1926,2025-03-22 06:27:00,-2.3289999999999997,-2.3289999999999997,OrgDemand
period1,sc01,t1927,2025-03-22 07:27:00,-3.3865221949999995,-3.3865221949999995,OrgDemand
period1,sc01,t1928,2025-03-22 08:27:00,-2.053477805,-2.053477805,OrgDemand
period1,sc01,t1929,2025-03-22 09:27:00,-3.024075753,-3.024075753,OrgDemand
period1,sc01,t1930,2025-03-22 10:27:00,-6.565924247,-6.565924247,OrgDemand
period1,sc01,t1931,2025-03-22 11:27:00,-3.864,-3.864,OrgDemand
period1,sc01,t1932,2025-03-22 12:27:00,-4.316,-4.316,OrgDemand
period1,sc01,t1933,2025-03-22 13:27:00,-1.0990000000000002,-1.0990000000000002,OrgDemand
period1,sc01,t1934,2025-03-22 14:27:00,-2.981,-2.981,OrgDemand
period1,sc01,t1935,2025-03-22 15:27:00,-2.18926567,-2.18926567,OrgDemand
period1,sc01,t1936,2025-03-22 16:27:00,-2.47073433,-2.47073433,OrgDemand
period1,sc01,t1937,2025-03-22 17:27:00,-2.9750000000000005,-2.9750000000000005,OrgDemand
period1,sc01,t1938,2025-03-22 18:27:00,-1.505,-1.505,OrgDemand
period1,sc01,t1939,2025-03-22 19:27:00,-6.461,-6.461,OrgDemand
period1,sc01,t1940,2025-03-22 20:27:00,-2.4290000000000003,-2.4290000000000003,OrgDemand
period1,sc01,t1941,2025-03-22 21:27:00,-3.4749999999999996,-3.4749999999999996,OrgDemand
period1,sc01,t1942,2025-03-22 22:27:00,-4.615,-4.615,OrgDemand
period1,sc01,t1943,2025-03-22 23:27:00,-1.6030000000000002,-1.6030000000000002,OrgDemand
period1,sc01,t1944,2025-03-23 00:27:00,-4.337,-4.337,OrgDemand
period1,sc01,t1945,2025-03-23 01:27:00,-1.7610000000000001,-1.7610000000000001,OrgDemand
period1,sc01,t1946,2025-03-23 02:27:00,-3.029,-3.029,OrgDemand
period1,sc01,t1947,2025-03-23 03:27:00,-3.653,-3.653,OrgDemand
period1,sc01,t1948,2025-03-23 04:27:00,-2.177,-2.177,OrgDemand
period1,sc01,t1949,2025-03-23 05:27:00,-3.263,-3.263,OrgDemand
period1,sc01,t1950,2025-03-23 06:27:00,-2.877,-2.877,OrgDemand
period1,sc01,t1951,2025-03-23 07:27:00,-4.173,-4.173,OrgDemand
period1,sc01,t1952,2025-03-23 08:27:00,-4.067,-4.067,OrgDemand
period1,sc01,t1953,2025-03-23 09:27:00,-1.5850000000000002,-1.5850000000000002,OrgDemand
period1,sc01,t1954,2025-03-23 10:27:00,-1.365,-1.365,OrgDemand
period1,sc01,t1955,2025-03-23 11:27:00,-0.6930000000000001,-0.6930000000000001,OrgDemand
period1,sc01,t1956,2025-03-23 12:27:00,-2.0269999999999997,-2.0269999999999997,OrgDemand
period1,sc01,t1957,2025-03-23 13:27:00,-0.7770000000000001,-0.7770000000000001,OrgDemand
period1,sc01,t1958,2025-03-23 14:27:00,-2.213,-2.213,OrgDemand
period1,sc01,t1959,2025-03-23 15:27:00,-4.771,-4.771,OrgDemand
period1,sc01,t1960,2025-03-23 16:27:00,-3.3289999999999997,-3.3289999999999997,OrgDemand
period1,sc01,t1961,2025-03-23 17:27:00,-2.535,-2.535,OrgDemand
period1,sc01,t1962,2025-03-23 18:27:00,-2.215,-2.215,OrgDemand
period1,sc01,t1963,2025-03-23 19:27:00,-3.471,-3.471,OrgDemand
period1,sc01,t1964,2025-03-23 20:27:00,-3.3890000000000002,-3.3890000000000002,OrgDemand
period1,sc01,t1965,2025-03-23 21:27:00,-2.629,-2.629,OrgDemand
period1,sc01,t1966,2025-03-23 22:27:00,-3.861,-3.861,OrgDemand
period1,sc01,t1967,2025-03-23 23:27:00,-1.708,-1.708,OrgDemand
period1,sc01,t1968,2025-03-24 00:27:00,-3.6719999999999997,-3.6719999999999997,OrgDemand
period1,sc01,t1969,2025-03-24 01:27:00,-1.4,-1.4,OrgDemand
period1,sc01,t1970,2025-03-24 02:27:00,-3.0399999999999996,-3.0399999999999996,OrgDemand
period1,sc01,t1971,2025-03-24 03:27:00,-5.069000000000001,-5.069000000000001,OrgDemand
period1,sc01,t1972,2025-03-24 04:27:00,-2.051,-2.051,OrgDemand
period1,sc01,t1973,2025-03-24 05:27:00,-3.9590000000000005,-3.9590000000000005,OrgDemand
period1,sc01,t1974,2025-03-24 06:27:00,-1.771,-1.771,OrgDemand
period1,sc01,t1975,2025-03-24 07:27:00,-1.8450000000000006,-1.8450000000000006,OrgDemand
period1,sc01,t1976,2025-03-24 08:27:00,-3.3149999999999995,-3.3149999999999995,OrgDemand
period1,sc01,t1977,2025-03-24 09:27:00,-1.3860000000000001,-1.3860000000000001,OrgDemand
period1,sc01,t1978,2025-03-24 10:27:00,-2.6740000000000004,-2.6740000000000004,OrgDemand
period1,sc01,t1979,2025-03-24 11:27:00,-1.6049999999999995,-1.6049999999999995,OrgDemand
period1,sc01,t1980,2025-03-24 12:27:00,-2.925,-2.925,OrgDemand
period1,sc01,t1981,2025-03-24 13:27:00,-1.3159999999999998,-1.3159999999999998,OrgDemand
period1,sc01,t1982,2025-03-24 14:27:00,-1.6640000000000001,-1.6640000000000001,OrgDemand
period1,sc01,t1983,2025-03-24 15:27:00,-2.522,-2.522,OrgDemand
period1,sc01,t1984,2025-03-24 16:27:00,-1.6480000000000001,-1.6480000000000001,OrgDemand
period1,sc01,t1985,2025-03-24 17:27:00,-2.444,-2.444,OrgDemand
period1,sc01,t1986,2025-03-24 18:27:00,-1.5259999999999998,-1.5259999999999998,OrgDemand
period1,sc01,t1987,2025-03-24 19:27:00,-3.38,-3.38,OrgDemand
period1,sc01,t1988,2025-03-24 20:27:00,-3.6000000000000005,-3.6000000000000005,OrgDemand
period1,sc01,t1989,2025-03-24 21:27:00,-4.005,-4.005,OrgDemand
period1,sc01,t1990,2025-03-24 22:27:00,-4.485,-4.485,OrgDemand
period1,sc01,t1991,2025-03-24 23:27:00,-2.5099999999999993,-2.5099999999999993,OrgDemand
period1,sc01,t1992,2025-03-25 00:27:00,-3.77,-3.77,OrgDemand
period1,sc01,t1993,2025-03-25 01:27:00,-1.883,-1.883,OrgDemand
period1,sc01,t1994,2025-03-25 02:27:00,-4.077,-4.077,OrgDemand
period1,sc01,t1995,2025-03-25 03:27:00,-4.758,-4.758,OrgDemand
period1,sc01,t1996,2025-03-25 04:27:00,-2.8820000000000006,-2.8820000000000006,OrgDemand
period1,sc01,t1997,2025-03-25 05:27:00,-2.899,-2.899,OrgDemand
period1,sc01,t1998,2025-03-25 06:27:00,-3.0810000000000004,-3.0810000000000004,OrgDemand
period1,sc01,t1999,2025-03-25 07:27:00,-4.965999999999999,-4.965999999999999,OrgDemand
period1,sc01,t2000,2025-03-25 08:27:00,-4.8740000000000006,-4.8740000000000006,OrgDemand
period1,sc01,t2001,2025-03-25 09:27:00,-3.367,-3.367,OrgDemand
period1,sc01,t2002,2025-03-25 10:27:00,-6.992999999999999,-6.992999999999999,OrgDemand
period1,sc01,t2003,2025-03-25 11:27:00,-2.683015053,-2.683015053,OrgDemand
period1,sc01,t2004,2025-03-25 12:27:00,-4.446984947,-4.446984947,OrgDemand
period1,sc01,t2005,2025-03-25 13:27:00,-4.803996994,-4.803996994,OrgDemand
period1,sc01,t2006,2025-03-25 14:27:00,-8.186003006,-8.186003006,OrgDemand
period1,sc01,t2007,2025-03-25 15:27:00,-1.484,-1.484,OrgDemand
period1,sc01,t2008,2025-03-25 16:27:00,-3.7859999999999996,-3.7859999999999996,OrgDemand
period1,sc01,t2009,2025-03-25 17:27:00,-3.961,-3.961,OrgDemand
period1,sc01,t2010,2025-03-25 18:27:00,-2.079,-2.079,OrgDemand
period1,sc01,t2011,2025-03-25 19:27:00,-4.779,-4.779,OrgDemand
period1,sc01,t2012,2025-03-25 20:27:00,-2.4010000000000002,-2.4010000000000002,OrgDemand
period1,sc01,t2013,2025-03-25 21:27:00,-2.511,-2.511,OrgDemand
period1,sc01,t2014,2025-03-25 22:27:00,-4.5889999999999995,-4.5889999999999995,OrgDemand
period1,sc01,t2015,2025-03-25 23:27:00,-3.3270000000000004,-3.3270000000000004,OrgDemand
period1,sc01,t2016,2025-03-26 00:27:00,-2.8729999999999998,-2.8729999999999998,OrgDemand
period1,sc01,t2017,2025-03-26 01:27:00,-1.529,-1.529,OrgDemand
period1,sc01,t2018,2025-03-26 02:27:00,-2.691,-2.691,OrgDemand
period1,sc01,t2019,2025-03-26 03:27:00,-1.463,-1.463,OrgDemand
period1,sc01,t2020,2025-03-26 04:27:00,-3.0469999999999997,-3.0469999999999997,OrgDemand
period1,sc01,t2021,2025-03-26 05:27:00,-2.704,-2.704,OrgDemand
period1,sc01,t2022,2025-03-26 06:27:00,-1.5260000000000002,-1.5260000000000002,OrgDemand
period1,sc01,t2023,2025-03-26 07:27:00,-1.5530000000000004,-1.5530000000000004,OrgDemand
period1,sc01,t2024,2025-03-26 08:27:00,-2.847,-2.847,OrgDemand
period1,sc01,t2025,2025-03-26 09:27:00,-3.094,-3.094,OrgDemand
period1,sc01,t2026,2025-03-26 10:27:00,-1.7559999999999998,-1.7559999999999998,OrgDemand
period1,sc01,t2027,2025-03-26 11:27:00,-2.2579999999999996,-2.2579999999999996,OrgDemand
period1,sc01,t2028,2025-03-26 12:27:00,-2.9120000000000004,-2.9120000000000004,OrgDemand
period1,sc01,t2029,2025-03-26 13:27:00,-1.831,-1.831,OrgDemand
period1,sc01,t2030,2025-03-26 14:27:00,-2.639,-2.639,OrgDemand
period1,sc01,t2031,2025-03-26 15:27:00,-3.393,-3.393,OrgDemand
period1,sc01,t2032,2025-03-26 16:27:00,-2.5970000000000004,-2.5970000000000004,OrgDemand
period1,sc01,t2033,2025-03-26 17:27:00,-4.207,-4.207,OrgDemand
period1,sc01,t2034,2025-03-26 18:27:00,-1.883,-1.883,OrgDemand
period1,sc01,t2035,2025-03-26 19:27:00,-3.7640000000000002,-3.7640000000000002,OrgDemand
period1,sc01,t2036,2025-03-26 20:27:00,-1.736,-1.736,OrgDemand
period1,sc01,t2037,2025-03-26 21:27:00,-1.8900000000000001,-1.8900000000000001,OrgDemand
period1,sc01,t2038,2025-03-26 22:27:00,-4.57,-4.57,OrgDemand
period1,sc01,t2039,2025-03-26 23:27:00,-2.2079999999999993,-2.2079999999999993,OrgDemand
period1,sc01,t2040,2025-03-27 00:27:00,-3.5620000000000003,-3.5620000000000003,OrgDemand
period1,sc01,t2041,2025-03-27 01:27:00,-2.359,-2.359,OrgDemand
period1,sc01,t2042,2025-03-27 02:27:00,-5.551,-5.551,OrgDemand
period1,sc01,t2043,2025-03-27 03:27:00,-10.999000000000002,-10.999000000000002,OrgDemand
period1,sc01,t2044,2025-03-27 04:27:00,-5.420999999999999,-5.420999999999999,OrgDemand
period1,sc01,t2045,2025-03-27 05:27:00,-4.615,-4.615,OrgDemand
period1,sc01,t2046,2025-03-27 06:27:00,-2.7249999999999996,-2.7249999999999996,OrgDemand
period1,sc01,t2047,2025-03-27 07:27:00,-4.979,-4.979,OrgDemand
period1,sc01,t2048,2025-03-27 08:27:00,-2.8210000000000006,-2.8210000000000006,OrgDemand
period1,sc01,t2049,2025-03-27 09:27:00,-2.4829999999999997,-2.4829999999999997,OrgDemand
period1,sc01,t2050,2025-03-27 10:27:00,-1.737,-1.737,OrgDemand
period1,sc01,t2051,2025-03-27 11:27:00,-0.9669999999999999,-0.9669999999999999,OrgDemand
period1,sc01,t2052,2025-03-27 12:27:00,-1.183,-1.183,OrgDemand
period1,sc01,t2053,2025-03-27 13:27:00,-1.925712257,-1.925712257,OrgDemand
period1,sc01,t2054,2025-03-27 14:27:00,-1.764287743,-1.764287743,OrgDemand
period1,sc01,t2055,2025-03-27 15:27:00,-1.079,-1.079,OrgDemand
period1,sc01,t2056,2025-03-27 16:27:00,-1.551,-1.551,OrgDemand
period1,sc01,t2057,2025-03-27 17:27:00,-2.678,-2.678,OrgDemand
period1,sc01,t2058,2025-03-27 18:27:00,-2.7220000000000004,-2.7220000000000004,OrgDemand
period1,sc01,t2059,2025-03-27 19:27:00,-2.37,-2.37,OrgDemand
period1,sc01,t2060,2025-03-27 20:27:00,-4.29,-4.29,OrgDemand
period1,sc01,t2061,2025-03-27 21:27:00,-1.883,-1.883,OrgDemand
period1,sc01,t2062,2025-03-27 22:27:00,-4.697,-4.697,OrgDemand
period1,sc01,t2063,2025-03-27 23:27:00,-2.702,-2.702,OrgDemand
period1,sc01,t2064,2025-03-28 00:27:00,-5.448,-5.448,OrgDemand
period1,sc01,t2065,2025-03-28 01:27:00,-1.745,-1.745,OrgDemand
period1,sc01,t2066,2025-03-28 02:27:00,-2.795,-2.795,OrgDemand
period1,sc01,t2067,2025-03-28 03:27:00,-2.886,-2.886,OrgDemand
period1,sc01,t2068,2025-03-28 04:27:00,-1.6239999999999997,-1.6239999999999997,OrgDemand
period1,sc01,t2069,2025-03-28 05:27:00,-3.2550000000000003,-3.2550000000000003,OrgDemand
period1,sc01,t2070,2025-03-28 06:27:00,-1.645,-1.645,OrgDemand
period1,sc01,t2071,2025-03-28 07:27:00,-2.284486416,-2.284486416,OrgDemand
period1,sc01,t2072,2025-03-28 08:27:00,-2.215513584,-2.215513584,OrgDemand
period1,sc01,t2073,2025-03-28 09:27:00,-2.7169999999999996,-2.7169999999999996,OrgDemand
period1,sc01,t2074,2025-03-28 10:27:00,-2.633,-2.633,OrgDemand
period1,sc01,t2075,2025-03-28 11:27:00,-3.3820000000000006,-3.3820000000000006,OrgDemand
period1,sc01,t2076,2025-03-28 12:27:00,-1.428,-1.428,OrgDemand
period1,sc01,t2077,2025-03-28 13:27:00,-0.669,-0.669,OrgDemand
period1,sc01,t2078,2025-03-28 14:27:00,-1.131,-1.131,OrgDemand
period1,sc01,t2079,2025-03-28 15:27:00,-1.0659999999999998,-1.0659999999999998,OrgDemand
period1,sc01,t2080,2025-03-28 16:27:00,-0.9940000000000002,-0.9940000000000002,OrgDemand
period1,sc01,t2081,2025-03-28 17:27:00,-1.313,-1.313,OrgDemand
period1,sc01,t2082,2025-03-28 18:27:00,-2.567,-2.567,OrgDemand
period1,sc01,t2083,2025-03-28 19:27:00,-4.498,-4.498,OrgDemand
period1,sc01,t2084,2025-03-28 20:27:00,-2.8519999999999994,-2.8519999999999994,OrgDemand
period1,sc01,t2085,2025-03-28 21:27:00,-2.765,-2.765,OrgDemand
period1,sc01,t2086,2025-03-28 22:27:00,-5.205,-5.205,OrgDemand
period1,sc01,t2087,2025-03-28 23:27:00,-1.218,-1.218,OrgDemand
period1,sc01,t2088,2025-03-29 00:27:00,-2.832,-2.832,OrgDemand
period1,sc01,t2089,2025-03-29 01:27:00,-0.917,-0.917,OrgDemand
period1,sc01,t2090,2025-03-29 02:27:00,-1.723,-1.723,OrgDemand
period1,sc01,t2091,2025-03-29 03:27:00,-2.509,-2.509,OrgDemand
period1,sc01,t2092,2025-03-29 04:27:00,-1.2109999999999999,-1.2109999999999999,OrgDemand
period1,sc01,t2093,2025-03-29 05:27:00,-2.197,-2.197,OrgDemand
period1,sc01,t2094,2025-03-29 06:27:00,-1.1829999999999998,-1.1829999999999998,OrgDemand
period1,sc01,t2095,2025-03-29 07:27:00,-2.5929247890000005,-2.5929247890000005,OrgDemand
period1,sc01,t2096,2025-03-29 08:27:00,-1.437075211,-1.437075211,OrgDemand
period1,sc01,t2097,2025-03-29 09:27:00,-2.275,-2.275,OrgDemand
period1,sc01,t2098,2025-03-29 10:27:00,-1.7850000000000006,-1.7850000000000006,OrgDemand
period1,sc01,t2099,2025-03-29 11:27:00,-3.583,-3.583,OrgDemand
period1,sc01,t2100,2025-03-29 12:27:00,-1.617,-1.617,OrgDemand
period1,sc01,t2101,2025-03-29 13:27:00,-2.5740000000000003,-2.5740000000000003,OrgDemand
period1,sc01,t2102,2025-03-29 14:27:00,-2.496,-2.496,OrgDemand
period1,sc01,t2103,2025-03-29 15:27:00,-2.638,-2.638,OrgDemand
period1,sc01,t2104,2025-03-29 16:27:00,-1.162,-1.162,OrgDemand
period1,sc01,t2105,2025-03-29 17:27:00,-0.931,-0.931,OrgDemand
period1,sc01,t2106,2025-03-29 18:27:00,-3.479,-3.479,OrgDemand
period1,sc01,t2107,2025-03-29 19:27:00,-3.428,-3.428,OrgDemand
period1,sc01,t2108,2025-03-29 20:27:00,-1.5819999999999999,-1.5819999999999999,OrgDemand
period1,sc01,t2109,2025-03-29 21:27:00,-2.253,-2.253,OrgDemand
period1,sc01,t2110,2025-03-29 22:27:00,-1.287,-1.287,OrgDemand
period1,sc01,t2111,2025-03-29 23:27:00,-1.113,-1.113,OrgDemand
period1,sc01,t2112,2025-03-30 00:27:00,-2.097,-2.097,OrgDemand
period1,sc01,t2113,2025-03-30 01:27:00,-1.617,-1.617,OrgDemand
period1,sc01,t2114,2025-03-30 02:27:00,-1.443,-1.443,OrgDemand
period1,sc01,t2115,2025-03-30 03:27:00,-2.2880000000000003,-2.2880000000000003,OrgDemand
period1,sc01,t2116,2025-03-30 04:27:00,-1.6419999999999995,-1.6419999999999995,OrgDemand
period1,sc01,t2117,2025-03-30 05:27:00,-3.848,-3.848,OrgDemand
period1,sc01,t2118,2025-03-30 06:27:00,-3.3120000000000003,-3.3120000000000003,OrgDemand
period1,sc01,t2119,2025-03-30 07:27:00,-6.808999999999998,-6.808999999999998,OrgDemand
period1,sc01,t2120,2025-03-30 08:27:00,-3.591,-3.591,OrgDemand
period1,sc01,t2121,2025-03-30 09:27:00,-1.931,-1.931,OrgDemand
period1,sc01,t2122,2025-03-30 10:27:00,-2.1189999999999998,-2.1189999999999998,OrgDemand
period1,sc01,t2123,2025-03-30 11:27:00,-1.4479999999999997,-1.4479999999999997,OrgDemand
period1,sc01,t2124,2025-03-30 12:27:00,-1.352,-1.352,OrgDemand
period1,sc01,t2125,2025-03-30 13:27:00,-0.784,-0.784,OrgDemand
period1,sc01,t2126,2025-03-30 14:27:00,-2.1160000000000005,-2.1160000000000005,OrgDemand
period1,sc01,t2127,2025-03-30 15:27:00,-1.148,-1.148,OrgDemand
period1,sc01,t2128,2025-03-30 16:27:00,-2.1719999999999997,-2.1719999999999997,OrgDemand
period1,sc01,t2129,2025-03-30 17:27:00,-2.535,-2.535,OrgDemand
period1,sc01,t2130,2025-03-30 18:27:00,-1.5750000000000002,-1.5750000000000002,OrgDemand
period1,sc01,t2131,2025-03-30 19:27:00,-4.398,-4.398,OrgDemand
period1,sc01,t2132,2025-03-30 20:27:00,-2.352,-2.352,OrgDemand
period1,sc01,t2133,2025-03-30 21:27:00,-3.7849999999999997,-3.7849999999999997,OrgDemand
period1,sc01,t2134,2025-03-30 22:27:00,-2.015,-2.015,OrgDemand
period1,sc01,t2135,2025-03-30 23:27:00,-1.5900000000000003,-1.5900000000000003,OrgDemand
period1,sc01,t2136,2025-03-31 00:27:00,-2.73,-2.73,OrgDemand
period1,sc01,t2137,2025-03-31 01:27:00,-1.162,-1.162,OrgDemand
period1,sc01,t2138,2025-03-31 02:27:00,-4.888,-4.888,OrgDemand
period1,sc01,t2139,2025-03-31 03:27:00,-1.7589999999999995,-1.7589999999999995,OrgDemand
period1,sc01,t2140,2025-03-31 04:27:00,-2.431,-2.431,OrgDemand
period1,sc01,t2141,2025-03-31 05:27:00,-2.4699999999999998,-2.4699999999999998,OrgDemand
period1,sc01,t2142,2025-03-31 06:27:00,-1.75,-1.75,OrgDemand
period1,sc01,t2143,2025-03-31 07:27:00,-2.118937202,-2.118937202,OrgDemand
period1,sc01,t2144,2025-03-31 08:27:00,-1.501062798,-1.501062798,OrgDemand
period1,sc01,t2145,2025-03-31 09:27:00,-0.546,-0.546,OrgDemand
period1,sc01,t2146,2025-03-31 10:27:00,-1.6040000000000003,-1.6040000000000003,OrgDemand
