Home,Scenario,H,HType,Cluster,Month,BESS_kWh,V2G_hours,total_hours
1,T1,5,Apt,ClusterE,9,0.0,0,720
1,T1,6,SF,ClusterA,1,0.0,0,744
1,T1,6,SF,ClusterA,10,0.0,0,744
1,T1,6,SF,ClusterA,11,0.0,0,720
1,T1,6,SF,ClusterA,12,0.0,0,720
1,T1,6,SF,ClusterA,2,0.0,0,672
1,T1,6,SF,ClusterA,3,0.0,0,744
1,T1,6,SF,ClusterA,4,0.0,0,720
1,T1,6,SF,ClusterA,5,0.0,0,744
1,T1,6,SF,ClusterA,6,0.0,0,720
1,T1,6,SF,ClusterA,7,0.0,0,744
1,T1,6,SF,ClusterA,8,0.0,0,744
1,T1,6,SF,ClusterA,9,0.0,0,720
1,T1,6,SF,ClusterB,1,130.41299247640546,0,744
1,T1,6,SF,ClusterB,10,155.39823015126908,0,744
1,T1,6,SF,ClusterB,11,121.8538394144743,0,720
1,T1,6,SF,ClusterB,12,97.50572447649594,0,720
1,T1,6,SF,ClusterB,2,161.8948484381222,0,672
1,T1,6,SF,ClusterB,3,167.85555471742612,0,744
1,T1,6,SF,ClusterB,4,178.18935891105866,0,720
1,T1,6,SF,ClusterB,5,235.6486005207833,0,744
1,T1,6,SF,ClusterB,6,146.13837557601803,0,720
1,T1,6,SF,ClusterB,7,170.78274717966656,0,744
1,T1,6,SF,ClusterB,8,170.31461406528,0,744
1,T1,6,SF,ClusterB,9,167.48223448576198,0,720
1,T1,6,SF,ClusterC,1,130.41299247640546,0,744
1,T1,6,SF,ClusterC,10,139.57248147302514,0,744
1,T1,6,SF,ClusterC,11,119.95931889924998,0,720
1,T1,6,SF,ClusterC,12,97.50572447649594,0,720
1,T1,6,SF,ClusterC,2,158.42262006034662,0,672
1,T1,6,SF,ClusterC,3,166.98438037340742,0,744
1,T1,6,SF,ClusterC,4,177.40265356911453,0,720
1,T1,6,SF,ClusterC,5,211.466715782944,0,744
1,T1,6,SF,ClusterC,6,145.8671526241458,0,720
1,T1,6,SF,ClusterC,7,146.93984236209667,0,744
1,T1,6,SF,ClusterC,8,162.28942576215988,0,744
1,T1,6,SF,ClusterC,9,161.50335791318923,0,720
1,T1,6,SF,ClusterD,1,110.38932877847145,176,744
1,T1,6,SF,ClusterD,10,104.62166087678207,98,744
1,T1,6,SF,ClusterD,11,89.34500742417467,164,720
1,T1,6,SF,ClusterD,12,71.71091115081424,163,720
1,T1,6,SF,ClusterD,2,119.86768434513253,163,672
1,T1,6,SF,ClusterD,3,133.44957646747653,141,744
1,T1,6,SF,ClusterD,4,117.76873395422551,218,720
1,T1,6,SF,ClusterD,5,181.75476094173894,136,744
1,T1,6,SF,ClusterD,6,87.76697946094238,190,720
1,T1,6,SF,ClusterD,7,117.50941349125523,142,744
1,T1,6,SF,ClusterD,8,137.47059330268954,129,744
1,T1,6,SF,ClusterD,9,132.3877161441145,107,720
1,T1,6,SF,ClusterE,1,0.0,0,744
1,T1,6,SF,ClusterE,10,0.0,0,744
1,T1,6,SF,ClusterE,11,0.0,0,720
1,T1,6,SF,ClusterE,12,0.0,0,720
1,T1,6,SF,ClusterE,2,0.0,0,672
1,T1,6,SF,ClusterE,3,0.0,0,744
1,T1,6,SF,ClusterE,4,0.0,0,720
1,T1,6,SF,ClusterE,5,0.0,0,744
1,T1,6,SF,ClusterE,6,0.0,0,720
1,T1,6,SF,ClusterE,7,0.0,0,744
1,T1,6,SF,ClusterE,8,0.0,0,744
1,T1,6,SF,ClusterE,9,0.0,0,720
1,T1,7,SF,ClusterA,1,0.0,0,744
1,T1,7,SF,ClusterA,10,0.0,0,744
1,T1,7,SF,ClusterA,11,0.0,0,720
1,T1,7,SF,ClusterA,12,0.0,0,720
1,T1,7,SF,ClusterA,2,0.0,0,672
1,T1,7,SF,ClusterA,3,0.0,0,744
1,T1,7,SF,ClusterA,4,0.0,0,720
1,T1,7,SF,ClusterA,5,0.0,0,744
1,T1,7,SF,ClusterA,6,0.0,0,720
1,T1,7,SF,ClusterA,7,0.0,0,744
1,T1,7,SF,ClusterA,8,0.0,0,744
1,T1,7,SF,ClusterA,9,0.0,0,720
1,T1,7,SF,ClusterB,1,136.83088632445768,0,744
1,T1,7,SF,ClusterB,10,146.07865562574716,0,744
1,T1,7,SF,ClusterB,11,132.7285834431869,0,720
1,T1,7,SF,ClusterB,12,101.69157019034138,0,720
1,T1,7,SF,ClusterB,2,156.22128191938174,0,672
1,T1,7,SF,ClusterB,3,172.5765682035269,0,744
1,T1,7,SF,ClusterB,4,180.3906572611569,0,720
1,T1,7,SF,ClusterB,5,217.27181398825272,0,744
1,T1,7,SF,ClusterB,6,143.1790562813116,0,720
1,T1,7,SF,ClusterB,7,167.0759213471922,0,744
1,T1,7,SF,ClusterB,8,176.59592458548377,0,744
1,T1,7,SF,ClusterB,9,160.81148225184262,0,720
1,T1,7,SF,ClusterC,1,136.83088632445768,0,744
1,T1,7,SF,ClusterC,10,131.4986745438062,0,744
1,T1,7,SF,ClusterC,11,129.4267133091045,0,720
1,T1,7,SF,ClusterC,12,101.69157019034138,0,720
1,T1,7,SF,ClusterC,2,153.62909652989484,0,672
1,T1,7,SF,ClusterC,3,171.693369592292,0,744
1,T1,7,SF,ClusterC,4,180.26878912530117,0,720
1,T1,7,SF,ClusterC,5,198.58013817274033,0,744
1,T1,7,SF,ClusterC,6,133.63980815861768,0,720
1,T1,7,SF,ClusterC,7,140.59876446459867,0,744
1,T1,7,SF,ClusterC,8,168.40378407753857,0,744
1,T1,7,SF,ClusterC,9,150.58610485198585,0,720
1,T1,7,SF,ClusterD,1,110.99204598364702,175,744
1,T1,7,SF,ClusterD,10,112.58296699002922,99,744
1,T1,7,SF,ClusterD,11,104.69197746267821,137,720
1,T1,7,SF,ClusterD,12,75.06583664158914,132,720
1,T1,7,SF,ClusterD,2,116.54781185304685,161,672
1,T1,7,SF,ClusterD,3,127.97248202446666,171,744
1,T1,7,SF,ClusterD,4,134.45712559085985,190,720
1,T1,7,SF,ClusterD,5,176.3031255499742,142,744
1,T1,7,SF,ClusterD,6,110.85306404417037,109,720
1,T1,7,SF,ClusterD,7,109.36788146717603,150,744
1,T1,7,SF,ClusterD,8,133.52001131370224,129,744
1,T1,7,SF,ClusterD,9,141.02506904285616,99,720
1,T1,7,SF,ClusterE,1,0.0,0,744
1,T1,7,SF,ClusterE,10,0.0,0,744
1,T1,7,SF,ClusterE,11,0.0,0,720
1,T1,7,SF,ClusterE,12,0.0,0,720
1,T1,7,SF,ClusterE,2,0.0,0,672
1,T1,7,SF,ClusterE,3,0.0,0,744
1,T1,7,SF,ClusterE,4,0.0,0,720
1,T1,7,SF,ClusterE,5,0.0,0,744
1,T1,7,SF,ClusterE,6,0.0,0,720
1,T1,7,SF,ClusterE,7,0.0,0,744
1,T1,7,SF,ClusterE,8,0.0,0,744
1,T1,7,SF,ClusterE,9,0.0,0,720
1,T1,8,SF,ClusterA,1,0.0,0,744
1,T1,8,SF,ClusterA,10,0.0,0,744
1,T1,8,SF,ClusterA,11,0.0,0,720
1,T1,8,SF,ClusterA,12,0.0,0,720
1,T1,8,SF,ClusterA,2,0.0,0,672
1,T1,8,SF,ClusterA,3,0.0,0,744
1,T1,8,SF,ClusterA,4,0.0,0,720
1,T1,8,SF,ClusterA,5,0.0,0,744
1,T1,8,SF,ClusterA,6,0.0,0,720
1,T1,8,SF,ClusterA,7,0.0,0,744
1,T1,8,SF,ClusterA,8,0.0,0,744
1,T1,8,SF,ClusterA,9,0.0,0,720
1,T1,8,SF,ClusterB,1,135.17666154172434,0,744
1,T1,8,SF,ClusterB,10,152.129684676113,0,744
1,T1,8,SF,ClusterB,11,125.82347547347001,0,720
1,T1,8,SF,ClusterB,12,105.98211357996848,0,720
1,T1,8,SF,ClusterB,2,162.53956413889648,0,672
1,T1,8,SF,ClusterB,3,170.08968767267606,0,744
1,T1,8,SF,ClusterB,4,182.51844693793862,0,720
1,T1,8,SF,ClusterB,5,238.9096388444721,0,744
1,T1,8,SF,ClusterB,6,147.3067826710593,0,720
1,T1,8,SF,ClusterB,7,169.08617184344507,0,744
1,T1,8,SF,ClusterB,8,180.83448196413156,0,744
1,T1,8,SF,ClusterB,9,168.2737629199643,0,720
1,T1,8,SF,ClusterC,1,135.17666154172434,0,744
1,T1,8,SF,ClusterC,10,134.23731746228924,0,744
1,T1,8,SF,ClusterC,11,125.31183129055731,0,720
1,T1,8,SF,ClusterC,12,105.98211357996848,0,720
1,T1,8,SF,ClusterC,2,153.56369136812071,0,672
1,T1,8,SF,ClusterC,3,169.23661861124168,0,744
1,T1,8,SF,ClusterC,4,181.48584342875404,0,720
1,T1,8,SF,ClusterC,5,217.44881148210308,0,744
1,T1,8,SF,ClusterC,6,139.05798621610336,0,720
1,T1,8,SF,ClusterC,7,152.4051718356526,0,744
1,T1,8,SF,ClusterC,8,175.86414644736476,0,744
1,T1,8,SF,ClusterC,9,154.44640044617796,0,720
1,T1,8,SF,ClusterD,1,110.93283777500699,179,744
1,T1,8,SF,ClusterD,10,113.70603582574377,100,744
1,T1,8,SF,ClusterD,11,100.49140095002018,145,720
1,T1,8,SF,ClusterD,12,83.16627518013262,105,720
1,T1,8,SF,ClusterD,2,119.64711643143428,179,672
1,T1,8,SF,ClusterD,3,124.81724514869157,140,744
1,T1,8,SF,ClusterD,4,144.11741874307194,188,720
1,T1,8,SF,ClusterD,5,186.2908755094498,148,744
1,T1,8,SF,ClusterD,6,94.56744916366989,141,720
1,T1,8,SF,ClusterD,7,105.71499148595117,180,744
1,T1,8,SF,ClusterD,8,146.87985972799103,126,744
1,T1,8,SF,ClusterD,9,130.19914563467137,103,720
1,T1,8,SF,ClusterE,1,0.0,0,744
1,T1,8,SF,ClusterE,10,0.0,0,744
1,T1,8,SF,ClusterE,11,0.0,0,720
1,T1,8,SF,ClusterE,12,0.0,0,720
1,T1,8,SF,ClusterE,2,0.0,0,672
1,T1,8,SF,ClusterE,3,0.0,0,744
1,T1,8,SF,ClusterE,4,0.0,0,720
1,T1,8,SF,ClusterE,5,0.0,0,744
1,T1,8,SF,ClusterE,6,0.0,0,720
1,T1,8,SF,ClusterE,7,0.0,0,744
1,T1,8,SF,ClusterE,8,0.0,0,744
1,T1,8,SF,ClusterE,9,0.0,0,720
1,T1,9,SF,ClusterA,1,0.0,0,744
1,T1,9,SF,ClusterA,10,0.0,0,744
1,T1,9,SF,ClusterA,11,0.0,0,720
1,T1,9,SF,ClusterA,12,0.0,0,720
1,T1,9,SF,ClusterA,2,0.0,0,672
1,T1,9,SF,ClusterA,3,0.0,0,744
1,T1,9,SF,ClusterA,4,0.0,0,720
1,T1,9,SF,ClusterA,5,0.0,0,744
1,T1,9,SF,ClusterA,6,0.0,0,720
1,T1,9,SF,ClusterA,7,0.0,0,744
1,T1,9,SF,ClusterA,8,0.0,0,744
1,T1,9,SF,ClusterA,9,0.0,0,720
1,T1,9,SF,ClusterB,1,139.96009076593748,0,744
1,T1,9,SF,ClusterB,10,148.38751981290602,0,744
1,T1,9,SF,ClusterB,11,125.69793650432172,0,720
1,T1,9,SF,ClusterB,12,109.20222683373557,0,720
1,T1,9,SF,ClusterB,2,159.66016036271603,0,672
1,T1,9,SF,ClusterB,3,166.7540818695819,0,744
1,T1,9,SF,ClusterB,4,177.20552947815213,0,720
1,T1,9,SF,ClusterB,5,244.07222364547752,0,744
1,T1,9,SF,ClusterB,6,143.85557774241346,0,720
1,T1,9,SF,ClusterB,7,162.00023590862793,0,744
1,T1,9,SF,ClusterB,8,182.91431366605204,0,744
1,T1,9,SF,ClusterB,9,155.8068017884265,0,720
1,T1,9,SF,ClusterC,1,139.96009076593748,0,744
1,T1,9,SF,ClusterC,10,145.0396923253818,0,744
1,T1,9,SF,ClusterC,11,124.0612997915111,0,720
1,T1,9,SF,ClusterC,12,109.20222683373557,0,720
1,T1,9,SF,ClusterC,2,156.294158168445,0,672
1,T1,9,SF,ClusterC,3,165.87336975054103,0,744
1,T1,9,SF,ClusterC,4,174.04722645756047,0,720
1,T1,9,SF,ClusterC,5,226.21588898465654,0,744
1,T1,9,SF,ClusterC,6,142.44273081238288,0,720
1,T1,9,SF,ClusterC,7,142.00017451033239,0,744
1,T1,9,SF,ClusterC,8,168.69772467015247,0,744
1,T1,9,SF,ClusterC,9,144.9605882754963,0,720
1,T1,9,SF,ClusterD,1,120.88830168567773,183,744
1,T1,9,SF,ClusterD,10,125.03334195122406,98,744
1,T1,9,SF,ClusterD,11,84.78615211866845,179,720
1,T1,9,SF,ClusterD,12,84.28332607318312,131,720
1,T1,9,SF,ClusterD,2,117.46399194432576,159,672
1,T1,9,SF,ClusterD,3,128.84924588192033,154,744
1,T1,9,SF,ClusterD,4,124.36102106644388,196,720
1,T1,9,SF,ClusterD,5,206.44550341334482,106,744
1,T1,9,SF,ClusterD,6,105.18539011407404,137,720
1,T1,9,SF,ClusterD,7,119.38161561956463,130,744
1,T1,9,SF,ClusterD,8,158.20506742347945,121,744
1,T1,9,SF,ClusterD,9,129.10147377513215,95,720
1,T1,9,SF,ClusterE,1,0.0,0,744
1,T1,9,SF,ClusterE,10,0.0,0,744
1,T1,9,SF,ClusterE,11,0.0,0,720
1,T1,9,SF,ClusterE,12,0.0,0,720
1,T1,9,SF,ClusterE,2,0.0,0,672
1,T1,9,SF,ClusterE,3,0.0,0,744
1,T1,9,SF,ClusterE,4,0.0,0,720
1,T1,9,SF,ClusterE,5,0.0,0,744
1,T1,9,SF,ClusterE,6,0.0,0,720
1,T1,9,SF,ClusterE,7,0.0,0,744
1,T1,9,SF,ClusterE,8,0.0,0,744
1,T1,9,SF,ClusterE,9,0.0,0,720
1,T2,10,SF,ClusterA,1,0.0,0,744
1,T2,10,SF,ClusterA,10,0.0,0,744
1,T2,10,SF,ClusterA,11,0.0,0,720
1,T2,10,SF,ClusterA,12,0.0,0,720
1,T2,10,SF,ClusterA,2,0.0,0,672
1,T2,10,SF,ClusterA,3,0.0,0,744
1,T2,10,SF,ClusterA,4,0.0,0,720
1,T2,10,SF,ClusterA,5,0.0,0,744
1,T2,10,SF,ClusterA,6,0.0,0,720
1,T2,10,SF,ClusterA,7,0.0,0,744
1,T2,10,SF,ClusterA,8,0.0,0,744
1,T2,10,SF,ClusterA,9,0.0,0,720
1,T2,10,SF,ClusterB,1,143.97955455436997,0,744
1,T2,10,SF,ClusterB,10,160.5046301144257,0,744
1,T2,10,SF,ClusterB,11,139.2173031521886,0,720
1,T2,10,SF,ClusterB,12,122.56059174720119,0,720
1,T2,10,SF,ClusterB,2,152.46041717183664,0,672
1,T2,10,SF,ClusterB,3,174.52960917103533,0,744
1,T2,10,SF,ClusterB,4,191.1523647368257,0,720
1,T2,10,SF,ClusterB,5,245.93121195453745,0,744
1,T2,10,SF,ClusterB,6,159.63016406574428,0,720
1,T2,10,SF,ClusterB,7,160.7824089806259,0,744
1,T2,10,SF,ClusterB,8,172.73348229063777,0,744
1,T2,10,SF,ClusterB,9,180.6186888547969,0,720
1,T2,10,SF,ClusterC,1,145.78868122259615,0,744
1,T2,10,SF,ClusterC,10,154.70012662853497,0,744
1,T2,10,SF,ClusterC,11,133.63162964992796,0,720
1,T2,10,SF,ClusterC,12,124.12482584868852,0,720
1,T2,10,SF,ClusterC,2,157.27372062270254,0,672
1,T2,10,SF,ClusterC,3,168.38037933092158,0,744
1,T2,10,SF,ClusterC,4,183.95848783778416,0,720
1,T2,10,SF,ClusterC,5,219.45800798323432,0,744
1,T2,10,SF,ClusterC,6,154.47725585826447,0,720
1,T2,10,SF,ClusterC,7,136.58518671522603,0,744
1,T2,10,SF,ClusterC,8,168.55546365560454,0,744
1,T2,10,SF,ClusterC,9,167.5454026810616,0,720
1,T2,10,SF,ClusterD,1,124.47368728328206,176,744
1,T2,10,SF,ClusterD,10,138.8705010658921,88,744
1,T2,10,SF,ClusterD,11,104.13811277271844,156,720
1,T2,10,SF,ClusterD,12,89.61235553151054,126,720
1,T2,10,SF,ClusterD,2,112.44650845827454,138,672
1,T2,10,SF,ClusterD,3,119.39406882177768,130,744
1,T2,10,SF,ClusterD,4,143.1175554936862,128,720
1,T2,10,SF,ClusterD,5,175.16655805783338,122,744
1,T2,10,SF,ClusterD,6,107.77968141991605,150,720
1,T2,10,SF,ClusterD,7,104.8166847175824,149,744
1,T2,10,SF,ClusterD,8,145.57567914767588,99,744
1,T2,10,SF,ClusterD,9,127.53086330113774,105,720
1,T2,10,SF,ClusterE,1,0.0,0,744
1,T2,10,SF,ClusterE,10,0.0,0,744
1,T2,10,SF,ClusterE,11,0.0,0,720
1,T2,10,SF,ClusterE,12,0.0,0,720
1,T2,10,SF,ClusterE,2,0.0,0,672
1,T2,10,SF,ClusterE,3,0.0,0,744
1,T2,10,SF,ClusterE,4,0.0,0,720
1,T2,10,SF,ClusterE,5,0.0,0,744
1,T2,10,SF,ClusterE,6,0.0,0,720
1,T2,10,SF,ClusterE,7,0.0,0,744
1,T2,10,SF,ClusterE,8,0.0,0,744
1,T2,10,SF,ClusterE,9,0.0,0,720
1,T2,1,Apt,ClusterA,1,0.0,0,744
1,T2,1,Apt,ClusterA,10,0.0,0,744
1,T2,1,Apt,ClusterA,11,0.0,0,720
1,T2,1,Apt,ClusterA,12,0.0,0,720
1,T2,1,Apt,ClusterA,2,0.0,0,672
1,T2,1,Apt,ClusterA,3,0.0,0,744
1,T2,1,Apt,ClusterA,4,0.0,0,720
1,T2,1,Apt,ClusterA,5,0.0,0,744
1,T2,1,Apt,ClusterA,6,0.0,0,720
1,T2,1,Apt,ClusterA,7,0.0,0,744
1,T2,1,Apt,ClusterA,8,0.0,0,744
1,T2,1,Apt,ClusterA,9,0.0,0,720
1,T2,1,Apt,ClusterB,1,92.33005661239062,0,744
1,T2,1,Apt,ClusterB,10,112.68592465712112,0,744
1,T2,1,Apt,ClusterB,11,94.21017670050415,0,720
1,T2,1,Apt,ClusterB,12,79.21522621588156,0,720
1,T2,1,Apt,ClusterB,2,114.92521298844107,0,672
1,T2,1,Apt,ClusterB,3,118.56055681370918,0,744
1,T2,1,Apt,ClusterB,4,103.36370704234025,0,720
1,T2,1,Apt,ClusterB,5,192.53665186295893,0,744
1,T2,1,Apt,ClusterB,6,89.25973421296209,0,720
1,T2,1,Apt,ClusterB,7,87.84780215241409,0,744
1,T2,1,Apt,ClusterB,8,115.37753362369995,0,744
1,T2,1,Apt,ClusterB,9,133.28048075480058,0,720
1,T2,1,Apt,ClusterC,1,93.76098432279508,0,744
1,T2,1,Apt,ClusterC,10,91.27488836782564,0,744
1,T2,1,Apt,ClusterC,11,94.80994820096728,0,720
1,T2,1,Apt,ClusterC,12,76.4000785870947,0,720
1,T2,1,Apt,ClusterC,2,119.47901080963723,0,672
1,T2,1,Apt,ClusterC,3,115.40268851994176,0,744
1,T2,1,Apt,ClusterC,4,105.3549296855419,0,720
1,T2,1,Apt,ClusterC,5,178.67353632013567,0,744
1,T2,1,Apt,ClusterC,6,80.29094422347208,0,720
1,T2,1,Apt,ClusterC,7,66.44674587389292,0,744
1,T2,1,Apt,ClusterC,8,112.50387802705802,0,744
1,T2,1,Apt,ClusterC,9,128.59161688128702,0,720
1,T2,1,Apt,ClusterD,1,80.91047158383374,152,744
1,T2,1,Apt,ClusterD,10,84.06876419527501,86,744
1,T2,1,Apt,ClusterD,11,60.10909630169732,167,720
1,T2,1,Apt,ClusterD,12,57.9203735792796,141,720
1,T2,1,Apt,ClusterD,2,108.00505484043286,102,672
1,T2,1,Apt,ClusterD,3,95.46632752859566,140,744
1,T2,1,Apt,ClusterD,4,95.40613382826521,120,720
1,T2,1,Apt,ClusterD,5,140.57437895582595,110,744
1,T2,1,Apt,ClusterD,6,68.19272785401009,99,720
1,T2,1,Apt,ClusterD,7,56.44745687564122,91,744
1,T2,1,Apt,ClusterD,8,93.54732514484249,101,744
1,T2,1,Apt,ClusterD,9,115.8515110733515,75,720
1,T2,1,Apt,ClusterE,1,0.0,0,744
1,T2,1,Apt,ClusterE,10,0.0,0,744
1,T2,1,Apt,ClusterE,11,0.0,0,720
1,T2,1,Apt,ClusterE,12,0.0,0,720
1,T2,1,Apt,ClusterE,2,0.0,0,672
1,T2,1,Apt,ClusterE,3,0.0,0,744
1,T2,1,Apt,ClusterE,4,0.0,0,720
1,T2,1,Apt,ClusterE,5,0.0,0,744
1,T2,1,Apt,ClusterE,6,0.0,0,720
1,T2,1,Apt,ClusterE,7,0.0,0,744
1,T2,1,Apt,ClusterE,8,0.0,0,744
1,T2,1,Apt,ClusterE,9,0.0,0,720
1,T2,2,Apt,ClusterA,1,0.0,0,744
1,T2,2,Apt,ClusterA,10,0.0,0,744
1,T2,2,Apt,ClusterA,11,0.0,0,720
1,T2,2,Apt,ClusterA,12,0.0,0,720
1,T2,2,Apt,ClusterA,2,0.0,0,672
1,T2,2,Apt,ClusterA,3,0.0,0,744
1,T2,2,Apt,ClusterA,4,0.0,0,720
1,T2,2,Apt,ClusterA,5,0.0,0,744
1,T2,2,Apt,ClusterA,6,0.0,0,720
1,T2,2,Apt,ClusterA,7,0.0,0,744
1,T2,2,Apt,ClusterA,8,0.0,0,744
1,T2,2,Apt,ClusterA,9,0.0,0,720
1,T2,2,Apt,ClusterB,1,96.88538103272244,0,744
1,T2,2,Apt,ClusterB,10,125.18624675764873,0,744
1,T2,2,Apt,ClusterB,11,88.5336951633418,0,720
1,T2,2,Apt,ClusterB,12,72.73950224023582,0,720
1,T2,2,Apt,ClusterB,2,120.47671829954878,0,672
1,T2,2,Apt,ClusterB,3,128.98285247614382,0,744
1,T2,2,Apt,ClusterB,4,101.88864023586277,0,720
1,T2,2,Apt,ClusterB,5,178.07481724952345,0,744
1,T2,2,Apt,ClusterB,6,77.50420015072152,0,720
1,T2,2,Apt,ClusterB,7,94.64846451930029,0,744
1,T2,2,Apt,ClusterB,8,117.33634880159093,0,744
1,T2,2,Apt,ClusterB,9,122.04038903997548,0,720
1,T2,2,Apt,ClusterC,1,92.44083878908535,0,744
1,T2,2,Apt,ClusterC,10,116.31503688948024,0,744
1,T2,2,Apt,ClusterC,11,86.07366160214531,0,720
1,T2,2,Apt,ClusterC,12,72.08426592919386,0,720
1,T2,2,Apt,ClusterC,2,119.32404868206648,0,672
1,T2,2,Apt,ClusterC,3,127.415990815165,0,744
1,T2,2,Apt,ClusterC,4,98.97500749088621,0,720
1,T2,2,Apt,ClusterC,5,171.33205074515035,0,744
1,T2,2,Apt,ClusterC,6,77.08382931591863,0,720
1,T2,2,Apt,ClusterC,7,67.87412427919625,0,744
1,T2,2,Apt,ClusterC,8,123.08597472096136,0,744
1,T2,2,Apt,ClusterC,9,116.94830795294774,0,720
1,T2,2,Apt,ClusterD,1,81.33406235705556,181,744
1,T2,2,Apt,ClusterD,10,87.77542132017966,94,744
1,T2,2,Apt,ClusterD,11,61.41334957539125,180,720
1,T2,2,Apt,ClusterD,12,53.37224703326962,180,720
1,T2,2,Apt,ClusterD,2,91.67172868043781,152,672
1,T2,2,Apt,ClusterD,3,111.24349948109591,131,744
1,T2,2,Apt,ClusterD,4,92.93023148414353,117,720
1,T2,2,Apt,ClusterD,5,137.1371545219804,77,744
1,T2,2,Apt,ClusterD,6,74.07689181428381,100,720
1,T2,2,Apt,ClusterD,7,59.031175929295436,81,744
1,T2,2,Apt,ClusterD,8,116.99915942624892,65,744
1,T2,2,Apt,ClusterD,9,103.44494206796244,61,720
1,T2,2,Apt,ClusterE,1,0.0,0,744
1,T2,2,Apt,ClusterE,10,0.0,0,744
1,T2,2,Apt,ClusterE,11,0.0,0,720
1,T2,2,Apt,ClusterE,12,0.0,0,720
1,T2,2,Apt,ClusterE,2,0.0,0,672
1,T2,2,Apt,ClusterE,3,0.0,0,744
1,T2,2,Apt,ClusterE,4,0.0,0,720
1,T2,2,Apt,ClusterE,5,0.0,0,744
1,T2,2,Apt,ClusterE,6,0.0,0,720
1,T2,2,Apt,ClusterE,7,0.0,0,744
1,T2,2,Apt,ClusterE,8,0.0,0,744
1,T2,2,Apt,ClusterE,9,0.0,0,720
1,T2,3,Apt,ClusterA,1,0.0,0,744
1,T2,3,Apt,ClusterA,10,0.0,0,744
1,T2,3,Apt,ClusterA,11,0.0,0,720
1,T2,3,Apt,ClusterA,12,0.0,0,720
1,T2,3,Apt,ClusterA,2,0.0,0,672
1,T2,3,Apt,ClusterA,3,0.0,0,744
1,T2,3,Apt,ClusterA,4,0.0,0,720
1,T2,3,Apt,ClusterA,5,0.0,0,744
1,T2,3,Apt,ClusterA,6,0.0,0,720
1,T2,3,Apt,ClusterA,7,0.0,0,744
1,T2,3,Apt,ClusterA,8,0.0,0,744
1,T2,3,Apt,ClusterA,9,0.0,0,720
1,T2,3,Apt,ClusterB,1,95.9851660108135,0,744
1,T2,3,Apt,ClusterB,10,121.91148789259314,0,744
1,T2,3,Apt,ClusterB,11,76.87151493934888,0,720
1,T2,3,Apt,ClusterB,12,78.45947101640405,0,720
1,T2,3,Apt,ClusterB,2,110.18094122779624,0,672
1,T2,3,Apt,ClusterB,3,120.02813107852975,0,744
1,T2,3,Apt,ClusterB,4,112.04658363660658,0,720
1,T2,3,Apt,ClusterB,5,186.37947578055343,0,744
1,T2,3,Apt,ClusterB,6,86.38323320693212,0,720
1,T2,3,Apt,ClusterB,7,89.92703675016837,0,744
1,T2,3,Apt,ClusterB,8,112.6619817519049,0,744
1,T2,3,Apt,ClusterB,9,123.48165728319452,0,720
1,T2,3,Apt,ClusterC,1,95.79035729113386,0,744
1,T2,3,Apt,ClusterC,10,98.55084188563785,0,744
1,T2,3,Apt,ClusterC,11,75.80351537777236,0,720
1,T2,3,Apt,ClusterC,12,68.58429985954193,0,720
1,T2,3,Apt,ClusterC,2,113.35756587162588,0,672
1,T2,3,Apt,ClusterC,3,116.67111615670026,0,744
1,T2,3,Apt,ClusterC,4,111.93971987805217,0,720
1,T2,3,Apt,ClusterC,5,168.20382402876197,0,744
1,T2,3,Apt,ClusterC,6,80.51635672686167,0,720
1,T2,3,Apt,ClusterC,7,66.85419475391141,0,744
1,T2,3,Apt,ClusterC,8,116.3468805603201,0,744
1,T2,3,Apt,ClusterC,9,120.90988160338512,0,720
1,T2,3,Apt,ClusterD,1,81.94521431031626,169,744
1,T2,3,Apt,ClusterD,10,83.50906679281997,72,744
1,T2,3,Apt,ClusterD,11,60.80855114307316,143,720
1,T2,3,Apt,ClusterD,12,55.42137201809621,111,720
1,T2,3,Apt,ClusterD,2,83.27870484950319,139,672
1,T2,3,Apt,ClusterD,3,106.45713089737491,126,744
1,T2,3,Apt,ClusterD,4,94.09163262032962,128,720
1,T2,3,Apt,ClusterD,5,152.20460138361287,127,744
1,T2,3,Apt,ClusterD,6,73.06104653875681,82,720
1,T2,3,Apt,ClusterD,7,57.077855622756,92,744
1,T2,3,Apt,ClusterD,8,111.35624501628763,50,744
1,T2,3,Apt,ClusterD,9,110.50083867070211,50,720
1,T2,3,Apt,ClusterE,1,0.0,0,744
1,T2,3,Apt,ClusterE,10,0.0,0,744
1,T2,3,Apt,ClusterE,11,0.0,0,720
1,T2,3,Apt,ClusterE,12,0.0,0,720
1,T2,3,Apt,ClusterE,2,0.0,0,672
1,T2,3,Apt,ClusterE,3,0.0,0,744
1,T2,3,Apt,ClusterE,4,0.0,0,720
1,T2,3,Apt,ClusterE,5,0.0,0,744
1,T2,3,Apt,ClusterE,6,0.0,0,720
1,T2,3,Apt,ClusterE,7,0.0,0,744
1,T2,3,Apt,ClusterE,8,0.0,0,744
1,T2,3,Apt,ClusterE,9,0.0,0,720
1,T2,4,Apt,ClusterA,1,0.0,0,744
1,T2,4,Apt,ClusterA,10,0.0,0,744
1,T2,4,Apt,ClusterA,11,0.0,0,720
1,T2,4,Apt,ClusterA,12,0.0,0,720
