,,,EleR_01,HydR_01
period1,sc01,t4259, 0.899458 ,
period1,sc01,t4260, 0.811750799999999 ,
period1,sc01,t4261, 0.746429599999999 ,
period1,sc01,t4262, 0.7820176 ,
period1,sc01,t4263, 0.8733984 ,
period1,sc01,t4264, 0.8766128 ,
period1,sc01,t4265, 0.9273544 ,
period1,sc01,t4266, 1.0536344 ,
period1,sc01,t4267, 1.2011524 ,
period1,sc01,t4268, 1.0996692 ,
period1,sc01,t4269, 1.3145748 ,
period1,sc01,t4270, 1.0522568 ,
period1,sc01,t4271, 0.90692 ,
period1,sc01,t4272, 0.9391788 ,
period1,sc01,t4273, 0.8784496 ,
period1,sc01,t4274, 0.8545712 ,
period1,sc01,t4275, 0.8511272 ,
period1,sc01,t4276, 0.854112 ,
period1,sc01,t4277, 1.0575376 ,
period1,sc01,t4278, 1.3320244 ,
period1,sc01,t4279, 1.50962 ,
period1,sc01,t4280, 1.4685216 ,
period1,sc01,t4281, 1.304702 ,
period1,sc01,t4282, 1.1696972 ,
period1,sc01,t4283, 1.139964 ,
period1,sc01,t4284, 1.1615464 ,
period1,sc01,t4285, 1.1183816 ,
period1,sc01,t4286, 1.0973732 ,
period1,sc01,t4287, 1.0950772 ,
period1,sc01,t4288, 1.12044799999999 ,
period1,sc01,t4289, 1.22927839999999 ,
period1,sc01,t4290, 1.48000159999999 ,
period1,sc01,t4291, 1.7814664 ,
period1,sc01,t4292, 1.9099276 ,
period1,sc01,t4293, 1.809248 ,
period1,sc01,t4294, 1.6072 ,
period1,sc01,t4295, 1.2235384 ,
period1,sc01,t4296, 1.148 ,
period1,sc01,t4297, 1.0663772 ,
period1,sc01,t4298, 1.0336592 ,
period1,sc01,t4299, 1.03251119999999 ,
period1,sc01,t4300, 1.03894 ,
period1,sc01,t4301, 1.1992008 ,
period1,sc01,t4302, 1.3983788 ,
period1,sc01,t4303, 1.498714 ,
period1,sc01,t4304, 1.4959588 ,
period1,sc01,t4305, 1.3361572 ,
period1,sc01,t4306, 1.216306 ,
period1,sc01,t4307, 1.13192799999999 ,
period1,sc01,t4308, 1.1478852 ,
period1,sc01,t4309, 1.1277952 ,
period1,sc01,t4310, 1.13192799999999 ,
period1,sc01,t4311, 1.148 ,
period1,sc01,t4312, 1.1608576 ,
period1,sc01,t4313, 1.2861044 ,
period1,sc01,t4314, 1.5068648 ,
period1,sc01,t4315, 1.90855 ,
period1,sc01,t4316, 1.494122 ,
period1,sc01,t4317, 1.301258 ,
period1,sc01,t4318, 1.148 ,
period1,sc01,t4319, 1.1019652 ,
period1,sc01,t4320, 0.976947999999999 ,
period1,sc01,t4321, 0.8705284 ,
period1,sc01,t4322, 0.8463056 ,
period1,sc01,t4323, 0.824608399999999 ,
period1,sc01,t4324, 0.826789599999999 ,
period1,sc01,t4325, 0.877646 ,
period1,sc01,t4326, 0.9550212 ,
period1,sc01,t4327, 1.0729208 ,
period1,sc01,t4328, 1.1259584 ,
period1,sc01,t4329, 0.974652 ,
period1,sc01,t4330, 0.9755704 ,
period1,sc01,t4331, 0.9681084 ,
period1,sc01,t4332, 0.9343572 ,
period1,sc01,t4333, 0.9185148 ,
period1,sc01,t4334, 0.908642 ,
period1,sc01,t4335, 0.8758092 ,
period1,sc01,t4336, 0.7998116 ,
period1,sc01,t4337, 0.790972 ,
period1,sc01,t4338, 0.7937272 ,
period1,sc01,t4339, 0.7836248 ,
period1,sc01,t4340, 0.741607999999999 ,
period1,sc01,t4341, 0.6908664 ,
period1,sc01,t4342, 0.6495384 ,
period1,sc01,t4343, 0.458626 ,
period1,sc01,t4344, 0.2568076 ,
period1,sc01,t4345, 0.2352252 ,
period1,sc01,t4346, 0.2315516 ,
period1,sc01,t4347, 0.2291408 ,
period1,sc01,t4348, 0.226959599999999 ,
period1,sc01,t4349, 0.231322 ,
period1,sc01,t4350, 0.3209808 ,
period1,sc01,t4351, 0.4516232 ,
period1,sc01,t4352, 0.2899848 ,
period1,sc01,t4353, 0.3377416 ,
period1,sc01,t4354, 0.3429076 ,
period1,sc01,t4355, 0.2825228 ,
period1,sc01,t4356, 0.193208399999999 ,
period1,sc01,t4357, 0.0508564 ,
period1,sc01,t4358, 0.0008036 ,
period1,sc01,t4359, 1.13651999999999E-02 ,
period1,sc01,t4360, 0.1454516 ,
period1,sc01,t4361, 0.601552 ,
period1,sc01,t4362, 0.6410432 ,
period1,sc01,t4363, 0.6680212 ,
period1,sc01,t4364, 0.6413876 ,
period1,sc01,t4365, 0.6379436 ,
period1,sc01,t4366, 0.6327776 ,
period1,sc01,t4367, 0.5205032 ,
period1,sc01,t4368, 0.188846 ,
period1,sc01,t4369, 0.0363916 ,
period1,sc01,t4370, 0.0001148 ,
period1,sc01,t4371, 0 ,
period1,sc01,t4372,-3.44399999999999E-04 ,
period1,sc01,t4373,-0.000574 ,
period1,sc01,t4374,-0.000574 ,
period1,sc01,t4375,-0.00574 ,
period1,sc01,t4376,-0.033866 ,
period1,sc01,t4377,-0.0577444 ,
period1,sc01,t4378,-0.0486752 ,
period1,sc01,t4379,-0.0352436 ,
period1,sc01,t4380,-0.0287 ,
period1,sc01,t4381,-0.0483308 ,
period1,sc01,t4382,-0.0759976 ,
period1,sc01,t4383,-0.0699132 ,
period1,sc01,t4384,-0.0492492 ,
period1,sc01,t4385,-0.0122836 ,
period1,sc01,t4386, 0 ,
period1,sc01,t4387, 0.0570556 ,
period1,sc01,t4388, 0.3268356 ,
period1,sc01,t4389, 0.3246544 ,
period1,sc01,t4390, 0.244868399999999 ,
period1,sc01,t4391, 0.193208399999999 ,
period1,sc01,t4392, 0.24682 ,
period1,sc01,t4393, 0.229255599999999 ,
period1,sc01,t4394, 0.203655199999999 ,
period1,sc01,t4395, 0.1139964 ,
period1,sc01,t4396, 0.1137668 ,
period1,sc01,t4397, 0.2062956 ,
period1,sc01,t4398, 0.458511199999999 ,
period1,sc01,t4399, 0.634844 ,
period1,sc01,t4400, 0.6619368 ,
period1,sc01,t4401, 0.4782568 ,
period1,sc01,t4402, 0.2417688 ,
period1,sc01,t4403, 0.199178 ,
period1,sc01,t4404, 0.18942 ,
period1,sc01,t4405, 0.1692152 ,
period1,sc01,t4406, 0.1273132 ,
period1,sc01,t4407, 0.1146852 ,
period1,sc01,t4408, 0.1964228 ,
period1,sc01,t4409, 0.2521008 ,
period1,sc01,t4410, 0.6027 ,
period1,sc01,t4411, 0.649768 ,
period1,sc01,t4412, 0.6185424 ,
period1,sc01,t4413, 0.5874316 ,
period1,sc01,t4414, 0.5208476 ,
period1,sc01,t4415, 0.424186 ,
period1,sc01,t4416, 0.260596 ,
period1,sc01,t4417, 0.2471644 ,
period1,sc01,t4418, 0.2296 ,
period1,sc01,t4419, 0.227304 ,
period1,sc01,t4420, 0.2487716 ,
period1,sc01,t4421, 0.286426 ,
period1,sc01,t4422, 0.5394452 ,
period1,sc01,t4423, 0.728406 ,
period1,sc01,t4424, 0.7451668 ,
period1,sc01,t4425, 0.7116452 ,
period1,sc01,t4426, 0.426482 ,
period1,sc01,t4427, 0.2705836 ,
period1,sc01,t4428, 0.2777012 ,
period1,sc01,t4429, 0.2739128 ,
period1,sc01,t4430, 0.2727648 ,
period1,sc01,t4431, 0.4502456 ,
period1,sc01,t4432, 0.5882352 ,
period1,sc01,t4433, 0.6171648 ,
period1,sc01,t4434, 0.6320888 ,
period1,sc01,t4435, 0.72324 ,
period1,sc01,t4436, 0.7001652 ,
period1,sc01,t4437, 0.6425356 ,
period1,sc01,t4438, 0.629104 ,
period1,sc01,t4439, 0.574 ,
period1,sc01,t4440, 0.5008724 ,
period1,sc01,t4441, 0.3968636 ,
period1,sc01,t4442, 0.3527804 ,
period1,sc01,t4443, 0.344285199999999 ,
period1,sc01,t4444, 0.3663268 ,
period1,sc01,t4445, 0.4438168 ,
period1,sc01,t4446, 0.5342792 ,
period1,sc01,t4447, 0.6323184 ,
period1,sc01,t4448, 0.668136 ,
period1,sc01,t4449, 0.7155484 ,
period1,sc01,t4450, 0.7131376 ,
period1,sc01,t4451, 0.5684896 ,
period1,sc01,t4452, 0.5261284 ,
period1,sc01,t4453, 0.5166 ,
period1,sc01,t4454, 0.4952472 ,
period1,sc01,t4455, 0.475846 ,
period1,sc01,t4456, 0.4502456 ,
period1,sc01,t4457, 0.546448 ,
period1,sc01,t4458, 0.6765164 ,
period1,sc01,t4459, 0.773522399999999 ,
period1,sc01,t4460, 0.7175 ,
period1,sc01,t4461, 0.6424208 ,
period1,sc01,t4462, 0.596386 ,
period1,sc01,t4463, 0.5284244 ,
period1,sc01,t4464, 0.4653992 ,
period1,sc01,t4465, 0.428204 ,
period1,sc01,t4466, 0.4223492 ,
period1,sc01,t4467, 0.4246452 ,
period1,sc01,t4468, 0.4748128 ,
period1,sc01,t4469, 0.5371492 ,
period1,sc01,t4470, 0.6330072 ,
period1,sc01,t4471, 0.7114156 ,
period1,sc01,t4472, 0.7379344 ,
period1,sc01,t4473, 0.7280616 ,
period1,sc01,t4474, 0.7196812 ,
period1,sc01,t4475, 0.6924736 ,
period1,sc01,t4476, 0.6490792 ,
period1,sc01,t4477, 0.6535564 ,
period1,sc01,t4478, 0.6409284 ,
period1,sc01,t4479, 0.6314 ,
period1,sc01,t4480, 0.595812 ,
period1,sc01,t4481, 0.7034944 ,
period1,sc01,t4482, 0.7339164 ,
period1,sc01,t4483, 0.737130799999999 ,
period1,sc01,t4484, 0.731276 ,
period1,sc01,t4485, 0.7041832 ,
period1,sc01,t4486, 0.6846672 ,
period1,sc01,t4487, 0.6314 ,
period1,sc01,t4488, 0.632548 ,
period1,sc01,t4489, 0.6161316 ,
period1,sc01,t4490, 0.584332 ,
period1,sc01,t4491, 0.5691784 ,
period1,sc01,t4492, 0.578592 ,
period1,sc01,t4493, 0.6230196 ,
period1,sc01,t4494, 0.6891444 ,
period1,sc01,t4495, 0.747922 ,
period1,sc01,t4496, 0.8566376 ,
period1,sc01,t4497, 0.8585892 ,
period1,sc01,t4498, 0.8630664 ,
period1,sc01,t4499, 0.835973599999999 ,
period1,sc01,t4500, 0.839187999999999 ,
period1,sc01,t4501, 0.7458556 ,
period1,sc01,t4502, 0.7280616 ,
period1,sc01,t4503, 0.7397712 ,
period1,sc01,t4504, 0.73759 ,
period1,sc01,t4505, 0.7378196 ,
period1,sc01,t4506, 0.755613599999999 ,
period1,sc01,t4507, 0.7564172 ,
period1,sc01,t4508, 0.74333 ,
period1,sc01,t4509, 0.731276 ,
period1,sc01,t4510, 0.6831748 ,
period1,sc01,t4511, 0.6381732 ,
period1,sc01,t4512, 0.608210399999999 ,
period1,sc01,t4513, 0.5574688 ,
period1,sc01,t4514, 0.5036276 ,
period1,sc01,t4515, 0.479863999999999 ,
period1,sc01,t4516, 0.4721724 ,
period1,sc01,t4517, 0.4961656 ,
period1,sc01,t4518, 0.5455296 ,
period1,sc01,t4519, 0.6162464 ,
period1,sc01,t4520, 0.6363364 ,
period1,sc01,t4521, 0.6343848 ,
period1,sc01,t4522, 0.6350736 ,
period1,sc01,t4523, 0.5317536 ,
period1,sc01,t4524, 0.4097212 ,
period1,sc01,t4525, 0.2578408 ,
period1,sc01,t4526, 0.2574964 ,
period1,sc01,t4527, 0.4774532 ,
period1,sc01,t4528, 0.6621664 ,
period1,sc01,t4529, 0.66584 ,
period1,sc01,t4530, 0.6888 ,
period1,sc01,t4531, 0.6943104 ,
period1,sc01,t4532, 0.6747944 ,
period1,sc01,t4533, 0.653212 ,
period1,sc01,t4534, 0.6385176 ,
period1,sc01,t4535, 0.6344996 ,
period1,sc01,t4536, 0.6001744 ,
period1,sc01,t4537, 0.5875464 ,
period1,sc01,t4538, 0.5749184 ,
period1,sc01,t4539, 0.574 ,
period1,sc01,t4540, 0.5738852 ,
period1,sc01,t4541, 0.580314 ,
period1,sc01,t4542, 0.6281856 ,
period1,sc01,t4543, 0.6421912 ,
period1,sc01,t4544, 0.6628552 ,
period1,sc01,t4545, 0.6852412 ,
period1,sc01,t4546, 0.6743352 ,
period1,sc01,t4547, 0.5795104 ,
period1,sc01,t4548, 0.5245212 ,
period1,sc01,t4549, 0.4246452 ,
period1,sc01,t4550, 0.514878 ,
period1,sc01,t4551, 0.633122 ,
period1,sc01,t4552, 0.727832 ,
period1,sc01,t4553, 0.7199108 ,
period1,sc01,t4554, 0.7453964 ,
period1,sc01,t4555, 0.803026 ,
period1,sc01,t4556, 0.755958 ,
period1,sc01,t4557, 0.7069384 ,
period1,sc01,t4558, 0.6713504 ,
period1,sc01,t4559, 0.6517196 ,
period1,sc01,t4560, 0.64288 ,
period1,sc01,t4561, 0.6387472 ,
period1,sc01,t4562, 0.6338108 ,
period1,sc01,t4563, 0.6347292 ,
period1,sc01,t4564, 0.6362216 ,
period1,sc01,t4565, 0.65436 ,
period1,sc01,t4566, 0.6867336 ,
period1,sc01,t4567, 0.9896908 ,
period1,sc01,t4568, 1.1476556 ,
period1,sc01,t4569, 1.0141432 ,
period1,sc01,t4570, 0.8722504 ,
period1,sc01,t4571, 0.7854616 ,
period1,sc01,t4572, 0.8218532 ,
period1,sc01,t4573, 0.7854616 ,
period1,sc01,t4574, 0.712908 ,
period1,sc01,t4575, 0.7095788 ,
period1,sc01,t4576, 0.7225512 ,
period1,sc01,t4577, 0.8911924 ,
period1,sc01,t4578, 1.2222756 ,
period1,sc01,t4579, 1.0875004 ,
period1,sc01,t4580, 0.6889148 ,
period1,sc01,t4581, 0.6674472 ,
period1,sc01,t4582, 0.6344996 ,
period1,sc01,t4583, 0.5770996 ,
period1,sc01,t4584, 0.5828396 ,
period1,sc01,t4585, 0.5689488 ,
period1,sc01,t4586, 0.560223999999999 ,
period1,sc01,t4587, 0.5684896 ,
period1,sc01,t4588, 0.5846764 ,
period1,sc01,t4589, 0.6229048 ,
period1,sc01,t4590, 0.6413876 ,
period1,sc01,t4591, 0.711186 ,
period1,sc01,t4592, 0.8209348 ,
period1,sc01,t4593, 0.7107268 ,
period1,sc01,t4594, 0.6860448 ,
period1,sc01,t4595, 0.711186 ,
period1,sc01,t4596, 0.6425356 ,
period1,sc01,t4597, 0.5456444 ,
period1,sc01,t4598, 0.5440372 ,
period1,sc01,t4599, 0.6644624 ,
period1,sc01,t4600, 0.6792716 ,
period1,sc01,t4601, 0.678238399999999 ,
period1,sc01,t4602, 0.710612 ,
period1,sc01,t4603, 0.6862744 ,
period1,sc01,t4604, 0.6653808 ,
period1,sc01,t4605, 0.574 ,
period1,sc01,t4606, 0.5242916 ,
period1,sc01,t4607, 0.4338292 ,
period1,sc01,t4608, 0.3716076 ,
period1,sc01,t4609, 0.3044496 ,
period1,sc01,t4610, 0.2561188 ,
period1,sc01,t4611, 0.270928 ,
period1,sc01,t4612, 0.3468108 ,
period1,sc01,t4613, 0.448293999999999 ,
period1,sc01,t4614, 0.4768792 ,
period1,sc01,t4615, 0.5798548 ,
period1,sc01,t4616, 0.5965008 ,
period1,sc01,t4617, 0.6169352 ,
period1,sc01,t4618, 0.6238232 ,
period1,sc01,t4619, 0.5828396 ,
period1,sc01,t4620, 0.33866 ,
period1,sc01,t4621, 0.2098544 ,
period1,sc01,t4622, 0.228452 ,
period1,sc01,t4623, 0.3135188 ,
period1,sc01,t4624, 0.4564448 ,
period1,sc01,t4625, 0.5030536 ,
period1,sc01,t4626, 0.5746888 ,
period1,sc01,t4627, 0.586054 ,
period1,sc01,t4628, 0.5403636 ,
period1,sc01,t4629, 0.5176332 ,
period1,sc01,t4630, 0.491344 ,
period1,sc01,t4631, 0.423726799999999 ,
period1,sc01,t4632, 0.4721724 ,
period1,sc01,t4633, 0.4656288 ,
period1,sc01,t4634, 0.4571336 ,
period1,sc01,t4635, 0.4484088 ,
period1,sc01,t4636, 0.458626 ,
period1,sc01,t4637, 0.4675804 ,
period1,sc01,t4638, 0.4730908 ,
period1,sc01,t4639, 0.5095972 ,
period1,sc01,t4640, 0.5451852 ,
period1,sc01,t4641, 0.5633236 ,
period1,sc01,t4642, 0.5598796 ,
period1,sc01,t4643, 0.5463332 ,
period1,sc01,t4644, 0.5669972 ,
period1,sc01,t4645, 0.53382 ,
period1,sc01,t4646, 0.53382 ,
period1,sc01,t4647, 0.53669 ,
period1,sc01,t4648, 0.5174036 ,
period1,sc01,t4649, 0.5387564 ,
period1,sc01,t4650, 0.574 ,
period1,sc01,t4651, 0.587202 ,
period1,sc01,t4652, 0.5737704 ,
period1,sc01,t4653, 0.54243 ,
period1,sc01,t4654, 0.5156816 ,
period1,sc01,t4655, 0.4945584 ,
period1,sc01,t4656, 0.43337 ,
period1,sc01,t4657, 0.424759999999999 ,
period1,sc01,t4658, 0.4171832 ,
period1,sc01,t4659, 0.4209716 ,
period1,sc01,t4660, 0.4302704 ,
period1,sc01,t4661, 0.4648252 ,
period1,sc01,t4662, 0.5156816 ,
period1,sc01,t4663, 0.516026 ,
period1,sc01,t4664, 0.5302612 ,
period1,sc01,t4665, 0.5387564 ,
period1,sc01,t4666, 0.516026 ,
period1,sc01,t4667, 0.5077604 ,
period1,sc01,t4668, 0.514878 ,
period1,sc01,t4669, 0.5031684 ,
period1,sc01,t4670, 0.4940992 ,
period1,sc01,t4671, 0.486752 ,
period1,sc01,t4672, 0.488014799999999 ,
period1,sc01,t4673, 0.516026 ,
period1,sc01,t4674, 0.5163704 ,
period1,sc01,t4675, 0.5268172 ,
period1,sc01,t4676, 0.5185516 ,
period1,sc01,t4677, 0.5009872 ,
period1,sc01,t4678, 0.4909996 ,
period1,sc01,t4679, 0.4595444 ,
period1,sc01,t4680, 0.4286632 ,
period1,sc01,t4681, 0.4198236 ,
period1,sc01,t4682, 0.334642 ,
period1,sc01,t4683, 0.229026 ,
period1,sc01,t4684, 0.1949304 ,
period1,sc01,t4685, 0.1571612 ,
period1,sc01,t4686, 0.228452 ,
period1,sc01,t4687, 0.259448 ,
period1,sc01,t4688, 0.3429076 ,
period1,sc01,t4689, 0.1998668 ,
period1,sc01,t4690, 0.0538412 ,
period1,sc01,t4691, 0.0002296 ,
period1,sc01,t4692, 0.0001148 ,
period1,sc01,t4693,-0.0014924 ,
period1,sc01,t4694,-0.0118244 ,
period1,sc01,t4695,-0.001148 ,
period1,sc01,t4696, 0.0203196 ,
period1,sc01,t4697, 0.239931999999999 ,
period1,sc01,t4698, 0.4076548 ,
period1,sc01,t4699, 0.4108692 ,
period1,sc01,t4700, 0.3846948 ,
period1,sc01,t4701, 0.3520916 ,
period1,sc01,t4702, 0.23821 ,
period1,sc01,t4703, 0.1862056 ,
period1,sc01,t4704, 0.1586536 ,
period1,sc01,t4705, 0.1425816 ,
period1,sc01,t4706, 0.029848 ,
period1,sc01,t4707, 0.0008036 ,
period1,sc01,t4708, 0 ,
period1,sc01,t4709,-0.0049364 ,
period1,sc01,t4710,-0.0237636 ,
period1,sc01,t4711,-0.012628 ,
period1,sc01,t4712,-0.0239932 ,
period1,sc01,t4713,-0.060844 ,
period1,sc01,t4714,-0.0776048 ,
period1,sc01,t4715,-0.149584399999999 ,
period1,sc01,t4716,-0.25 ,
period1,sc01,t4717,-0.25 ,
period1,sc01,t4718,-0.25 ,
period1,sc01,t4719,-0.25 ,
period1,sc01,t4720,-0.115948 ,
period1,sc01,t4721,-0.0128576 ,
period1,sc01,t4722, 0.0495936 ,
period1,sc01,t4723, 0.029848 ,
period1,sc01,t4724, 0.010906 ,
period1,sc01,t4725, 0.0101024 ,
period1,sc01,t4726, 0.0192864 ,
period1,sc01,t4727, 0.0009184 ,
period1,sc01,t4728, 0 ,
period1,sc01,t4729, 0 ,
period1,sc01,t4730, 0 ,
period1,sc01,t4731, 0.0001148 ,
period1,sc01,t4732, 1.13651999999999E-02 ,
period1,sc01,t4733, 0.0366212 ,
period1,sc01,t4734, 0.0525784 ,
period1,sc01,t4735, 0.06888 ,
period1,sc01,t4736, 0.0646324 ,
period1,sc01,t4737, 0.0381136 ,
period1,sc01,t4738, 0.0409836 ,
period1,sc01,t4739, 0.0254856 ,
period1,sc01,t4740, 0.0098728 ,
period1,sc01,t4741, 0.0067732 ,
period1,sc01,t4742, 0 ,
period1,sc01,t4743, 6.88799999999999E-04 ,
period1,sc01,t4744, 0.0148092 ,
period1,sc01,t4745, 0.0672728 ,
period1,sc01,t4746, 0.1108968 ,
period1,sc01,t4747, 0.1943564 ,
period1,sc01,t4748, 0.18942 ,
period1,sc01,t4749, 0.1870092 ,
period1,sc01,t4750, 0.144648 ,
period1,sc01,t4751, 0.1006796 ,
period1,sc01,t4752, 0.0795564 ,
period1,sc01,t4753, 0.0692244 ,
period1,sc01,t4754, 0.025256 ,
period1,sc01,t4755, 0.0095284 ,
period1,sc01,t4756, 0.0185976 ,
period1,sc01,t4757, 0.0553336 ,
period1,sc01,t4758, 0.205262399999999 ,
period1,sc01,t4759, 0.230862799999999 ,
period1,sc01,t4760, 0.237062 ,
period1,sc01,t4761, 0.235914 ,
period1,sc01,t4762, 0.2361436 ,
period1,sc01,t4763, 0.237636 ,
period1,sc01,t4764, 0.242802 ,
period1,sc01,t4765, 0.245098 ,
period1,sc01,t4766, 0.244868399999999 ,
period1,sc01,t4767, 0.24108 ,
period1,sc01,t4768, 0.2409652 ,
period1,sc01,t4769, 0.247394 ,
period1,sc01,t4770, 0.28126 ,
period1,sc01,t4771, 0.3072048 ,
period1,sc01,t4772, 0.2712724 ,
period1,sc01,t4773, 0.24395 ,
period1,sc01,t4774, 0.2470496 ,
period1,sc01,t4775, 0.2352252 ,
period1,sc01,t4776, 0.2104284 ,
period1,sc01,t4777, 0.2076732 ,
period1,sc01,t4778, 0.1947008 ,
period1,sc01,t4779, 0.204344 ,
period1,sc01,t4780, 0.2219084 ,
period1,sc01,t4781, 0.241654 ,
period1,sc01,t4782, 0.3361344 ,
period1,sc01,t4783, 0.39032 ,
period1,sc01,t4784, 0.4009964 ,
period1,sc01,t4785, 0.3906644 ,
period1,sc01,t4786, 0.383546799999999 ,
period1,sc01,t4787, 0.3683932 ,
period1,sc01,t4788, 0.3494512 ,
period1,sc01,t4789, 0.3464664 ,
period1,sc01,t4790, 0.3458924 ,
period1,sc01,t4791, 0.3504844 ,
period1,sc01,t4792, 0.3721816 ,
period1,sc01,t4793, 0.3902052 ,
period1,sc01,t4794, 0.4070808 ,
period1,sc01,t4795, 0.4231528 ,
period1,sc01,t4796, 0.4221196 ,
period1,sc01,t4797, 0.4177572 ,
period1,sc01,t4798, 0.4050144 ,
period1,sc01,t4799, 0.3555356 ,
period1,sc01,t4800, 0.3045644 ,
period1,sc01,t4801, 0.2538228 ,
period1,sc01,t4802, 0.2321256 ,
period1,sc01,t4803, 0.2322404 ,
period1,sc01,t4804, 0.2844744 ,
period1,sc01,t4805, 0.3332644 ,
period1,sc01,t4806, 0.3497956 ,
period1,sc01,t4807, 0.3809064 ,
period1,sc01,t4808, 0.3574872 ,
period1,sc01,t4809, 0.3423336 ,
period1,sc01,t4810, 0.3282132 ,
period1,sc01,t4811, 0.3167332 ,
period1,sc01,t4812, 0.3244248 ,
period1,sc01,t4813, 0.3104192 ,
period1,sc01,t4814, 0.28987 ,
period1,sc01,t4815, 0.303646 ,
period1,sc01,t4816, 0.2748312 ,
period1,sc01,t4817, 0.3148964 ,
period1,sc01,t4818, 0.331198 ,
period1,sc01,t4819, 0.381136 ,
period1,sc01,t4820, 0.365638 ,
period1,sc01,t4821, 0.3447444 ,
period1,sc01,t4822, 0.3251136 ,
period1,sc01,t4823, 0.299054 ,
period1,sc01,t4824, 0.2874592 ,
period1,sc01,t4825, 0.2352252 ,
period1,sc01,t4826, 0.2326996 ,
period1,sc01,t4827, 0.2302888 ,
period1,sc01,t4828, 0.2315516 ,
period1,sc01,t4829, 0.2909032 ,
period1,sc01,t4830, 0.2906736 ,
period1,sc01,t4831, 0.31857 ,
period1,sc01,t4832, 0.3462368 ,
period1,sc01,t4833, 0.3465812 ,
period1,sc01,t4834, 0.339808 ,
period1,sc01,t4835, 0.3400376 ,
period1,sc01,t4836, 0.3339532 ,
period1,sc01,t4837, 0.315355599999999 ,
period1,sc01,t4838, 0.3112228 ,
period1,sc01,t4839, 0.3100748 ,
period1,sc01,t4840, 0.323506399999999 ,
period1,sc01,t4841, 0.3533544 ,
period1,sc01,t4842, 0.3556504 ,
period1,sc01,t4843, 0.3666712 ,
period1,sc01,t4844, 0.3607016 ,
period1,sc01,t4845, 0.3510584 ,
period1,sc01,t4846, 0.3447444 ,
period1,sc01,t4847, 0.3152408 ,
period1,sc01,t4848, 0.2454424 ,
period1,sc01,t4849, 0.2390136 ,
period1,sc01,t4850, 0.2351104 ,
period1,sc01,t4851, 0.2310924 ,
period1,sc01,t4852, 0.2304036 ,
period1,sc01,t4853, 0.230174 ,
period1,sc01,t4854, 0.2388988 ,
period1,sc01,t4855, 0.2833264 ,
period1,sc01,t4856, 0.301924 ,
period1,sc01,t4857, 0.3006612 ,
period1,sc01,t4858, 0.2941176 ,
period1,sc01,t4859, 0.273224 ,
period1,sc01,t4860, 0.2665656 ,
period1,sc01,t4861, 0.243376 ,
period1,sc01,t4862, 0.2240896 ,
period1,sc01,t4863, 0.2384396 ,
period1,sc01,t4864, 0.2638104 ,
period1,sc01,t4865, 0.3011204 ,
period1,sc01,t4866, 0.300776 ,
period1,sc01,t4867, 0.3086972 ,
period1,sc01,t4868, 0.3043348 ,
period1,sc01,t4869, 0.30422 ,
period1,sc01,t4870, 0.2999724 ,
period1,sc01,t4871, 0.2599072 ,
period1,sc01,t4872, 0.2371768 ,
period1,sc01,t4873, 0.233044 ,
period1,sc01,t4874, 0.2289112 ,
period1,sc01,t4875, 0.228452 ,
period1,sc01,t4876, 0.1811544 ,
period1,sc01,t4877, 0.1273132 ,
period1,sc01,t4878, 0.0583184 ,
period1,sc01,t4879, 0.0330624 ,
period1,sc01,t4880, 0.0392616 ,
period1,sc01,t4881, 0.002296 ,
period1,sc01,t4882, 0.0400652 ,
period1,sc01,t4883, 0.0529228 ,
period1,sc01,t4884, 0.0463792 ,
period1,sc01,t4885, 0.0467236 ,
period1,sc01,t4886, 0.0927584 ,
period1,sc01,t4887, 0.056826 ,
period1,sc01,t4888, 0.1413188 ,
period1,sc01,t4889, 0.187698 ,
period1,sc01,t4890, 0.2541672 ,
period1,sc01,t4891, 0.363342 ,
period1,sc01,t4892, 0.338086 ,
period1,sc01,t4893, 0.3393488 ,
period1,sc01,t4894, 0.315355599999999 ,
period1,sc01,t4895, 0.289296 ,
period1,sc01,t4896, 0.2480828 ,
period1,sc01,t4897, 0.245098 ,
period1,sc01,t4898, 0.247968 ,
period1,sc01,t4899, 0.2501492 ,
period1,sc01,t4900, 0.2494604 ,
period1,sc01,t4901, 0.2604812 ,
period1,sc01,t4902, 0.3061716 ,
period1,sc01,t4903, 0.3628828 ,
period1,sc01,t4904, 0.388598 ,
period1,sc01,t4905, 0.331772 ,
period1,sc01,t4906, 0.3651788 ,
period1,sc01,t4907, 0.3291316 ,
period1,sc01,t4908, 0.3150112 ,
period1,sc01,t4909, 0.30996 ,
period1,sc01,t4910, 0.3054828 ,
period1,sc01,t4911, 0.3103044 ,
period1,sc01,t4912, 0.3263764 ,
period1,sc01,t4913, 0.35588 ,
period1,sc01,t4914, 0.378266 ,
period1,sc01,t4915, 0.3802176 ,
period1,sc01,t4916, 0.3494512 ,
period1,sc01,t4917, 0.332346 ,
period1,sc01,t4918, 0.308812 ,
period1,sc01,t4919, 0.2698948 ,
period1,sc01,t4920, 0.3037608 ,
period1,sc01,t4921, 0.2866556 ,
period1,sc01,t4922, 0.2744868 ,
period1,sc01,t4923, 0.25256 ,
period1,sc01,t4924, 0.2463608 ,
period1,sc01,t4925, 0.2563484 ,
period1,sc01,t4926, 0.3038756 ,
period1,sc01,t4927, 0.3359048 ,
period1,sc01,t4928, 0.3274096 ,
